Word		Original_feature		Predicted_feature
पड़ा		m		m
।		UNK		UNK
कर्मचारी		m		any
भविष्य		m		m
निधि		f		f
(		UNK		UNK
ईपीएफ		m		m
)		UNK		UNK
ब्याज		m		m
दर		f		m
को		UNK		UNK
कम		UNK		UNK
करके		any		m
८.५		any		any
प्रतिशत		m		m
करने		any		any
के		m		m
यूपीए		m		m
सरकार		f		f
के		m		m
फैसले		m		m
के		m		m
विरोध		m		m
में		UNK		UNK
शुक्रवार		m		m
को		UNK		UNK
देश		m		m
भर		UNK		UNK
में		UNK		UNK
लाखों		any		any
कर्मचारी		m		any
सड़कों		f		m
पर		UNK		UNK
उतर		any		m
आए		m		m
।		UNK		UNK
पिछले		m		m
तीन		any		any
वर्षों		m		m
के		m		UNK
ईपीएफ		m		m
ब्याज		m		m
दर		f		m
को		UNK		UNK
बरक़रार		any		any
रखने		any		any
की		f		f
माँग		f		f
करते		m		m
हुए		m		m
कर्मचारियों		m		m
ने		UNK		UNK
जगह		f		f
-		UNK		UNK
जगह		f		f
धरना		m		f
-		UNK		UNK
प्रदर्शन		m		m
किया		m		m
।		UNK		UNK
सेंट्रल		any		m
ट्रेड		m		m
यूनियन		m		m
के		m		m
बैनर		m		any
तले		UNK		m
कर्मचारियों		m		m
ने		UNK		UNK
सरकार		f		f
के		m		m
एकतरफा		any		m
फैसले		m		m
के		UNK		UNK
खिलाफ		UNK		UNK
गेट		m		m
मीटिंग		f		m
और		UNK		UNK
प्रदर्शन		m		m
किए		m		m
।		UNK		UNK
इसके		any		any
अलावा		UNK		UNK
उन्होंने		any		any
रैली		f		f
भी		UNK		UNK
निकाली		f		f
और		UNK		UNK
जनसभाएं		f		f
भी		UNK		UNK
आयोजित		any		any
कीं		f		f
।		UNK		UNK
शनिवार		m		m
से		UNK		UNK
प्रारंभ		m		any
हो		any		any
रहे		m		m
कांग्रेस		f		f
के		m		m
तीन		any		any
दिवसीय		any		any
महाधिवेशन		m		m
के		UNK		UNK
दौरान		m		m
कई		UNK		UNK
ज्वलंत		any		any
मुद्दों		m		m
पर		UNK		UNK
पार्टी		f		f
अपनी		f		f
स्पष्ट		any		any
रणनीति		f		f
तैयार		any		any
करेगी		f		f
।		UNK		UNK
सबसे		UNK		UNK
अहम्		any		m
मुद्दा		m		m
है		any		any
,		UNK		UNK
कुछ		UNK		UNK
प्रमुख		any		any
राज्यों		m		m
के		m		m
आसन्न		any		any
विधानसभा		f		f
चुनाव		m		m
।		UNK		UNK
खासकर		UNK		any
साझा		m		m
सरकारों		f		m
के		m		m
इस		any		any
नए		m		m
राजनीतिक		any		any
दौर		m		m
में		UNK		UNK
इन		any		any
चुनावों		m		m
को		UNK		UNK
पार्टी		f		f
काफी		UNK		UNK
गंभीरता		f		f
से		UNK		UNK
ले		f		any
रही		f		f
है		any		any
।		UNK		UNK
इसके		any		any
अलावा		UNK		UNK
कर्नाटक		m		m
में		UNK		UNK
बदलते		m		m
राजनीतिक		any		any
समीकरण		m		m
,		UNK		UNK
बोफोर्स		m		m
का		m		m
ताजा		m		m
घटनाक्रम		m		m
और		UNK		UNK
केंद्र		m		m
सरकार		f		f
को		UNK		UNK
सहयोग		m		m
दे		any		any
रहे		m		m
वामदलों		m		m
के		m		UNK
दबाव		m		m
इत्यादि		UNK		m
मसले		m		m
भी		UNK		UNK
हैं		any		any
,		UNK		UNK
जिनके		any		m
महाधिवेशन		m		m
के		UNK		UNK
दौरान		m		m
चर्चा		f		f
में		UNK		UNK
छाए		any		m
रहने		any		any
की		f		f
संभावना		f		f
है		any		any
।		UNK		UNK
बिहार		m		m
में		UNK		UNK
भारतीय		any		any
जनता		f		f
पार्टी		f		f
(		UNK		UNK
भाजपा		f		f
)		UNK		UNK
और		UNK		UNK
सहयोगी		any		any
दलों		m		m
के		UNK		UNK
लिए		UNK		UNK
चुनाव		m		m
प्रचार		m		any
कर		any		any
रहे		m		m
पार्टी		f		f
के		m		m
सांसद		m		m
और		UNK		UNK
क्रिकेट		m		m
खिलाड़ी		m		f
नवजोत		m		m
सिद्धू		any		any
जुमलेबाजी		f		f
में		UNK		UNK
पूरे		m		m
रंग		m		m
पर		UNK		UNK
हैं		any		any
।		UNK		UNK
उन्होंने		any		any
राजग		m		m
के		m		m
मुख्यमंत्री		m		m
पद		m		m
के		m		m
उम्मीदवार		m		m
नितीश		m		m
कुमार		m		m
को		UNK		UNK
राहुल		m		m
द्रविड़		any		m
की		f		f
तरह		f		f
मि.		m		UNK
डिपेंडेबल		any		m
बताया		m		m
है		any		any
तो		UNK		UNK
लोक		m		any
जनशक्ति		f		m
पार्टी		f		f
(		UNK		UNK
लोजपा		f		f
)		UNK		UNK
के		m		m
नेता		m		m
रामविलास		m		m
पासवान		any		m
को		UNK		UNK
पाकिस्तान		m		m
के		m		m
विवादित		any		any
अंपायर		m		m
शकूर		m		m
राणा		any		m
जैसा		m		any
करार		m		any
दिया		m		m
।		UNK		UNK
इसे		any		any
अजीब		any		UNK
संयोग		m		m
ही		UNK		UNK
कहा		m		m
जाएगा		m		m
कि		UNK		UNK
विधि		f		f
मंत्री		m		m
हंसराज		m		m
भारद्वाज		m		m
ने		UNK		UNK
1985		any		m
में		UNK		UNK
आंध्र		m		m
प्रदेश		m		m
की		f		f
तत्कालीन		any		f
एन.		m		m
टी.		m		m
रामाराव		m		m
सरकार		f		f
की		f		f
सिफारिश		f		f
पर		UNK		UNK
राज्य		m		m
विधान		m		m
परिषद		f		m
को		UNK		UNK
खत्म		any		any
करने		any		any
संबंधी		UNK		any
कानून		m		m
को		UNK		UNK
संसद		f		f
में		UNK		UNK
पारित		any		any
कराया		m		m
था		m		m
,		UNK		UNK
लेकिन		UNK		UNK
आज		m		m
20		any		any
साल		m		m
बाद		m		m
एक		any		any
बार		f		f
फिर		UNK		UNK
भारद्वाज		m		m
ही		UNK		UNK
संसद		f		f
में		UNK		UNK
इस		any		any
विधान		m		m
परिषद		f		f
की		f		f
बहाली		f		f
को		UNK		UNK
लेकर		any		any
विधेयक		m		m
लेकर		any		any
आए		m		m
।		UNK		UNK
जिसे		any		any
वोटिंग		f		m
के		UNK		UNK
बाद		m		m
पारित		any		any
कर		m		m
दिया		m		m
गया		m		m
।		UNK		UNK
केंद्र		m		m
सरकार		f		f
ग्रामीण		any		any
रोजगार		m		m
गारंटी		f		f
कानून		m		m
लागू		any		any
करने		any		any
से		UNK		UNK
पहले		m		m
राज्य		m		m
सरकारों		f		m
से		UNK		UNK
संपर्क		m		any
करने		any		any
में		UNK		UNK
जुट		f		f
गई		f		f
है		any		any
।		UNK		UNK
केंद्रीय		any		any
ग्रामीण		any		m
विकास		m		m
मंत्रालय		m		m
ने		UNK		UNK
इस		any		any
मसले		m		m
पर		UNK		UNK
राज्यों		m		m
से		UNK		UNK
विचार		m		m
-		UNK		UNK
विमर्श		m		m
के		UNK		UNK
लिए		UNK		UNK
२७		any		any
सितंबर		m		m
को		UNK		UNK
राज्यों		m		m
के		m		m
ग्रामीण		any		any
विकास		m		m
मंत्रियों		m		m
की		f		f
बैठक		f		f
बुलाई		f		f
है		any		any
।		UNK		UNK
केंद्र		m		m
और		UNK		UNK
राज्यों		m		m
की		f		f
तैयारी		f		f
से		UNK		UNK
NULL		UNK		UNK
साफ		any		any
है		any		any
कि		UNK		UNK
इस		any		any
कानून		m		m
को		UNK		UNK
लागू		any		any
करने		any		any
में		UNK		UNK
अभी		UNK		UNK
कुछ		UNK		UNK
समय		m		m
लग		m		f
सकता		m		m
है		any		any
।		UNK		UNK
समाजवादी		any		any
पार्टी		f		f
के		m		m
वरिष्ठ		any		any
नेता		m		m
अमर		m		m
सिंह		any		m
के		m		m
फोन		m		m
टैपिंग		f		m
और		UNK		UNK
उनके		m		m
आवास		m		m
पर		UNK		UNK
हुए		m		m
हमले		m		m
के		m		m
विरोध		m		m
में		UNK		UNK
शुक्रवार		m		m
को		UNK		UNK
बड़ी		f		f
संख्या		f		f
में		UNK		UNK
लोगों		m		m
ने		UNK		UNK
कांग्रेस		f		f
के		m		m
विरोध		m		m
में		UNK		UNK
प्रदर्शन		m		m
किया		m		m
।		UNK		UNK
अखिल		any		any
भारतीय		any		any
क्षत्रिय		m		any
महासभा		f		f
के		m		m
बैनर		m		m
तले		UNK		m
जुटे		m		m
अनेक		UNK		UNK
क्षत्रिय		m		any
संगठनों		m		m
ने		UNK		UNK
जंतर		m		m
-		UNK		UNK
मंतर		m		m
पर		UNK		UNK
धरना		m		any
दिया		m		m
।		UNK		UNK
प्रदर्शन		m		m
में		UNK		UNK
बड़ी		f		f
संख्या		f		f
में		UNK		UNK
क्षत्राणियाँ		f		m
भी		UNK		UNK
पगड़ी		f		f
बाँधकर		any		any
आई		f		f
थीं		f		f
।		UNK		UNK
इस		any		any
मौके		m		m
पर		UNK		UNK
राष्ट्रपति		m		m
को		UNK		UNK
ज्ञापन		m		m
भी		UNK		UNK
सौपा		m		m
गया		m		m
।		UNK		UNK
धरने		m		any
में		UNK		UNK
शामिल		any		any
होने		any		any
के		UNK		UNK
लिए		UNK		UNK
दिल्ली		f		f
के		UNK		m
अलावा		UNK		UNK
उत्तर		m		m
प्रदेश		m		m
के		m		m
विभिन्न		any		any
जिलों		m		m
से		UNK		UNK
लोग		m		m
आए		m		m
थे		m		m
।		UNK		UNK
सत्तारूढ़		any		any
यूपीए		m		m
सरकार		f		f
को		UNK		UNK
बाहर		m		m
से		UNK		UNK
समर्थन		m		m
दे		any		any
रही		f		f
मार्क्सवादी		any		any
कम्युनिस्ट		m		m
पार्टी		f		f
(		UNK		UNK
माकपा		f		f
)		UNK		UNK
ने		UNK		UNK
भारत		m		m
की		f		f
विदेश		m		m
नीति		f		f
को		UNK		UNK
बाहरी		any		f
दबावों		m		m
से		UNK		UNK
स्वतंत्र		any		any
रखे		any		m
जाने		any		any
की		f		f
वकालत		f		f
की		f		f
है		any		any
।		UNK		UNK
यूपीए		m		m
और		UNK		UNK
वाम		m		m
दलों		m		m
की		f		f
समन्वय		m		m
समिति		f		f
की		f		f
महत्वपूर्ण		any		any
बैठक		f		f
सोमवार		m		m
को		UNK		UNK
संसद		f		f
के		m		m
शीतकालीन		any		any
सत्र		m		m
से		UNK		UNK
ठीक		UNK		any
दो		any		any
दिन		m		m
पहले		m		m
होगी		f		f
।		UNK		UNK
वाम		m		m
दल		m		any
तीखे		m		m
तेवरों		m		m
के		UNK		UNK
साथ		m		m
सरकार		f		f
के		UNK		m
समक्ष		m		m
ईरान		m		m
के		UNK		UNK
खिलाफ		UNK		UNK
मतदान		m		m
,		UNK		UNK
राजग		m		m
शासन		m		m
के		UNK		UNK
दौरान		m		m
तेल		m		m
सौदे		m		m
और		UNK		UNK
महिला		f		f
आरक्षण		m		m
के		m		m
मुद्दे		m		m
उठाएँगे		m		m
।		UNK		UNK
सीमा		f		m
सुरक्षा		f		f
बल		m		m
(		UNK		UNK
बीएसएफ		m		m
)		UNK		UNK
और		UNK		UNK
बांग्लादेश		m		m
राइफल्स		f		m
(		UNK		UNK
बीडीआर		m		m
)		UNK		UNK
सीमा		f		f
के		UNK		UNK
पास		m		m
संयुक्त		any		any
गश्त		f		m
पर		UNK		UNK
राजी		any		any
हो		m		m
गए		m		m
हैं		any		any
।		UNK		UNK
बीएसएफ		m		m
के		m		m
वरिष्ठ		any		any
अधिकारी		m		f
ने		UNK		UNK
शनिवार		m		m
को		UNK		UNK
बताया		m		m
कि		UNK		UNK
प्रस्तावित		any		any
समझौते		m		m
के		UNK		UNK
तहत		UNK		UNK
बीएसएफ		m		m
के		m		m
जवान		m		m
भारतीय		any		any
क्षेत्र		m		m
में		UNK		UNK
निगरानी		f		f
करेंगे		m		m
जबकि		UNK		UNK
बीडीआर		m		m
जवान		m		m
अपने		m		m
क्षेत्र		m		m
में		UNK		UNK
NULL		UNK		UNK
इस		any		any
पर		UNK		UNK
विस्तृत		any		any
योजना		f		f
तैयार		any		any
की		f		f
जा		any		any
रही		f		f
है		any		any
।		UNK		UNK
यहाँ		UNK		UNK
बीएसएफ		m		m
के		m		m
असम		m		m
,		UNK		UNK
मेघालय		m		m
,		UNK		UNK
मणिपुर		m		m
और		UNK		UNK
नागालैंड		m		m
मुख्यालय		m		m
के		m		m
वरिष्ठ		any		any
अधिकारियों		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		UNK
सीमा		f		f
पर		UNK		UNK
संयुक्त		any		any
निगरानी		f		f
का		m		m
काम		m		m
जल्द		UNK		UNK
ही		UNK		UNK
शुरू		m		m
हो		any		any
जाएगा		m		m
।		UNK		UNK
सरकार		f		f
ने		UNK		UNK
प्रतिबंधित		any		any
उग्रवादी		any		any
संगठन		m		m
यूनाइटेड		m		m
नेशनल		any		any
लिबरेशन		m		m
फ्रंट		m		m
(		UNK		UNK
यूएनएलएफ		m		m
)		UNK		UNK
के		m		m
प्रस्ताव		m		m
को		UNK		UNK
एक		any		any
सिरे		m		m
से		UNK		UNK
नकार		m		f
दिया		m		m
है		any		any
।		UNK		UNK
इसमें		any		any
उसने		any		any
मणिपुर		m		m
को		UNK		UNK
भारत		m		m
के		UNK		UNK
साथ		m		m
रहना		m		any
चाहिए		any		any
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
इस		any		any
बारे		UNK		UNK
में		UNK		UNK
जनमत		m		any
-		UNK		UNK
संग्रह		m		m
की		f		f
सिफारिश		f		f
की		f		f
है		any		any
।		UNK		UNK
इंफाल		m		m
से		UNK		UNK
२५		any		any
किलोमीटर		m		m
दूर		m		m
लेइमाखोंग		m		m
स्थित		any		any
५७		any		any
-		UNK		UNK
माउंटेन		m		m
डिवीज़न		m		m
के		m		m
मुख्यालय		m		m
में		UNK		UNK
संवाददाता		m		m
सम्मेलन		m		m
में		UNK		UNK
रक्षामंत्री		m		m
प्रणब		m		m
मुखर्जी		any		f
ने		UNK		UNK
यूएनएलएफ		m		m
के		m		m
प्रस्ताव		m		m
को		UNK		UNK
नकारते		m		m
हुए		m		m
कहा		m		m
कि		UNK		UNK
यह		any		any
किसी		any		any
भी		UNK		UNK
तरह		f		f
से		UNK		UNK
संभव		any		any
नहीं		UNK		UNK
है		any		any
।		UNK		UNK
उत्तर		m		m
भारत		m		m
के		m		m
कई		UNK		UNK
स्थानों		m		m
में		UNK		UNK
बृहस्पतिवार		m		m
की		f		f
सुबह		f		f
तक		UNK		UNK
भारी		any		any
वर्षा		f		f
रिकॉर्ड		f		m
की		f		f
गई		f		f
।		UNK		UNK
हरियाणा		m		m
के		m		m
नारायणगढ़		m		m
में		UNK		UNK
सबसे		UNK		UNK
अधिक		UNK		UNK
वर्षा		f		f
८१		any		any
मिमी		m		any
होने		any		any
के		m		m
समाचार		m		UNK
हैं		any		any
।		UNK		UNK
उत्तरांचल		m		m
के		m		m
रुद्रप्रयाग		m		m
जिले		m		m
के		m		m
अगस्त		m		any
मुनि		m		f
इलाक़े		m		m
में		UNK		UNK
भूस्खलन		m		m
की		f		f
वजह		f		f
से		UNK		UNK
भारी		any		any
नुकसान		m		m
पहुँचा		m		m
है		any		any
।		UNK		UNK
भूस्खलन		m		m
में		UNK		UNK
चार		any		any
लोगों		m		m
के		UNK		m
मरने		any		any
की		f		f
आशंका		f		f
है		any		any
और		UNK		UNK
१२		any		any
घर		m		f
क्षतिग्रस्त		any		any
हो		m		m
गए		m		m
हैं		any		any
।		UNK		UNK
जबकि		UNK		UNK
मुंबई		f		f
शहर		m		m
में		UNK		UNK
भी		UNK		UNK
भारी		any		any
वर्षा		f		f
की		f		f
वजह		f		f
से		UNK		UNK
रेल		f		f
और		UNK		UNK
सड़क		f		m
यातायात		m		any
आंशिक		any		any
रूप		m		m
से		UNK		UNK
बाधित		any		any
रहा		m		m
।		UNK		UNK
देश		m		m
का		m		m
एक		any		any
तिहाई		any		f
हिस्सा		m		f
सूखे		m		m
की		f		f
चपेट		f		f
में		UNK		UNK
आ		m		any
चुका		m		m
है		any		any
।		UNK		UNK
इसमें		any		any
हिमाचल		m		m
प्रदेश		m		m
और		UNK		UNK
उत्तरांचल		m		m
भी		UNK		UNK
शामिल		any		any
हैं		any		any
जबकि		UNK		UNK
पंजाब		m		m
,		UNK		UNK
पश्चिमी		any		any
उत्तर		m		m
प्रदेश		m		m
,		UNK		UNK
NULL		UNK		UNK
हरियाणा		m		m
में		UNK		UNK
औसत		m		any
से		UNK		UNK
कम		UNK		UNK
बारिश		f		f
दर्ज		any		any
की		f		f
गई		f		f
है		any		any
।		UNK		UNK
उत्तरी		any		any
राज्यों		m		m
में		UNK		UNK
जम्मू		m		m
कश्मीर		m		m
और		UNK		UNK
पूर्वी		any		any
उत्तर		m		m
प्रदेश		m		m
में		UNK		UNK
ही		UNK		UNK
ठीक		any		f
-		UNK		UNK
ठाक		any		any
बारिश		f		any
हो		f		any
पाई		f		f
है		any		any
।		UNK		UNK
देश		m		m
में		UNK		UNK
मानसून		m		m
सीज़न		m		m
में		UNK		UNK
अब		UNK		UNK
तक		UNK		UNK
औसत		m		m
से		UNK		UNK
१४		any		any
फीसदी		f		f
कम		UNK		UNK
बारिश		f		f
दर्ज		any		any
की		f		f
गई		f		f
है		any		any
।		UNK		UNK
पिछले		m		m
सप्ताह		m		m
कमी		f		f
का		m		m
आँकड़ा		m		m
१०		any		any
फीसदी		f		f
था		m		m
।		UNK		UNK
अतिरिक्त		any		any
संसाधन		m		m
जुटाने		any		any
की		f		f
आवश्यकता		f		f
और		UNK		UNK
चार		any		any
करोड़		any		any
लाभार्थियों		m		m
को		UNK		UNK
उनके		m		m
निवेश		m		m
का		m		m
बेहतर		any		m
रिटर्न		m		m
देने		any		any
के		UNK		UNK
लिए		UNK		UNK
कर्मचारी		m		any
भविष्य		m		m
निधि		f		f
संगठन		m		m
(		UNK		UNK
ईपीएफओ		m		m
)		UNK		UNK
के		m		m
बोर्ड		m		m
ने		UNK		UNK
सोमवार		m		m
को		UNK		UNK
अंतर्राष्ट्रीय		any		any
सलाहकार		m		f
फर्म		f		m
मर्सर		f		m
को		UNK		UNK
नियुक्त		any		any
किया		m		m
है		any		any
।		UNK		UNK
यह		any		any
फर्म		f		m
बहुत		UNK		UNK
आकर्षक		any		m
निवेश		m		m
रणनीति		f		f
बनाने		any		any
में		UNK		UNK
ईपीएफओ		m		m
की		f		f
मदद		f		f
करेगी		f		f
।		UNK		UNK
नियुक्ति		f		f
के		m		m
चार		any		any
माह		m		m
के		UNK		m
भीतर		m		m
मर्सर		f		m
को		UNK		UNK
अपनी		f		f
रिपोर्ट		f		f
देनी		f		f
है		any		any
और		UNK		UNK
इसे		any		any
सिर्फ		UNK		UNK
एक		any		any
ही		UNK		UNK
बार		f		f
में		UNK		UNK
३४		any		any
लाख		any		any
फीस		f		any
दी		f		f
जाएगी		f		f
।		UNK		UNK
सीबीटी		m		f
के		m		m
इस		any		any
फैसले		m		m
का		m		m
ज्यादातर		any		any
श्रमिक		m		any
संगठनों		m		m
ने		UNK		UNK
विरोध		m		m
किया		m		m
।		UNK		UNK
पूर्व		any		any
अटॉर्नी		m		m
जनरल		m		m
सोली		m		f
सोराबजी		m		f
ने		UNK		UNK
कहा		m		m
है		any		any
कि		UNK		UNK
सांसदों		m		m
के		m		m
निष्कासन		m		m
मामले		m		m
में		UNK		UNK
सुप्रीम		any		any
कोर्ट		f		m
के		m		m
नोटिस		m		m
पर		UNK		UNK
लोकसभा		f		f
अध्यक्ष		m		m
सोमनाथ		m		m
चटर्जी		any		f
को		UNK		UNK
जवाब		m		m
देना		m		m
चाहिए		any		any
।		UNK		UNK
शनिवार		m		m
को		UNK		UNK
न्यायमूर्ति		m		m
एम.		m		m
शेषचलपति		m		m
की		f		f
स्मृति		f		f
में		UNK		UNK
हैदराबाद		m		m
स्थित		any		any
नेशनल		any		any
एकेडमी		f		any
ऑफ		UNK		UNK
लीगल		m		m
स्टडीज		f		m
एंड		UNK		m
रिसर्च		f		any
यूनिवर्सिटी		f		f
ऑफ		UNK		UNK
लॉ		m		f
(		UNK		UNK
नलसार		f		m
)		UNK		UNK
में		UNK		UNK
आयोजित		any		any
एक		any		any
कार्यक्रम		m		m
में		UNK		UNK
सोराबजी		m		f
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
सोमनाथ		m		m
को		UNK		UNK
सुप्रीम		any		any
कोर्ट		f		m
के		f		m
नोटिस		m		m
का		m		m
अवश्य		UNK		m
जवाब		m		m
देना		m		any
चाहिए		any		any
।		UNK		UNK
लोकसभा		f		f
अध्यक्ष		m		m
ने		UNK		UNK
जो		any		any
फैसला		m		m
लिया		m		m
उस		any		any
पर		UNK		UNK
उन्हें		any		any
अपना		m		m
रुख		m		m
स्पष्ट		any		any
करना		m		any
चाहिए		any		any
।		UNK		UNK
राज्यसभा		f		f
में		UNK		UNK
विपक्ष		m		m
के		m		m
नेता		m		m
जसवंत		m		m
सिंह		m		m
ने		UNK		UNK
शनिवार		m		m
को		UNK		UNK
तीर्थ		m		m
-		UNK		UNK
यात्रा		f		f
पर		UNK		UNK
पाकिस्तान		m		m
जाने		any		any
की		f		f
घोषणा		f		f
की		f		f
।		UNK		UNK
यात्रा		f		f
के		UNK		UNK
दौरान		m		m
वे		any		any
मोहम्मद		m		m
अली		m		f
जिन्ना		m		f
की		f		f
मज़ार		f		f
पर		UNK		UNK
भी		UNK		UNK
जाएँगे		m		m
।		UNK		UNK
लगभग		UNK		UNK
एक		any		any
साल		m		m
पूर्व		m		any
भाजपा		f		f
के		m		m
वरिष्ठ		any		any
नेता		m		m
एल.		m		m
के.		m		m
आडवाणी		any		m
द्वारा		UNK		UNK
जिन्ना		m		f
की		f		f
मज़ार		f		f
पर		UNK		UNK
दिए		m		m
बयान		m		m
से		UNK		UNK
भाजपा		f		f
में		UNK		UNK
तूफान		m		m
उठ		m		any
गया		m		m
था		m		m
।		UNK		UNK
अंततः		UNK		any
पार्टी		f		f
के		m		m
अध्यक्ष		m		m
पद		m		m
से		UNK		UNK
आडवाणी		any		m
को		UNK		UNK
इस्तीफा		m		m
देने		any		any
पर		UNK		UNK
मजबूर		any		any
होना		m		m
पड़ा		m		m
।		UNK		UNK
यहाँ		UNK		UNK
संवाददाताओं		m		m
से		UNK		UNK
सिंह		m		m
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
वे		any		any
बलूचिस्तान		m		m
में		UNK		UNK
स्थित		any		any
हिंगलाज		f		m
माता		f		f
के		m		m
शक्तिपीठ		f		m
का		m		m
दर्शन		m		m
करेंगे		m		m
।		UNK		UNK
कांग्रेस		f		f
ने		UNK		UNK
जनता		f		f
पार्टी		f		f
के		m		m
अध्यक्ष		m		m
सुब्रह्मण्यम्		m		m
स्वामी		m		m
के		m		m
पार्टी		f		f
आलाकमान		f		m
सोनिया		f		f
गाँधी		any		f
पर		UNK		UNK
लगाए		m		m
गए		m		m
आरोपों		m		m
को		UNK		UNK
खारिज		any		any
कर		m		m
दिया		m		m
है		any		any
।		UNK		UNK
बकौल		UNK		m
आनंद		m		m
,		UNK		UNK
स्वामी		m		m
ने		UNK		UNK
हमेशा		UNK		any
लोगों		m		m
को		UNK		UNK
इस		any		any
तरह		f		f
के		m		m
बयानों		m		m
से		UNK		UNK
गुमराह		any		m
किया		m		m
है		any		any
।		UNK		UNK
उन्होंने		any		any
उम्मीद		f		m
जताई		f		f
कि		UNK		UNK
उनके		m		m
इस		any		any
नए		m		m
खोजी		any		any
खुलासे		m		any
का		m		m
भी		UNK		UNK
यही		any		f
हश्र		m		m
होगा		m		m
।		UNK		UNK
प्रवक्ता		m		m
ने		UNK		UNK
इस		any		any
बात		f		f
से		UNK		UNK
भी		UNK		UNK
साफ		any		any
इन्कार		m		m
किया		m		m
कि		UNK		UNK
प्रवर्तन		m		m
निदेशालय		m		m
के		m		m
किसी		any		any
बड़े		m		m
अफसर		m		m
ने		UNK		UNK
कांग्रेस		f		f
अध्यक्ष		f		m
सोनिया		f		f
गाँधी		any		f
से		UNK		UNK
मुलाकात		f		f
की		f		f
थी		f		f
।		UNK		UNK
आनंद		m		m
शर्मा		any		f
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
इस		any		any
खबर		f		m
में		UNK		UNK
कोई		any		any
सच्चाई		f		f
नहीं		UNK		UNK
है		any		any
।		UNK		UNK
लोक		m		any
जनशक्ति		f		m
पार्टी		f		f
नेता		m		m
राम		m		m
विलास		m		m
पासवान		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
बिहार		m		m
विधानसभा		f		f
चुनाव		m		m
के		m		m
परिणाम		m		m
का		m		m
असर		m		m
केंद्र		m		m
की		f		f
यूपीए		m		f
सरकार		f		f
की		f		f
स्थिरता		f		f
पर		UNK		UNK
नहीं		UNK		UNK
पड़ेगा		m		m
।		UNK		UNK
उन्होंने		any		any
कहा		m		m
कि		UNK		UNK
इस		any		any
बार		f		f
राज्य		m		m
में		UNK		UNK
त्रिशंकु		m		any
विधानसभा		f		f
नहीं		UNK		UNK
होगी		f		f
।		UNK		UNK
बंगलौर		m		m
में		UNK		UNK
पत्रकारों		m		m
से		UNK		UNK
बातचीत		f		f
में		UNK		UNK
पासवान		any		m
ने		UNK		UNK
कहा		m		m
कि		UNK		UNK
चुनावी		any		any
लड़ाई		f		f
बिहार		m		m
तक		UNK		UNK
ही		UNK		UNK
सीमित		any		any
है		any		any
।		UNK		UNK
यूपीए		m		m
का		m		m
गठन		m		m
राजग		m		m
को		UNK		UNK
सत्ता		f		f
से		UNK		UNK
हटाने		any		any
के		UNK		UNK
लिए		UNK		UNK
किया		m		m
गया		m		m
था		m		m
।		UNK		UNK
मुगल		m		m
सम्राट		m		m
जहांगीर		m		m
और		UNK		UNK
शाहजहां		m		f
के		m		m
काल		m		m
की		f		f
सोने		m		any
की		f		f
दो		any		any
बेशकीमती		any		any
मोहरों		f		m
को		UNK		UNK
तस्करी		f		f
कर		any		any
भारत		m		m
से		UNK		UNK
बाहर		m		m
पहुंचा		m		m
दिया		m		m
गया		m		m
और		UNK		UNK
अब		UNK		UNK
ये		any		any
एक		any		any
विदेशी		any		any
बैंक		m		f
के		m		m
खजाने		m		any
की		f		f
शोभा		f		f
बढ़ा		f		m
रही		f		f
हैं		any		any
।		UNK		UNK
इससे		any		any
पहले		m		m
टीपू		m		m
सुलतान		m		m
की		f		f
वस्तुओं		f		f
की		f		f
विदेशों		m		m
में		UNK		UNK
नीलामी		f		any
काफी		UNK		UNK
चर्चित		any		any
हो		f		f
चुकी		f		f
है		any		any
।		UNK		UNK
उद्योगपति		m		m
विजय		m		m
माल्या		m		m
पूर्व		m		m
में		UNK		UNK
टीपू		m		m
सुल्तान		m		m
की		f		f
तलवार		f		f
खरीदकर		any		any
गुम		any		any
धरोहरों		f		m
को		UNK		UNK
वापस		any		any
लाने		any		any
की		f		f
मुहिम		f		f
का		m		m
ऐलान		m		m
कर		m		m
चुके		m		m
हैं		any		any
।		UNK		UNK
विदेशों		m		m
में		UNK		UNK
भारत		m		m
की		f		f
ऐतिहासिक		any		any
धरोहरों		f		m
के		m		UNK
मौजूद		any		any
होने		any		any
की		f		f
सूची		f		f
लंबी		f		f
है		any		any
।		UNK		UNK
सरकारी		any		any
क्षेत्र		m		m
के		m		m
बैंकों		m		m
के		m		m
प्रमुख		m		m
सोमवार		m		m
को		UNK		UNK
वित्त		m		m
मंत्री		m		m
पी.		m		m
चिदंबरम		m		m
से		UNK		UNK
मिलेंगे		m		m
।		UNK		UNK
इस		any		any
मुलाकात		f		f
में		UNK		UNK
ब्याज		m		m
दरों		f		m
का		m		m
मुद्दा		m		m
चर्चा		f		f
के		m		m
केंद्र		m		m
में		UNK		UNK
रहने		any		any
की		f		f
संभावना		f		f
है		any		any
।		UNK		UNK
वित्त		m		m
मंत्रालय		m		m
के		m		m
सख्त		any		any
