Word		Original_feature		Predicted_feature
कि		avy		avy
संजय		n		n
शूटिंग		n		n
के		psp		psp
लिए		psp		psp
जा		v		v
सकते		v		v
हैं		v		v
,		punc		punc
पर		avy		psp
इस		pn		pn
बीच		nst		nst
यदि		avy		avy
उन्हें		pn		pn
सम्मन		n		n
भेजा		v		v
जाता		v		v
है		v		v
तो		avy		avy
उन्हें		pn		pn
हाजिर		adj		adj
होना		v		v
होगा		v		v
।		punc		punc
दिल्ली		n		n
विश्वविद्यालय		n		n
की		psp		psp
तरह		n		n
रैगिंग		n		n
का		psp		psp
साया		n		n
अब		pn		pn
गुड़गाँव		n		n
के		psp		psp
कॉलेजों		n		n
पर		psp		psp
भी		avy		avy
पड़ने		v		v
लगा		v		v
है		v		v
।		punc		punc
गुड़गाँव		n		n
के		psp		psp
प्रतिष्ठित		adj		adj
नेशनल		adj		adj
लॉ		n		n
कॉलेज		n		n
में		psp		psp
प्रथम		num		adj
वर्ष		n		n
के		psp		psp
एक		num		num
छात्र		n		n
के		psp		psp
साथ		nst		nst
वरिष्ठ		adj		adj
छात्रों		n		n
द्वारा		psp		psp
रैगिंग		n		n
करने		v		v
का		psp		psp
मामला		n		n
प्रकाश		n		n
में		psp		psp
आया		v		v
है		v		v
।		punc		punc
सीनियर		adj		adj
छात्रों		n		n
ने		psp		psp
नए		adj		psp
छात्र		n		n
के		psp		psp
साथ		nst		nst
अभद्र		adj		n
तरीके		n		n
से		psp		psp
रैगिंग		n		n
करने		v		v
की		psp		psp
कोशिश		n		n
की		v		v
।		punc		punc
इसका		pn		pn
विरोध		n		n
करने		v		v
पर		psp		psp
उसे		pn		pn
इतना		adj		pn
पीटा		v		v
कि		avy		avy
वह		pn		pn
लहू		n		n
-		punc		punc
लुहान		adj		n
हो		v		v
गया		v		v
और		avy		avy
उसे		pn		pn
अस्पताल		n		n
में		psp		psp
भर्ती		adj		n
करवाना		v		v
पड़ा		v		v
।		punc		punc
कर्मचारी		n		adj
भविष्य		n		n
निधि		n		n
(		punc		punc
ईपीएफ		n		n
)		punc		punc
ब्याज		n		n
दर		n		n
को		psp		psp
कम		avy		avy
करके		v		v
८.५		num		num
प्रतिशत		n		n
करने		v		v
के		psp		psp
यूपीए		n		n
सरकार		n		n
के		psp		psp
फैसले		n		n
के		psp		psp
विरोध		n		n
में		psp		psp
शुक्रवार		n		n
को		psp		psp
देश		n		n
भर		avy		avy
में		psp		psp
लाखों		num		num
कर्मचारी		n		adj
सड़कों		n		n
पर		psp		psp
उतर		v		v
आए		v		v
।		punc		punc
पिछले		adj		adj
तीन		num		num
वर्षों		n		n
के		psp		psp
ईपीएफ		n		n
ब्याज		n		n
दर		n		n
को		psp		psp
बरक़रार		adj		adj
रखने		v		v
की		psp		psp
माँग		n		n
करते		v		v
हुए		v		v
कर्मचारियों		n		n
ने		psp		psp
जगह		n		n
-		punc		punc
जगह		n		n
धरना		n		v
-		punc		punc
प्रदर्शन		n		n
किया		v		v
।		punc		punc
सेंट्रल		n		n
ट्रेड		n		n
यूनियन		n		n
के		psp		psp
बैनर		n		n
तले		psp		psp
कर्मचारियों		n		n
ने		psp		psp
सरकार		n		n
के		psp		psp
एकतरफा		adj		n
फैसले		n		n
के		psp		psp
खिलाफ		adj		psp
गेट		n		n
मीटिंग		n		n
और		avy		avy
प्रदर्शन		n		n
किए		v		v
।		punc		punc
इसके		pn		pn
अलावा		psp		psp
उन्होंने		pn		pn
रैली		n		n
भी		avy		avy
निकाली		v		n
और		avy		avy
जनसभाएं		n		n
भी		avy		avy
आयोजित		adj		adj
कीं		v		v
।		punc		punc
शनिवार		n		n
से		psp		psp
प्रारंभ		n		adj
हो		v		v
रहे		v		v
कांग्रेस		n		n
के		psp		psp
तीन		num		num
दिवसीय		adj		adj
महाधिवेशन		n		n
के		psp		psp
दौरान		nst		nst
कई		avy		avy
ज्वलंत		adj		adj
मुद्दों		n		n
पर		psp		psp
पार्टी		n		n
अपनी		pn		pn
स्पष्ट		adj		adj
रणनीति		n		n
तैयार		adj		adj
करेगी		v		v
।		punc		punc
सबसे		avy		avy
अहम्		adj		n
मुद्दा		n		n
है		v		v
,		punc		punc
कुछ		avy		avy
प्रमुख		adj		adj
राज्यों		n		n
के		psp		psp
आसन्न		adj		adj
विधानसभा		n		n
चुनाव		n		n
।		punc		punc
खासकर		adv		n
साझा		n		n
सरकारों		n		n
के		psp		psp
इस		pn		pn
नए		adj		psp
राजनीतिक		adj		adj
दौर		n		n
में		psp		psp
इन		pn		pn
चुनावों		n		n
को		psp		psp
पार्टी		n		n
काफी		avy		avy
गंभीरता		n		n
से		psp		psp
ले		v		v
रही		v		v
है		v		v
।		punc		punc
इसके		pn		pn
अलावा		psp		psp
कर्नाटक		n		n
में		psp		psp
बदलते		v		v
राजनीतिक		adj		adj
समीकरण		n		n
,		punc		punc
बोफोर्स		n		n
का		psp		psp
ताजा		adj		n
घटनाक्रम		n		n
और		avy		avy
केंद्र		n		n
सरकार		n		n
को		psp		psp
सहयोग		n		n
दे		v		v
रहे		v		v
वामदलों		n		n
के		psp		psp
दबाव		n		n
इत्यादि		avy		n
मसले		n		n
भी		avy		avy
हैं		v		v
,		punc		punc
जिनके		pn		pn
महाधिवेशन		n		n
के		psp		psp
दौरान		nst		nst
चर्चा		n		n
में		psp		psp
छाए		v		v
रहने		v		v
की		psp		psp
संभावना		n		n
है		v		v
।		punc		punc
बिहार		n		n
में		psp		psp
भारतीय		adj		adj
जनता		n		n
पार्टी		n		n
(		punc		punc
भाजपा		n		n
)		punc		punc
और		avy		avy
सहयोगी		adj		adj
दलों		n		n
के		psp		psp
लिए		psp		psp
चुनाव		n		n
प्रचार		n		n
कर		v		v
रहे		v		v
पार्टी		n		n
के		psp		psp
सांसद		n		n
और		avy		avy
क्रिकेट		n		n
खिलाड़ी		n		n
नवजोत		n		n
सिद्धू		n		adj
जुमलेबाजी		n		n
में		psp		psp
पूरे		adj		adj
रंग		n		n
पर		psp		psp
हैं		v		v
।		punc		punc
उन्होंने		pn		pn
राजग		n		n
के		psp		psp
मुख्यमंत्री		n		n
पद		n		n
के		psp		psp
उम्मीदवार		n		n
नितीश		n		n
कुमार		n		n
को		psp		psp
राहुल		n		n
द्रविड़		n		n
की		psp		psp
तरह		n		n
मि.		n		psp
डिपेंडेबल		n		n
बताया		v		v
है		v		v
तो		avy		avy
लोक		n		n
जनशक्ति		n		n
पार्टी		n		n
(		punc		punc
लोजपा		n		n
)		punc		punc
के		psp		psp
नेता		n		n
रामविलास		n		n
पासवान		n		n
को		psp		psp
पाकिस्तान		n		n
के		psp		psp
विवादित		adj		adj
अंपायर		n		n
शकूर		n		n
राणा		n		n
जैसा		psp		adj
करार		n		v
दिया		v		v
।		punc		punc
इसे		pn		pn
अजीब		adj		adj
संयोग		n		n
ही		avy		avy
कहा		v		v
जाएगा		v		v
कि		avy		avy
विधि		n		n
मंत्री		n		n
हंसराज		n		n
भारद्वाज		n		n
ने		psp		psp
1985		n		n
में		psp		psp
आंध्र		n		n
प्रदेश		n		n
की		psp		psp
तत्कालीन		adj		n
एन.		n		n
टी.		n		n
रामाराव		n		n
सरकार		n		n
की		psp		psp
सिफारिश		n		n
पर		psp		psp
राज्य		n		n
विधान		n		n
परिषद		n		n
को		psp		psp
खत्म		adj		adj
करने		v		v
संबंधी		adj		adj
कानून		n		n
को		psp		psp
संसद		n		n
में		psp		psp
पारित		adj		adj
कराया		v		v
था		v		v
,		punc		punc
लेकिन		avy		avy
आज		n		n
20		num		num
साल		n		n
बाद		nst		nst
एक		num		num
बार		n		n
फिर		adv		avy
भारद्वाज		n		n
ही		avy		avy
संसद		n		n
में		psp		psp
इस		pn		pn
विधान		n		n
परिषद		n		n
की		psp		psp
बहाली		n		n
को		psp		psp
लेकर		v		v
विधेयक		n		n
लेकर		v		v
आए		v		v
।		punc		punc
जिसे		pn		pn
वोटिंग		n		n
के		psp		psp
बाद		nst		nst
पारित		adj		adj
कर		v		v
दिया		v		v
गया		v		v
।		punc		punc
केंद्र		n		n
सरकार		n		n
ग्रामीण		adj		adj
रोजगार		n		n
गारंटी		n		n
कानून		n		n
लागू		adj		adj
करने		v		v
से		psp		psp
पहले		nst		nst
राज्य		n		n
सरकारों		n		n
से		psp		psp
संपर्क		n		adj
करने		v		v
में		psp		psp
जुट		v		v
गई		v		v
है		v		v
।		punc		punc
केंद्रीय		adj		adj
ग्रामीण		adj		n
विकास		n		n
मंत्रालय		n		n
ने		psp		psp
इस		pn		pn
मसले		n		n
पर		psp		psp
राज्यों		n		n
से		psp		psp
विचार		n		n
-		punc		punc
विमर्श		n		n
के		psp		psp
लिए		psp		psp
२७		n		n
सितंबर		n		n
को		psp		psp
राज्यों		n		n
के		psp		psp
ग्रामीण		adj		adj
विकास		n		n
मंत्रियों		n		n
की		psp		psp
बैठक		n		n
बुलाई		v		v
है		v		v
।		punc		punc
केंद्र		n		n
और		avy		avy
राज्यों		n		n
की		psp		psp
तैयारी		n		n
से		psp		psp
NULL		unk		avy
साफ		adj		v
है		v		v
कि		avy		avy
इस		pn		pn
कानून		n		n
को		psp		psp
लागू		adj		adj
करने		v		v
में		psp		psp
अभी		pn		avy
कुछ		avy		avy
समय		n		n
लग		v		v
सकता		v		v
है		v		v
।		punc		punc
समाजवादी		adj		adj
पार्टी		n		n
के		psp		psp
वरिष्ठ		adj		adj
नेता		n		n
अमर		n		n
सिंह		n		n
के		psp		psp
फोन		n		n
टैपिंग		n		n
और		avy		avy
उनके		pn		pn
आवास		n		n
पर		psp		psp
हुए		v		v
हमले		n		n
के		psp		psp
विरोध		n		n
में		psp		psp
शुक्रवार		n		n
को		psp		psp
बड़ी		adj		adj
संख्या		n		n
में		psp		psp
लोगों		n		n
ने		psp		psp
कांग्रेस		n		n
के		psp		psp
विरोध		n		n
में		psp		psp
प्रदर्शन		n		n
किया		v		v
।		punc		punc
अखिल		adj		adj
भारतीय		adj		adj
क्षत्रिय		n		adj
महासभा		n		n
के		psp		psp
बैनर		n		n
तले		psp		v
जुटे		v		v
अनेक		avy		pn
क्षत्रिय		n		adj
संगठनों		n		n
ने		psp		psp
जंतर		n		n
-		punc		punc
मंतर		n		n
पर		psp		psp
धरना		n		v
दिया		v		v
।		punc		punc
प्रदर्शन		n		n
में		psp		psp
बड़ी		adj		adj
संख्या		n		n
में		psp		psp
क्षत्राणियाँ		n		n
भी		avy		avy
पगड़ी		n		adj
बाँधकर		v		v
आई		v		v
थीं		v		v
।		punc		punc
इस		pn		pn
मौके		n		n
पर		psp		psp
राष्ट्रपति		n		n
को		psp		psp
ज्ञापन		n		n
भी		avy		avy
सौपा		v		v
गया		v		v
।		punc		punc
धरने		n		v
में		psp		psp
शामिल		adj		adj
होने		v		v
के		psp		psp
लिए		psp		psp
दिल्ली		n		n
के		psp		psp
अलावा		psp		psp
उत्तर		n		n
प्रदेश		n		n
के		psp		psp
विभिन्न		adj		adj
जिलों		n		n
से		psp		psp
लोग		n		n
आए		v		v
थे		v		v
।		punc		punc
सत्तारूढ़		adj		adj
यूपीए		n		n
सरकार		n		n
को		psp		psp
बाहर		nst		n
से		psp		psp
समर्थन		n		n
दे		v		v
रही		v		v
मार्क्सवादी		adj		adj
कम्युनिस्ट		n		n
पार्टी		n		n
(		punc		punc
माकपा		n		n
)		punc		punc
ने		psp		psp
भारत		n		n
की		psp		psp
विदेश		n		n
नीति		n		n
को		psp		psp
बाहरी		adj		adj
दबावों		n		n
से		psp		psp
स्वतंत्र		adj		adj
रखे		v		v
जाने		v		v
की		psp		psp
वकालत		n		n
की		v		v
है		v		v
।		punc		punc
यूपीए		n		n
और		avy		avy
वाम		n		n
दलों		n		n
की		psp		psp
समन्वय		n		n
समिति		n		n
की		psp		psp
महत्वपूर्ण		adj		adj
बैठक		n		n
सोमवार		n		n
को		psp		psp
संसद		n		n
के		psp		psp
शीतकालीन		adj		adj
सत्र		n		n
से		psp		psp
ठीक		avy		num
दो		num		num
दिन		n		n
पहले		nst		adj
होगी		v		v
।		punc		punc
वाम		n		n
दल		n		n
तीखे		adj		adj
तेवरों		n		n
के		psp		psp
साथ		nst		nst
सरकार		n		n
के		psp		psp
समक्ष		nst		n
ईरान		n		n
के		psp		psp
खिलाफ		adj		psp
मतदान		n		n
,		punc		punc
राजग		n		n
शासन		n		n
के		psp		psp
दौरान		nst		nst
तेल		n		n
सौदे		n		n
और		avy		avy
महिला		n		n
आरक्षण		n		n
के		psp		psp
मुद्दे		n		n
उठाएँगे		v		v
।		punc		punc
सीमा		n		n
सुरक्षा		n		n
बल		n		n
(		punc		punc
बीएसएफ		n		n
)		punc		punc
और		avy		avy
बांग्लादेश		n		n
राइफल्स		n		n
(		punc		punc
बीडीआर		n		n
)		punc		punc
सीमा		n		n
के		psp		psp
पास		nst		nst
संयुक्त		adj		adj
गश्त		n		n
पर		psp		psp
राजी		adj		adj
हो		v		v
गए		v		v
हैं		v		v
।		punc		punc
बीएसएफ		n		n
के		psp		psp
वरिष्ठ		adj		adj
अधिकारी		n		n
ने		psp		psp
शनिवार		n		n
को		psp		psp
बताया		v		v
कि		avy		avy
प्रस्तावित		adj		adj
समझौते		n		n
के		psp		psp
तहत		psp		psp
बीएसएफ		n		n
के		psp		psp
जवान		n		nst
भारतीय		adj		adj
क्षेत्र		n		n
में		psp		psp
निगरानी		n		adj
करेंगे		v		v
जबकि		avy		avy
बीडीआर		n		n
जवान		n		n
अपने		pn		pn
क्षेत्र		n		n
में		psp		psp
NULL		unk		unk
इस		pn		pn
पर		psp		psp
विस्तृत		adj		adj
योजना		n		n
तैयार		adj		adj
की		v		v
जा		v		v
रही		v		v
है		v		v
।		punc		punc
यहाँ		pn		pn
बीएसएफ		n		n
के		psp		psp
असम		n		n
,		punc		punc
मेघालय		n		n
,		punc		punc
मणिपुर		n		n
और		avy		avy
नागालैंड		n		n
मुख्यालय		n		n
के		psp		psp
वरिष्ठ		adj		adj
अधिकारियों		n		n
ने		psp		psp
बताया		v		v
कि		avy		avy
सीमा		n		n
पर		psp		psp
संयुक्त		adj		adj
निगरानी		n		n
का		psp		psp
काम		n		n
जल्द		adv		adv
ही		avy		avy
शुरू		n		n
हो		v		v
जाएगा		v		v
।		punc		punc
सरकार		n		n
ने		psp		psp
प्रतिबंधित		adj		adj
उग्रवादी		adj		adj
संगठन		n		n
यूनाइटेड		n		n
नेशनल		adj		adj
लिबरेशन		n		n
फ्रंट		n		n
(		punc		punc
यूएनएलएफ		n		n
)		punc		punc
के		psp		psp
प्रस्ताव		n		n
को		psp		psp
एक		num		num
सिरे		n		n
से		psp		psp
नकार		v		n
दिया		v		v
है		v		v
।		punc		punc
इसमें		pn		pn
उसने		pn		pn
मणिपुर		n		n
को		psp		psp
भारत		n		n
के		psp		psp
साथ		nst		nst
रहना		v		v
चाहिए		v		v
या		avy		avy
नहीं		avy		avy
NULL		v		unk
NULL		avy		unk
इस		pn		pn
बारे		psp		psp
में		psp		psp
जनमत		n		adj
-		punc		punc
संग्रह		n		n
की		psp		psp
सिफारिश		n		n
की		v		v
है		v		v
।		punc		punc
इंफाल		n		n
से		psp		psp
२५		num		num
किलोमीटर		n		n
दूर		nst		n
लेइमाखोंग		n		n
स्थित		adj		adj
५७		n		num
-		punc		punc
माउंटेन		n		n
डिवीज़न		n		n
के		psp		psp
मुख्यालय		n		n
में		psp		psp
संवाददाता		n		n
सम्मेलन		n		n
में		psp		psp
रक्षामंत्री		n		n
प्रणब		n		n
मुखर्जी		n		n
ने		psp		psp
यूएनएलएफ		n		n
के		psp		psp
प्रस्ताव		n		n
को		psp		psp
नकारते		v		v
हुए		v		v
कहा		v		v
कि		avy		avy
यह		pn		pn
किसी		pn		pn
भी		avy		avy
तरह		n		n
से		psp		psp
संभव		adj		adj
नहीं		avy		avy
है		v		v
।		punc		punc
उत्तर		n		n
भारत		n		n
के		psp		psp
कई		avy		avy
स्थानों		n		n
में		psp		psp
बृहस्पतिवार		n		n
की		psp		psp
सुबह		n		n
तक		psp		psp
भारी		adj		adj
वर्षा		n		n
रिकॉर्ड		n		n
की		v		v
गई		v		v
।		punc		punc
हरियाणा		n		n
के		psp		psp
नारायणगढ़		n		n
में		psp		psp
सबसे		avy		psp
अधिक		avy		avy
वर्षा		n		n
८१		num		num
मिमी		n		n
होने		v		v
के		psp		psp
समाचार		n		adj
हैं		v		v
।		punc		punc
उत्तरांचल		n		n
के		psp		psp
रुद्रप्रयाग		n		n
जिले		n		n
के		psp		psp
अगस्त		n		adj
मुनि		n		n
इलाक़े		n		n
में		psp		psp
भूस्खलन		n		n
की		psp		psp
वजह		n		n
से		psp		psp
भारी		adj		adj
नुकसान		n		n
पहुँचा		v		v
है		v		v
।		punc		punc
भूस्खलन		n		n
में		psp		psp
चार		num		num
लोगों		n		n
के		psp		psp
मरने		v		v
की		psp		psp
आशंका		n		n
है		v		v
और		avy		avy
१२		num		num
घर		n		n
क्षतिग्रस्त		adj		adj
हो		v		v
गए		v		v
हैं		v		v
।		punc		punc
जबकि		avy		avy
मुंबई		n		n
शहर		n		n
में		psp		psp
भी		avy		avy
भारी		adj		adj
वर्षा		n		n
की		psp		psp
वजह		n		n
से		psp		psp
रेल		n		n
और		avy		avy
सड़क		n		n
यातायात		n		adj
आंशिक		adj		adj
रूप		n		n
से		psp		psp
बाधित		adj		adj
रहा		v		v
।		punc		punc
देश		n		n
का		psp		psp
एक		num		num
तिहाई		num		adj
हिस्सा		n		n
सूखे		n		n
की		psp		psp
चपेट		n		n
में		psp		psp
आ		v		v
चुका		v		v
है		v		v
।		punc		punc
इसमें		pn		pn
हिमाचल		n		n
प्रदेश		n		n
और		avy		avy
उत्तरांचल		n		n
भी		avy		avy
शामिल		adj		adj
हैं		v		v
जबकि		avy		avy
पंजाब		n		n
,		punc		punc
पश्चिमी		adj		adj
उत्तर		n		n
प्रदेश		n		n
,		punc		punc
NULL		unk		unk
हरियाणा		n		n
में		psp		psp
औसत		n		n
से		psp		psp
कम		avy		avy
बारिश		n		n
दर्ज		adj		adj
की		v		v
गई		v		v
है		v		v
।		punc		punc
उत्तरी		adj		adj
राज्यों		n		n
में		psp		psp
जम्मू		n		n
कश्मीर		n		n
और		avy		avy
पूर्वी		adj		adj
उत्तर		n		n
प्रदेश		n		n
में		psp		psp
ही		avy		avy
ठीक		adj		n
-		punc		punc
ठाक		adj		n
बारिश		n		adj
हो		v		v
पाई		v		v
है		v		v
।		punc		punc
देश		n		n
में		psp		psp
मानसून		n		n
सीज़न		n		n
में		psp		psp
अब		pn		pn
तक		psp		psp
औसत		n		n
से		psp		psp
१४		num		num
फीसदी		n		n
कम		avy		avy
बारिश		n		n
दर्ज		adj		adj
की		v		v
गई		v		v
है		v		v
।		punc		punc
पिछले		adj		adj
सप्ताह		n		n
कमी		n		n
का		psp		psp
आँकड़ा		n		n
१०		num		num
फीसदी		n		n
था		v		v
।		punc		punc
अतिरिक्त		adj		adj
संसाधन		n		n
जुटाने		v		v
की		psp		psp
आवश्यकता		n		n
और		avy		avy
चार		num		num
करोड़		num		num
लाभार्थियों		n		n
को		psp		psp
उनके		pn		pn
निवेश		n		n
का		psp		psp
बेहतर		adj		n
रिटर्न		n		n
देने		v		v
के		psp		psp
लिए		psp		psp
कर्मचारी		n		adj
भविष्य		n		n
निधि		n		n
संगठन		n		n
(		punc		punc
ईपीएफओ		n		n
)		punc		punc
के		psp		psp
बोर्ड		n		n
ने		psp		psp
सोमवार		n		n
को		psp		psp
अंतर्राष्ट्रीय		adj		adj
सलाहकार		n		n
फर्म		n		n
मर्सर		n		n
को		psp		psp
नियुक्त		adj		adj
किया		v		v
है		v		v
।		punc		punc
यह		pn		pn
फर्म		n		n
बहुत		avy		avy
आकर्षक		adj		n
निवेश		n		n
रणनीति		n		n
बनाने		v		v
में		psp		psp
ईपीएफओ		n		n
की		psp		psp
मदद		n		n
करेगी		v		v
।		punc		punc
नियुक्ति		n		n
के		psp		psp
चार		num		num
माह		n		n
के		psp		psp
भीतर		nst		n
मर्सर		n		n
को		psp		psp
अपनी		pn		pn
रिपोर्ट		n		n
देनी		v		v
है		v		v
और		avy		avy
इसे		pn		pn
सिर्फ		avy		avy
एक		num		num
ही		avy		avy
बार		n		n
में		psp		psp
३४		num		num
लाख		num		num
फीस		n		num
दी		v		v
जाएगी		v		v
।		punc		punc
सीबीटी		n		n
के		psp		psp
इस		pn		pn
फैसले		n		n
का		psp		psp
ज्यादातर		adj		adj
श्रमिक		n		adj
संगठनों		n		n
ने		psp		psp
विरोध		n		n
किया		v		v
।		punc		punc
पूर्व		adj		adj
अटॉर्नी		n		n
जनरल		n		n
सोली		n		n
सोराबजी		n		n
ने		psp		psp
कहा		v		v
है		v		v
कि		avy		avy
सांसदों		n		n
के		psp		psp
निष्कासन		n		n
मामले		n		n
में		psp		psp
सुप्रीम		adj		adj
कोर्ट		n		n
के		psp		psp
नोटिस		n		n
पर		psp		psp
लोकसभा		n		n
अध्यक्ष		n		n
सोमनाथ		n		n
चटर्जी		n		n
को		psp		psp
जवाब		n		n
देना		v		v
चाहिए		v		v
।		punc		punc
शनिवार		n		n
को		psp		psp
न्यायमूर्ति		n		n
एम.		n		n
शेषचलपति		n		n
की		psp		psp
स्मृति		n		n
में		psp		psp
हैदराबाद		n		n
स्थित		adj		adj
नेशनल		adj		adj
एकेडमी		n		n
ऑफ		unk		avy
लीगल		n		n
स्टडीज		n		n
एंड		unk		n
रिसर्च		n		adj
यूनिवर्सिटी		n		n
ऑफ		unk		avy
लॉ		n		n
(		punc		punc
नलसार		n		n
)		punc		punc
में		psp		psp
आयोजित		adj		adj
एक		num		num
कार्यक्रम		n		n
में		psp		psp
सोराबजी		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
सोमनाथ		n		n
को		psp		psp
सुप्रीम		adj		adj
कोर्ट		n		n
के		psp		psp
नोटिस		n		n
का		psp		psp
अवश्य		adv		n
जवाब		n		n
देना		v		v
चाहिए		v		v
।		punc		punc
लोकसभा		n		n
अध्यक्ष		n		n
ने		psp		psp
जो		pn		pn
फैसला		n		n
लिया		v		v
उस		pn		pn
पर		psp		psp
उन्हें		pn		pn
अपना		pn		pn
रुख		n		n
स्पष्ट		adj		adj
करना		v		v
चाहिए		v		v
।		punc		punc
राज्यसभा		n		n
में		psp		psp
विपक्ष		n		n
के		psp		psp
नेता		n		n
जसवंत		n		n
सिंह		n		n
ने		psp		psp
शनिवार		n		n
को		psp		psp
तीर्थ		n		n
-		punc		punc
यात्रा		n		n
पर		psp		psp
पाकिस्तान		n		n
जाने		v		v
की		psp		psp
घोषणा		n		n
की		v		v
।		punc		punc
यात्रा		n		n
के		psp		psp
दौरान		nst		nst
वे		pn		pn
मोहम्मद		n		n
अली		n		adj
जिन्ना		n		n
की		psp		psp
मज़ार		n		n
पर		psp		psp
भी		avy		avy
जाएँगे		v		v
।		punc		punc
लगभग		avy		avy
एक		num		num
साल		n		n
पूर्व		nst		adj
भाजपा		n		n
के		psp		psp
वरिष्ठ		adj		adj
नेता		n		n
एल.		n		n
के.		n		n
आडवाणी		n		n
द्वारा		psp		psp
जिन्ना		n		n
की		psp		psp
मज़ार		n		n
पर		psp		psp
दिए		v		v
बयान		n		n
से		psp		psp
भाजपा		n		n
में		psp		psp
तूफान		n		n
उठ		v		v
गया		v		v
था		v		v
।		punc		punc
अंततः		adv		adj
पार्टी		n		n
के		psp		psp
अध्यक्ष		n		n
पद		n		n
से		psp		psp
आडवाणी		n		n
को		psp		psp
इस्तीफा		n		n
देने		v		v
पर		psp		psp
मजबूर		adj		adj
होना		v		v
पड़ा		v		v
।		punc		punc
यहाँ		pn		pn
संवाददाताओं		n		n
से		psp		psp
सिंह		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
वे		pn		pn
बलूचिस्तान		n		n
में		psp		psp
स्थित		adj		adj
हिंगलाज		n		n
माता		n		n
के		psp		psp
शक्तिपीठ		n		n
का		psp		psp
दर्शन		n		n
करेंगे		v		v
।		punc		punc
कांग्रेस		n		n
ने		psp		psp
जनता		n		n
पार्टी		n		n
के		psp		psp
अध्यक्ष		n		n
सुब्रह्मण्यम्		n		n
स्वामी		n		n
के		psp		psp
पार्टी		n		n
आलाकमान		n		n
सोनिया		n		n
गाँधी		n		n
पर		psp		psp
लगाए		v		v
गए		v		v
आरोपों		n		n
को		psp		psp
खारिज		adj		adj
कर		v		v
दिया		v		v
है		v		v
।		punc		punc
बकौल		psp		n
आनंद		n		n
,		punc		punc
स्वामी		n		n
ने		psp		psp
हमेशा		adv		adj
लोगों		n		n
को		psp		psp
इस		pn		pn
तरह		n		n
के		psp		psp
बयानों		n		n
से		psp		psp
गुमराह		adj		n
किया		v		v
है		v		v
।		punc		punc
उन्होंने		pn		pn
उम्मीद		n		n
जताई		v		v
कि		avy		avy
उनके		pn		pn
इस		pn		pn
नए		adj		psp
खोजी		adj		adj
खुलासे		n		v
का		psp		psp
भी		avy		avy
यही		pn		pn
हश्र		n		n
होगा		v		v
।		punc		punc
प्रवक्ता		n		n
ने		psp		psp
इस		pn		pn
बात		n		n
से		psp		psp
भी		avy		avy
साफ		adj		num
इन्कार		n		n
किया		v		v
कि		avy		avy
प्रवर्तन		n		n
निदेशालय		n		n
के		psp		psp
किसी		pn		pn
बड़े		adj		n
अफसर		n		n
ने		psp		psp
कांग्रेस		n		n
अध्यक्ष		n		n
सोनिया		n		n
गाँधी		n		n
से		psp		psp
मुलाकात		n		n
की		v		v
थी		v		v
।		punc		punc
आनंद		n		n
शर्मा		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
इस		pn		pn
खबर		n		n
में		psp		psp
कोई		pn		pn
सच्चाई		n		n
नहीं		avy		avy
है		v		v
।		punc		punc
लोक		n		n
जनशक्ति		n		n
पार्टी		n		n
नेता		n		n
राम		n		n
विलास		n		n
पासवान		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
बिहार		n		n
विधानसभा		n		n
चुनाव		n		n
के		psp		psp
परिणाम		n		n
का		psp		psp
असर		n		n
केंद्र		n		n
की		psp		psp
यूपीए		n		n
सरकार		n		n
की		psp		psp
स्थिरता		n		n
पर		psp		psp
नहीं		avy		avy
पड़ेगा		v		v
।		punc		punc
उन्होंने		pn		pn
कहा		v		v
कि		avy		avy
इस		pn		pn
बार		n		n
राज्य		n		n
में		psp		psp
त्रिशंकु		n		n
विधानसभा		n		n
नहीं		avy		avy
होगी		v		v
।		punc		punc
बंगलौर		n		n
में		psp		psp
पत्रकारों		n		n
से		psp		psp
बातचीत		n		n
में		psp		psp
पासवान		n		n
ने		psp		psp
कहा		v		v
कि		avy		avy
चुनावी		adj		n
लड़ाई		n		n
बिहार		n		n
तक		psp		psp
ही		avy		avy
सीमित		adj		adj
है		v		v
।		punc		punc
यूपीए		n		n
का		psp		psp
गठन		n		n
राजग		n		n
को		psp		psp
सत्ता		n		n
से		psp		psp
हटाने		v		v
के		psp		psp
लिए		psp		psp
किया		v		v
गया		v		v
था		v		v
।		punc		punc
मुगल		n		n
सम्राट		n		n
जहांगीर		n		n
और		avy		avy
शाहजहां		n		n
के		psp		psp
काल		n		n
की		psp		psp
सोने		n		v
की		psp		psp
दो		num		num
बेशकीमती		adj		adj
मोहरों		n		n
को		psp		psp
तस्करी		n		n
कर		v		v
भारत		n		n
से		psp		psp
बाहर		nst		n
पहुंचा		v		v
दिया		v		v
गया		v		v
और		avy		avy
अब		pn		pn
ये		pn		pn
एक		num		num
विदेशी		adj		adj
बैंक		n		n
के		psp		psp
खजाने		n		v
की		psp		psp
शोभा		n		n
बढ़ा		v		v
रही		v		v
हैं		v		v
।		punc		punc
इससे		pn		pn
पहले		nst		nst
टीपू		n		n
सुलतान		n		n
की		psp		psp
वस्तुओं		n		n
की		psp		psp
विदेशों		n		n
में		psp		psp
