Word		Original_feature		Predicted_feature
करने		nA		nA
के		UNK		UNK
यूपीए		0		0
सरकार		0		0
के		UNK		UNK
फैसले		0		0
के		UNK		UNK
विरोध		0		0
में		UNK		UNK
शुक्रवार		0		0
को		UNK		UNK
देश		0		0
भर		UNK		UNK
में		UNK		UNK
लाखों		UNK		UNK
कर्मचारी		0		UNK
सड़कों		0		0
पर		UNK		UNK
उतर		0		0
आए		yA		yA1
।		UNK		UNK
पिछले		UNK		UNK
तीन		UNK		UNK
वर्षों		0		0
के		UNK		UNK
ईपीएफ		0		UNK
ब्याज		0		0
दर		0		0
को		UNK		UNK
बरक़रार		UNK		UNK
रखने		nA		nA
की		UNK		UNK
माँग		0		0
करते		wA		wA
हुए		yA		yA
कर्मचारियों		0		0
ने		UNK		UNK
जगह		0		0
-		UNK		UNK
जगह		0		0
धरना		0		nA
-		UNK		UNK
प्रदर्शन		0		0
किया		yA		yA
।		UNK		UNK
सेंट्रल		0		0
ट्रेड		0		0
यूनियन		0		0
के		UNK		UNK
बैनर		0		UNK
तले		UNK		UNK
कर्मचारियों		0		0
ने		UNK		UNK
सरकार		0		0
के		UNK		UNK
एकतरफा		UNK		0
फैसले		0		0
के		UNK		UNK
खिलाफ		UNK		UNK
गेट		0		0
मीटिंग		0		0
और		UNK		UNK
प्रदर्शन		0		0
किए		yA		yA
।		UNK		UNK
इसके		ke		ke
अलावा		UNK		UNK
उन्होंने		ne		ne
रैली		0		0
भी		UNK		UNK
निकाली		yA		0
और		UNK		UNK
जनसभाएं		0		0
भी		UNK		UNK
आयोजित		UNK		UNK
कीं		yA		yA
।		UNK		UNK
शनिवार		0		0
से		UNK		UNK
प्रारंभ		0		0
हो		0		0
रहे		yA		yA
कांग्रेस		0		0
के		UNK		UNK
तीन		UNK		UNK
दिवसीय		UNK		UNK
महाधिवेशन		0		0
के		UNK		UNK
दौरान		UNK		UNK
कई		UNK		UNK
ज्वलंत		UNK		UNK
मुद्दों		0		0
पर		UNK		UNK
पार्टी		0		0
अपनी		0		0
स्पष्ट		UNK		UNK
रणनीति		0		0
तैयार		UNK		UNK
करेगी		gA		gA
।		UNK		UNK
सबसे		UNK		UNK
अहम्		UNK		0
मुद्दा		0		0
है		hE		hE
,		UNK		UNK
कुछ		UNK		UNK
प्रमुख		UNK		UNK
राज्यों		0		0
के		UNK		UNK
आसन्न		UNK		UNK
विधानसभा		0		0
चुनाव		0		0
।		UNK		UNK
खासकर		UNK		0
साझा		0		0
सरकारों		0		0
के		UNK		UNK
इस		UNK		UNK
नए		UNK		UNK
राजनीतिक		UNK		UNK
दौर		0		0
में		UNK		UNK
इन		UNK		UNK
चुनावों		0		0
को		UNK		UNK
पार्टी		0		0
काफी		UNK		UNK
गंभीरता		0		0
से		UNK		UNK
ले		0		0
रही		yA		yA
है		hE		hE
।		UNK		UNK
इसके		ke		ke
अलावा		UNK		UNK
कर्नाटक		0		0
में		UNK		UNK
बदलते		wA		wA
राजनीतिक		UNK		UNK
समीकरण		0		0
,		UNK		UNK
बोफोर्स		0		0
का		UNK		UNK
ताजा		UNK		0
घटनाक्रम		0		0
और		UNK		UNK
केंद्र		0		0
सरकार		0		0
को		UNK		UNK
सहयोग		0		0
दे		0		0
रहे		yA		yA
वामदलों		0		0
के		UNK		UNK
दबाव		0		0
इत्यादि		UNK		0
मसले		0		0
भी		UNK		UNK
हैं		hE		hE
,		UNK		UNK
जिनके		kA		kA
महाधिवेशन		0		0
के		UNK		UNK
दौरान		UNK		UNK
चर्चा		0		0
में		UNK		UNK
छाए		yA		yA
रहने		nA		nA
की		UNK		UNK
संभावना		0		0
है		hE		hE
।		UNK		UNK
बिहार		0		0
में		UNK		UNK
भारतीय		UNK		UNK
जनता		0		0
पार्टी		0		0
(		UNK		UNK
भाजपा		0		0
)		UNK		UNK
और		UNK		UNK
सहयोगी		UNK		UNK
दलों		0		0
के		UNK		UNK
लिए		UNK		UNK
चुनाव		0		0
प्रचार		0		0
कर		0		0
रहे		yA		yA
पार्टी		0		0
के		UNK		UNK
सांसद		0		0
और		UNK		UNK
क्रिकेट		0		0
खिलाड़ी		0		0
नवजोत		0		0
सिद्धू		0		UNK
जुमलेबाजी		0		0
में		UNK		UNK
पूरे		UNK		UNK
रंग		0		0
पर		UNK		UNK
हैं		hE		hE
।		UNK		UNK
उन्होंने		ne		ne
राजग		0		0
के		UNK		UNK
मुख्यमंत्री		0		0
पद		0		0
के		UNK		UNK
उम्मीदवार		0		UNK
नितीश		0		0
कुमार		0		0
को		UNK		UNK
राहुल		0		0
द्रविड़		0		0
की		UNK		UNK
तरह		UNK		0
मि.		0		UNK
डिपेंडेबल		0		0
बताया		yA		yA
है		hE		hE
तो		UNK		UNK
लोक		0		0
जनशक्ति		0		0
पार्टी		0		0
(		UNK		UNK
लोजपा		0		0
)		UNK		UNK
के		UNK		UNK
नेता		0		0
रामविलास		0		0
पासवान		0		0
को		UNK		UNK
पाकिस्तान		0		0
के		UNK		UNK
विवादित		UNK		UNK
अंपायर		0		0
शकूर		0		0
राणा		0		0
जैसा		UNK		UNK
करार		0		0
दिया		yA		yA
।		UNK		UNK
इसे		ko		ko
अजीब		UNK		UNK
संयोग		0		0
ही		UNK		UNK
कहा		yA		yA
जाएगा		gA		gA
कि		UNK		UNK
विधि		0		0
मंत्री		0		0
हंसराज		0		0
भारद्वाज		0		0
ने		UNK		UNK
1985		0		UNK
में		UNK		UNK
आंध्र		0		0
प्रदेश		0		0
की		UNK		UNK
तत्कालीन		UNK		0
एन.		0		0
टी.		0		0
रामाराव		0		0
सरकार		0		0
की		UNK		UNK
सिफारिश		0		0
पर		UNK		UNK
राज्य		0		0
विधान		0		0
परिषद		0		0
को		UNK		UNK
खत्म		UNK		UNK
करने		nA		nA
संबंधी		UNK		UNK
कानून		0		0
को		UNK		UNK
संसद		0		0
में		UNK		UNK
पारित		UNK		UNK
कराया		yA		yA
था		WA		WA
,		UNK		UNK
लेकिन		UNK		UNK
आज		0		0
20		UNK		UNK
साल		0		0
बाद		UNK		UNK
एक		UNK		UNK
बार		0		0
फिर		UNK		UNK
भारद्वाज		0		0
ही		UNK		UNK
संसद		0		0
में		UNK		UNK
इस		UNK		UNK
विधान		0		0
परिषद		0		0
की		UNK		UNK
बहाली		0		0
को		UNK		UNK
लेकर		kara		kara
विधेयक		0		0
लेकर		kara		kara
आए		yA		yA1
।		UNK		UNK
जिसे		ko		ko
वोटिंग		0		0
के		UNK		UNK
बाद		UNK		UNK
पारित		UNK		UNK
कर		0		0
दिया		yA		yA
गया		yA1		yA1
।		UNK		UNK
केंद्र		0		0
सरकार		0		0
ग्रामीण		UNK		UNK
रोजगार		0		0
गारंटी		0		0
कानून		0		0
लागू		UNK		UNK
करने		nA		nA
से		UNK		UNK
पहले		UNK		UNK
राज्य		0		0
सरकारों		0		0
से		UNK		UNK
संपर्क		0		UNK
करने		nA		nA
में		UNK		UNK
जुट		0		0
गई		yA1		yA1
है		hE		hE
।		UNK		UNK
केंद्रीय		UNK		UNK
ग्रामीण		UNK		0
विकास		0		0
मंत्रालय		0		0
ने		UNK		UNK
इस		UNK		UNK
मसले		0		0
पर		UNK		UNK
राज्यों		0		0
से		UNK		UNK
विचार		0		0
-		UNK		UNK
विमर्श		0		0
के		UNK		UNK
लिए		UNK		UNK
२७		0		0
सितंबर		0		0
को		UNK		UNK
राज्यों		0		0
के		UNK		UNK
ग्रामीण		UNK		UNK
विकास		0		0
मंत्रियों		0		0
की		UNK		UNK
बैठक		0		0
बुलाई		yA		yA
है		hE		hE
।		UNK		UNK
केंद्र		0		0
और		UNK		UNK
राज्यों		0		0
की		UNK		UNK
तैयारी		0		0
से		UNK		UNK
NULL		UNK		UNK
साफ		UNK		UNK
है		hE		hE
कि		UNK		UNK
इस		UNK		UNK
कानून		0		0
को		UNK		UNK
लागू		UNK		UNK
करने		nA		nA
में		UNK		UNK
अभी		UNK		UNK
कुछ		UNK		UNK
समय		0		0
लग		0		0
सकता		wA		wA
है		hE		hE
।		UNK		UNK
समाजवादी		UNK		UNK
पार्टी		0		0
के		UNK		UNK
वरिष्ठ		UNK		UNK
नेता		0		0
अमर		0		0
सिंह		0		0
के		UNK		UNK
फोन		0		0
टैपिंग		0		0
और		UNK		UNK
उनके		kA		kA
आवास		0		0
पर		UNK		UNK
हुए		yA		yA
हमले		0		0
के		UNK		UNK
विरोध		0		0
में		UNK		UNK
शुक्रवार		0		0
को		UNK		UNK
बड़ी		UNK		UNK
संख्या		0		0
में		UNK		UNK
लोगों		0		0
ने		UNK		UNK
कांग्रेस		0		0
के		UNK		UNK
विरोध		0		0
में		UNK		UNK
प्रदर्शन		0		0
किया		yA		yA
।		UNK		UNK
अखिल		UNK		UNK
भारतीय		UNK		UNK
क्षत्रिय		0		UNK
महासभा		0		0
के		UNK		UNK
बैनर		0		0
तले		UNK		UNK
जुटे		yA		yA
अनेक		UNK		UNK
क्षत्रिय		0		UNK
संगठनों		0		0
ने		UNK		UNK
जंतर		0		0
-		UNK		UNK
मंतर		0		0
पर		UNK		UNK
धरना		0		nA
दिया		yA		yA
।		UNK		UNK
प्रदर्शन		0		0
में		UNK		UNK
बड़ी		UNK		UNK
संख्या		0		0
में		UNK		UNK
क्षत्राणियाँ		0		0
भी		UNK		UNK
पगड़ी		0		UNK
बाँधकर		kara		0
आई		yA		yA
थीं		WA		WA
।		UNK		UNK
इस		UNK		UNK
मौके		0		0
पर		UNK		UNK
राष्ट्रपति		0		0
को		UNK		UNK
ज्ञापन		0		0
भी		UNK		UNK
सौपा		yA		0
गया		yA1		yA1
।		UNK		UNK
धरने		0		nA
में		UNK		UNK
शामिल		UNK		UNK
होने		nA		nA
के		UNK		UNK
लिए		UNK		UNK
दिल्ली		0		0
के		UNK		UNK
अलावा		UNK		UNK
उत्तर		0		0
प्रदेश		0		0
के		UNK		UNK
विभिन्न		UNK		UNK
जिलों		0		0
से		UNK		UNK
लोग		0		0
आए		yA		yA
थे		WA		WA
।		UNK		UNK
सत्तारूढ़		UNK		UNK
यूपीए		0		0
सरकार		0		0
को		UNK		UNK
बाहर		UNK		0
से		UNK		UNK
समर्थन		0		0
दे		0		0
रही		yA		yA
मार्क्सवादी		UNK		UNK
कम्युनिस्ट		0		0
पार्टी		0		0
(		UNK		UNK
माकपा		0		0
)		UNK		UNK
ने		UNK		UNK
भारत		0		0
की		UNK		UNK
विदेश		0		0
नीति		0		0
को		UNK		UNK
बाहरी		UNK		UNK
दबावों		0		0
से		UNK		UNK
स्वतंत्र		UNK		UNK
रखे		yA		yA
जाने		nA		nA
की		UNK		UNK
वकालत		0		0
की		yA		yA
है		hE		hE
।		UNK		UNK
यूपीए		0		0
और		UNK		UNK
वाम		0		0
दलों		0		0
की		UNK		UNK
समन्वय		0		0
समिति		0		0
की		UNK		UNK
महत्वपूर्ण		UNK		UNK
बैठक		0		0
सोमवार		0		0
को		UNK		UNK
संसद		0		0
के		UNK		UNK
शीतकालीन		UNK		UNK
सत्र		0		0
से		UNK		UNK
ठीक		UNK		UNK
दो		UNK		UNK
दिन		0		0
पहले		UNK		UNK
होगी		gA		gA
।		UNK		UNK
वाम		0		0
दल		0		0
तीखे		UNK		UNK
तेवरों		0		0
के		UNK		UNK
साथ		UNK		UNK
सरकार		0		0
के		UNK		UNK
समक्ष		UNK		0
ईरान		0		0
के		UNK		UNK
खिलाफ		UNK		UNK
मतदान		0		0
,		UNK		UNK
राजग		0		0
शासन		0		0
के		UNK		UNK
दौरान		UNK		UNK
तेल		0		0
सौदे		0		UNK
और		UNK		UNK
महिला		0		0
आरक्षण		0		0
के		UNK		UNK
मुद्दे		0		0
उठाएँगे		gA		gA
।		UNK		UNK
सीमा		0		0
सुरक्षा		0		0
बल		0		0
(		UNK		UNK
बीएसएफ		0		0
)		UNK		UNK
और		UNK		UNK
बांग्लादेश		0		0
राइफल्स		0		0
(		UNK		UNK
बीडीआर		0		0
)		UNK		UNK
सीमा		0		0
के		UNK		UNK
पास		UNK		UNK
संयुक्त		UNK		UNK
गश्त		0		0
पर		UNK		UNK
राजी		UNK		UNK
हो		0		0
गए		yA1		yA1
हैं		hE		hE
।		UNK		UNK
बीएसएफ		0		0
के		UNK		UNK
वरिष्ठ		UNK		UNK
अधिकारी		0		0
ने		UNK		UNK
शनिवार		0		0
को		UNK		UNK
बताया		yA		yA
कि		UNK		UNK
प्रस्तावित		UNK		UNK
समझौते		0		0
के		UNK		UNK
तहत		UNK		UNK
बीएसएफ		0		0
के		UNK		UNK
जवान		0		UNK
भारतीय		UNK		UNK
क्षेत्र		0		0
में		UNK		UNK
निगरानी		0		UNK
करेंगे		gA		gA
जबकि		UNK		UNK
बीडीआर		0		0
जवान		0		0
अपने		0		0
क्षेत्र		0		0
में		UNK		UNK
NULL		UNK		UNK
इस		0		UNK
पर		UNK		UNK
विस्तृत		UNK		UNK
योजना		0		0
तैयार		UNK		UNK
की		yA		yA
जा		0		0
रही		yA		yA
है		hE		hE
।		UNK		UNK
यहाँ		UNK		UNK
बीएसएफ		0		0
के		UNK		UNK
असम		0		0
,		UNK		UNK
मेघालय		0		0
,		UNK		UNK
मणिपुर		0		0
और		UNK		UNK
नागालैंड		0		0
मुख्यालय		0		0
के		UNK		UNK
वरिष्ठ		UNK		UNK
अधिकारियों		0		0
ने		UNK		UNK
बताया		yA		yA
कि		UNK		UNK
सीमा		0		0
पर		UNK		UNK
संयुक्त		UNK		UNK
निगरानी		0		0
का		UNK		UNK
काम		0		0
जल्द		UNK		UNK
ही		UNK		UNK
शुरू		0		0
हो		0		0
जाएगा		gA		gA
।		UNK		UNK
सरकार		0		0
ने		UNK		UNK
प्रतिबंधित		UNK		UNK
उग्रवादी		UNK		UNK
संगठन		0		0
यूनाइटेड		0		0
नेशनल		UNK		UNK
लिबरेशन		0		0
फ्रंट		0		0
(		UNK		UNK
यूएनएलएफ		0		0
)		UNK		UNK
के		UNK		UNK
प्रस्ताव		0		0
को		UNK		UNK
एक		UNK		UNK
सिरे		0		0
से		UNK		UNK
नकार		0		0
दिया		yA		yA
है		hE		hE
।		UNK		UNK
इसमें		meM		meM
उसने		ne		ne
मणिपुर		0		0
को		UNK		UNK
भारत		0		0
के		UNK		UNK
साथ		UNK		UNK
रहना		nA		nA
चाहिए		0		0
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
इस		0		UNK
बारे		UNK		UNK
में		UNK		UNK
जनमत		0		UNK
-		UNK		UNK
संग्रह		0		0
की		UNK		UNK
सिफारिश		0		0
की		yA		yA
है		hE		hE
।		UNK		UNK
इंफाल		0		0
से		UNK		UNK
२५		UNK		UNK
किलोमीटर		0		0
दूर		UNK		0
लेइमाखोंग		0		0
स्थित		UNK		UNK
५७		0		UNK
-		UNK		UNK
माउंटेन		0		0
डिवीज़न		0		0
के		UNK		UNK
मुख्यालय		0		0
में		UNK		UNK
संवाददाता		0		0
सम्मेलन		0		0
में		UNK		UNK
रक्षामंत्री		0		0
प्रणब		0		0
मुखर्जी		0		0
ने		UNK		UNK
यूएनएलएफ		0		0
के		UNK		UNK
प्रस्ताव		0		0
को		UNK		UNK
नकारते		wA		wA
हुए		yA		yA
कहा		yA		yA
कि		UNK		UNK
यह		0		UNK
किसी		0		0
भी		UNK		UNK
तरह		0		0
से		UNK		UNK
संभव		UNK		UNK
नहीं		UNK		UNK
है		hE		hE
।		UNK		UNK
उत्तर		0		0
भारत		0		0
के		UNK		UNK
कई		UNK		UNK
स्थानों		0		0
में		UNK		UNK
बृहस्पतिवार		0		0
की		UNK		UNK
सुबह		0		0
तक		UNK		UNK
भारी		UNK		UNK
वर्षा		0		0
रिकॉर्ड		0		0
की		yA		yA
गई		yA1		yA1
।		UNK		UNK
हरियाणा		0		0
के		UNK		UNK
नारायणगढ़		0		0
में		UNK		UNK
सबसे		UNK		UNK
अधिक		UNK		UNK
वर्षा		0		0
८१		UNK		UNK
मिमी		0		0
होने		nA		nA
के		UNK		UNK
समाचार		0		UNK
हैं		hE		hE
।		UNK		UNK
उत्तरांचल		0		0
के		UNK		UNK
रुद्रप्रयाग		0		0
जिले		0		0
के		UNK		UNK
अगस्त		0		UNK
मुनि		0		0
इलाक़े		0		0
में		UNK		UNK
भूस्खलन		0		0
की		UNK		UNK
वजह		UNK		0
से		UNK		UNK
भारी		UNK		UNK
नुकसान		0		0
पहुँचा		yA		yA
है		hE		hE
।		UNK		UNK
भूस्खलन		0		0
में		UNK		UNK
चार		UNK		UNK
लोगों		0		0
के		UNK		UNK
मरने		nA		nA
की		UNK		UNK
आशंका		0		0
है		hE		hE
और		UNK		UNK
१२		UNK		UNK
घर		0		0
क्षतिग्रस्त		UNK		UNK
हो		0		0
गए		yA1		yA1
हैं		hE		hE
।		UNK		UNK
जबकि		UNK		UNK
मुंबई		0		0
शहर		0		0
में		UNK		UNK
भी		UNK		UNK
भारी		UNK		UNK
वर्षा		0		0
की		UNK		UNK
वजह		UNK		0
से		UNK		UNK
रेल		0		0
और		UNK		UNK
सड़क		0		0
यातायात		0		UNK
आंशिक		UNK		UNK
रूप		0		0
से		UNK		UNK
बाधित		UNK		UNK
रहा		yA		yA
।		UNK		UNK
देश		0		0
का		UNK		UNK
एक		UNK		UNK
तिहाई		UNK		UNK
हिस्सा		0		0
सूखे		0		0
की		UNK		UNK
चपेट		0		0
में		UNK		UNK
आ		0		0
चुका		yA		yA
है		hE		hE
।		UNK		UNK
इसमें		meM		meM
हिमाचल		0		0
प्रदेश		0		0
और		UNK		UNK
उत्तरांचल		0		0
भी		UNK		UNK
शामिल		UNK		UNK
हैं		hE		hE
जबकि		UNK		UNK
पंजाब		0		0
,		UNK		UNK
पश्चिमी		UNK		UNK
उत्तर		0		0
प्रदेश		0		0
,		UNK		UNK
NULL		UNK		UNK
हरियाणा		0		0
में		UNK		UNK
औसत		0		0
से		UNK		UNK
कम		UNK		UNK
बारिश		0		0
दर्ज		UNK		UNK
की		yA		yA
गई		yA1		yA1
है		hE		hE
।		UNK		UNK
उत्तरी		UNK		UNK
राज्यों		0		0
में		UNK		UNK
जम्मू		0		0
कश्मीर		0		0
और		UNK		UNK
पूर्वी		UNK		UNK
उत्तर		0		0
प्रदेश		0		0
में		UNK		UNK
ही		UNK		UNK
ठीक		UNK		UNK
-		UNK		UNK
ठाक		UNK		UNK
बारिश		0		UNK
हो		0		0
पाई		yA		yA
है		hE		hE
।		UNK		UNK
देश		0		0
में		UNK		UNK
मानसून		0		0
सीज़न		0		0
में		UNK		UNK
अब		UNK		UNK
तक		UNK		UNK
औसत		0		0
से		UNK		UNK
१४		UNK		UNK
फीसदी		0		0
कम		UNK		UNK
बारिश		0		0
दर्ज		UNK		UNK
की		yA		yA
गई		yA1		yA1
है		hE		hE
।		UNK		UNK
पिछले		UNK		UNK
सप्ताह		0		0
कमी		0		0
का		UNK		UNK
आँकड़ा		0		0
१०		UNK		UNK
फीसदी		0		0
था		WA		WA
।		UNK		UNK
अतिरिक्त		UNK		UNK
संसाधन		0		0
जुटाने		nA		nA
की		UNK		UNK
आवश्यकता		0		0
और		UNK		UNK
चार		UNK		UNK
करोड़		UNK		UNK
लाभार्थियों		0		0
को		UNK		UNK
उनके		kA		kA
निवेश		0		0
का		UNK		UNK
बेहतर		UNK		0
रिटर्न		0		0
देने		nA		nA
के		UNK		UNK
लिए		UNK		UNK
कर्मचारी		0		UNK
भविष्य		0		0
निधि		0		0
संगठन		0		0
(		UNK		UNK
ईपीएफओ		0		0
)		UNK		UNK
के		UNK		UNK
बोर्ड		0		0
ने		UNK		UNK
सोमवार		0		0
को		UNK		UNK
अंतर्राष्ट्रीय		UNK		UNK
सलाहकार		0		0
फर्म		0		0
मर्सर		0		0
को		UNK		UNK
नियुक्त		UNK		UNK
किया		yA		yA
है		hE		hE
।		UNK		UNK
यह		UNK		UNK
फर्म		0		0
बहुत		UNK		UNK
आकर्षक		UNK		0
निवेश		0		0
रणनीति		0		0
बनाने		nA		nA
में		UNK		UNK
ईपीएफओ		0		0
की		UNK		UNK
मदद		0		0
करेगी		gA		gA
।		UNK		UNK
नियुक्ति		0		0
के		UNK		UNK
चार		UNK		UNK
माह		0		0
के		UNK		UNK
भीतर		UNK		0
मर्सर		0		0
को		UNK		UNK
अपनी		0		0
रिपोर्ट		0		0
देनी		nA		nA
है		hE		hE
और		UNK		UNK
इसे		ko		ko
सिर्फ		UNK		UNK
एक		UNK		UNK
ही		UNK		UNK
बार		0		0
में		UNK		UNK
३४		UNK		UNK
लाख		UNK		UNK
फीस		0		UNK
दी		yA		yA
जाएगी		gA		gA
।		UNK		UNK
सीबीटी		0		0
के		UNK		UNK
इस		UNK		UNK
फैसले		0		0
का		UNK		UNK
ज्यादातर		UNK		UNK
श्रमिक		0		UNK
संगठनों		0		0
ने		UNK		UNK
विरोध		0		0
किया		yA		yA
।		UNK		UNK
पूर्व		UNK		UNK
अटॉर्नी		0		0
जनरल		0		0
सोली		0		0
सोराबजी		0		0
ने		UNK		UNK
कहा		yA		yA
है		hE		hE
कि		UNK		UNK
सांसदों		0		0
के		UNK		UNK
निष्कासन		0		0
मामले		0		0
में		UNK		UNK
सुप्रीम		UNK		UNK
कोर्ट		0		0
के		UNK		UNK
नोटिस		0		0
पर		UNK		UNK
लोकसभा		0		0
अध्यक्ष		0		0
सोमनाथ		0		0
चटर्जी		0		0
को		UNK		UNK
जवाब		0		0
देना		nA		nA
चाहिए		0		0
।		UNK		UNK
शनिवार		0		0
को		UNK		UNK
न्यायमूर्ति		0		0
एम.		0		0
शेषचलपति		0		0
की		UNK		UNK
स्मृति		0		0
में		UNK		UNK
हैदराबाद		0		0
स्थित		UNK		UNK
नेशनल		UNK		UNK
एकेडमी		0		0
ऑफ		UNK		UNK
लीगल		0		0
स्टडीज		0		0
एंड		UNK		0
रिसर्च		0		UNK
यूनिवर्सिटी		0		0
ऑफ		UNK		UNK
लॉ		0		0
(		UNK		UNK
नलसार		0		0
)		UNK		UNK
में		UNK		UNK
आयोजित		UNK		UNK
एक		UNK		UNK
कार्यक्रम		0		0
में		UNK		UNK
सोराबजी		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
सोमनाथ		0		0
को		UNK		UNK
सुप्रीम		UNK		UNK
कोर्ट		0		0
के		UNK		UNK
नोटिस		0		0
का		UNK		UNK
अवश्य		UNK		0
जवाब		0		0
देना		nA		nA
चाहिए		0		0
।		UNK		UNK
लोकसभा		0		0
अध्यक्ष		0		0
ने		UNK		UNK
जो		UNK		UNK
फैसला		0		0
लिया		yA		yA
उस		0		UNK
पर		UNK		UNK
उन्हें		ko		ko
अपना		0		0
रुख		0		0
स्पष्ट		UNK		UNK
करना		nA		nA
चाहिए		0		0
।		UNK		UNK
राज्यसभा		0		0
में		UNK		UNK
विपक्ष		0		0
के		UNK		UNK
नेता		0		0
जसवंत		0		0
सिंह		0		0
ने		UNK		UNK
शनिवार		0		0
को		UNK		UNK
तीर्थ		0		0
-		UNK		UNK
यात्रा		0		0
पर		UNK		UNK
पाकिस्तान		0		0
जाने		nA		nA
की		UNK		UNK
घोषणा		0		0
की		yA		yA
।		UNK		UNK
यात्रा		0		0
के		UNK		UNK
दौरान		UNK		UNK
वे		0		0
मोहम्मद		0		0
अली		0		UNK
जिन्ना		0		0
की		UNK		UNK
मज़ार		0		0
पर		UNK		UNK
भी		UNK		UNK
जाएँगे		gA		gA
।		UNK		UNK
लगभग		UNK		UNK
एक		UNK		UNK
साल		0		0
पूर्व		UNK		UNK
भाजपा		0		0
के		UNK		UNK
वरिष्ठ		UNK		UNK
नेता		0		0
एल.		0		0
के.		0		0
आडवाणी		0		0
द्वारा		UNK		UNK
जिन्ना		0		0
की		UNK		UNK
मज़ार		0		0
पर		UNK		UNK
दिए		yA		yA
बयान		0		0
से		UNK		UNK
भाजपा		0		0
में		UNK		UNK
तूफान		0		0
उठ		0		0
गया		yA1		yA1
था		WA		WA
।		UNK		UNK
अंततः		UNK		UNK
पार्टी		0		0
के		UNK		UNK
अध्यक्ष		0		0
पद		0		0
से		UNK		UNK
आडवाणी		0		0
को		UNK		UNK
इस्तीफा		0		0
देने		nA		nA
पर		UNK		UNK
मजबूर		UNK		UNK
होना		nA		nA
पड़ा		yA		yA
।		UNK		UNK
यहाँ		UNK		UNK
संवाददाताओं		0		0
से		UNK		UNK
सिंह		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
वे		0		0
बलूचिस्तान		0		0
में		UNK		UNK
स्थित		UNK		UNK
हिंगलाज		0		0
माता		0		0
के		UNK		UNK
शक्तिपीठ		0		0
का		UNK		UNK
दर्शन		0		0
करेंगे		gA		gA
।		UNK		UNK
कांग्रेस		0		0
ने		UNK		UNK
जनता		0		0
पार्टी		0		0
के		UNK		UNK
अध्यक्ष		0		0
सुब्रह्मण्यम्		0		0
स्वामी		0		0
के		UNK		UNK
पार्टी		0		0
आलाकमान		0		0
सोनिया		0		0
गाँधी		0		0
पर		UNK		UNK
लगाए		yA		yA
गए		yA1		yA1
आरोपों		0		0
को		UNK		UNK
खारिज		UNK		UNK
कर		0		0
दिया		yA		yA
है		hE		hE
।		UNK		UNK
बकौल		UNK		0
आनंद		0		0
,		UNK		UNK
स्वामी		0		0
ने		UNK		UNK
हमेशा		UNK		UNK
लोगों		0		0
को		UNK		UNK
इस		UNK		UNK
तरह		0		0
के		UNK		UNK
बयानों		0		0
से		UNK		UNK
गुमराह		UNK		0
किया		yA		yA
है		hE		hE
।		UNK		UNK
उन्होंने		ne		ne
उम्मीद		0		0
जताई		yA		yA
कि		UNK		UNK
उनके		kA		kA
इस		UNK		UNK
नए		UNK		UNK
खोजी		UNK		UNK
खुलासे		0		nA
का		UNK		UNK
भी		UNK		UNK
यही		UNK		UNK
हश्र		0		0
होगा		gA		gA
।		UNK		UNK
प्रवक्ता		0		0
ने		UNK		UNK
इस		UNK		UNK
बात		0		0
से		UNK		UNK
भी		UNK		UNK
साफ		UNK		UNK
इन्कार		0		0
किया		yA		yA
कि		UNK		UNK
प्रवर्तन		0		0
निदेशालय		0		0
के		UNK		UNK
किसी		0		UNK
बड़े		UNK		UNK
अफसर		0		0
ने		UNK		UNK
कांग्रेस		0		0
अध्यक्ष		0		0
सोनिया		0		0
गाँधी		0		0
से		UNK		UNK
मुलाकात		0		0
की		yA		yA
थी		WA		WA
।		UNK		UNK
आनंद		0		0
शर्मा		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
इस		UNK		UNK
खबर		0		0
में		UNK		UNK
कोई		0		0
सच्चाई		0		0
नहीं		UNK		UNK
है		hE		hE
।		UNK		UNK
लोक		0		0
जनशक्ति		0		0
पार्टी		0		0
नेता		0		0
राम		0		0
विलास		0		0
पासवान		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
बिहार		0		0
विधानसभा		0		0
चुनाव		0		0
के		UNK		UNK
परिणाम		0		0
का		UNK		UNK
असर		0		0
केंद्र		0		0
की		UNK		UNK
यूपीए		0		0
सरकार		0		0
की		UNK		UNK
स्थिरता		0		0
पर		UNK		UNK
नहीं		UNK		UNK
पड़ेगा		gA		gA
।		UNK		UNK
उन्होंने		ne		ne
कहा		yA		yA
कि		UNK		UNK
इस		UNK		UNK
बार		0		0
राज्य		0		0
में		UNK		UNK
त्रिशंकु		0		0
विधानसभा		0		0
नहीं		UNK		UNK
होगी		gA		gA
।		UNK		UNK
बंगलौर		0		0
में		UNK		UNK
पत्रकारों		0		0
से		UNK		UNK
बातचीत		0		0
में		UNK		UNK
पासवान		0		0
ने		UNK		UNK
कहा		yA		yA
कि		UNK		UNK
चुनावी		UNK		0
लड़ाई		0		0
बिहार		0		0
तक		UNK		UNK
ही		UNK		UNK
सीमित		UNK		UNK
है		hE		hE
।		UNK		UNK
