Word		Original_feature		Predicted_feature
और		UNK		UNK
प्रदर्शन		3		3
किए		any		any
।		UNK		UNK
इसके		3		3
अलावा		UNK		UNK
उन्होंने		3		3h
रैली		3		3
भी		UNK		UNK
निकाली		any		3
और		UNK		UNK
जनसभाएं		3		3
भी		UNK		UNK
आयोजित		UNK		UNK
कीं		any		3
।		UNK		UNK
शनिवार		3		3
से		UNK		UNK
प्रारंभ		3		UNK
हो		any		any
रहे		any		any
कांग्रेस		3		3
के		UNK		UNK
तीन		UNK		UNK
दिवसीय		UNK		UNK
महाधिवेशन		3		3
के		UNK		UNK
दौरान		3		3
कई		UNK		UNK
ज्वलंत		UNK		UNK
मुद्दों		3		3
पर		UNK		UNK
पार्टी		3		3
अपनी		any		any
स्पष्ट		UNK		UNK
रणनीति		3		3
तैयार		UNK		UNK
करेगी		3		3
।		UNK		UNK
सबसे		UNK		UNK
अहम्		UNK		3
मुद्दा		3		3
है		3		3
,		UNK		UNK
कुछ		UNK		UNK
प्रमुख		UNK		UNK
राज्यों		3		3
के		UNK		UNK
आसन्न		UNK		UNK
विधानसभा		3		3
चुनाव		3		3
।		UNK		UNK
खासकर		UNK		any
साझा		3		3
सरकारों		3		3
के		UNK		UNK
इस		3		3
नए		UNK		UNK
राजनीतिक		UNK		UNK
दौर		3		3
में		UNK		UNK
इन		3		3
चुनावों		3		3
को		UNK		UNK
पार्टी		3		3
काफी		UNK		UNK
गंभीरता		3		3
से		UNK		UNK
ले		3		3
रही		any		any
है		3		3
।		UNK		UNK
इसके		3		3
अलावा		UNK		UNK
कर्नाटक		3		3
में		UNK		UNK
बदलते		any		any
राजनीतिक		UNK		UNK
समीकरण		3		3
,		UNK		UNK
बोफोर्स		3		3
का		UNK		UNK
ताजा		UNK		3
घटनाक्रम		3		3
और		UNK		UNK
केंद्र		3		3
सरकार		3		3
को		UNK		UNK
सहयोग		3		3
दे		any		any
रहे		any		any
वामदलों		3		3
के		UNK		UNK
दबाव		3		3
इत्यादि		UNK		UNK
मसले		3		3
भी		UNK		UNK
हैं		3		3
,		UNK		UNK
जिनके		3		3
महाधिवेशन		3		3
के		UNK		UNK
दौरान		3		3
चर्चा		3		3
में		UNK		UNK
छाए		any		any
रहने		any		any
की		UNK		UNK
संभावना		3		3
है		3		3
।		UNK		UNK
बिहार		3		3
में		UNK		UNK
भारतीय		UNK		UNK
जनता		3		3
पार्टी		3		3
(		UNK		UNK
भाजपा		3		3
)		UNK		UNK
और		UNK		UNK
सहयोगी		UNK		UNK
दलों		3		3
के		UNK		UNK
लिए		UNK		UNK
चुनाव		3		3
प्रचार		3		3
कर		3h		any
रहे		3h		any
पार्टी		3		3
के		3h		UNK
सांसद		3		3
और		UNK		UNK
क्रिकेट		3		3
खिलाड़ी		3		3
नवजोत		3		3
सिद्धू		3		UNK
जुमलेबाजी		3		3
में		UNK		UNK
पूरे		UNK		UNK
रंग		3		3
पर		UNK		UNK
हैं		3h		3
।		UNK		UNK
उन्होंने		3h		3h
राजग		3		3
के		UNK		UNK
मुख्यमंत्री		3		3
पद		3		3
के		UNK		UNK
उम्मीदवार		3		UNK
नितीश		3		3
कुमार		3		3
को		UNK		UNK
राहुल		3		3
द्रविड़		3		3
की		UNK		UNK
तरह		UNK		3
मि.		3		UNK
डिपेंडेबल		3		3
बताया		3		any
है		3		3
तो		UNK		UNK
लोक		3		3
जनशक्ति		3		3
पार्टी		3		3
(		UNK		UNK
लोजपा		3		3
)		UNK		UNK
के		UNK		UNK
नेता		3		3
रामविलास		3		3
पासवान		3		3
को		UNK		UNK
पाकिस्तान		3		3
के		UNK		UNK
विवादित		UNK		UNK
अंपायर		3		3
शकूर		3		3
राणा		3		3
जैसा		UNK		UNK
करार		3		3
दिया		any		any
।		UNK		UNK
इसे		3		3
अजीब		UNK		UNK
संयोग		3		3
ही		UNK		UNK
कहा		3		any
जाएगा		3		3
कि		UNK		UNK
विधि		3		3
मंत्री		3		3
हंसराज		3		3
भारद्वाज		3		3
ने		UNK		UNK
1985		3		3
में		UNK		UNK
आंध्र		3		3
प्रदेश		3		3
की		UNK		UNK
तत्कालीन		UNK		3
एन.		3		3
टी.		3		3
रामाराव		3		3
सरकार		3		3
की		UNK		UNK
सिफारिश		3		3
पर		UNK		UNK
राज्य		3		3
विधान		3		3
परिषद		3		3
को		UNK		UNK
खत्म		UNK		UNK
करने		any		any
संबंधी		UNK		UNK
कानून		3		3
को		UNK		UNK
संसद		3		3
में		UNK		UNK
पारित		UNK		UNK
कराया		any		any
था		any		any
,		UNK		UNK
लेकिन		UNK		UNK
आज		3		3
20		UNK		UNK
साल		3		3
बाद		3		3
एक		UNK		UNK
बार		3		3
फिर		UNK		UNK
भारद्वाज		3		3
ही		UNK		UNK
संसद		3		3
में		UNK		UNK
इस		3		3
विधान		3		3
परिषद		3		3
की		UNK		UNK
बहाली		3		3
को		UNK		UNK
लेकर		any		any
विधेयक		3		3
लेकर		any		any
आए		3h		any
।		UNK		UNK
जिसे		3		3
वोटिंग		3		3
के		UNK		UNK
बाद		3		3
पारित		UNK		UNK
कर		any		any
दिया		any		any
गया		any		any
।		UNK		UNK
केंद्र		3		3
सरकार		3		3
ग्रामीण		UNK		UNK
रोजगार		3		3
गारंटी		3		3
कानून		3		3
लागू		UNK		UNK
करने		3		any
से		UNK		UNK
पहले		3		UNK
राज्य		3		3
सरकारों		3		3
से		UNK		UNK
संपर्क		3		UNK
करने		any		any
में		UNK		UNK
जुट		3		3
गई		any		any
है		3		3
।		UNK		UNK
केंद्रीय		UNK		UNK
ग्रामीण		UNK		3
विकास		3		3
मंत्रालय		3		3
ने		UNK		UNK
इस		3		3
मसले		3		3
पर		UNK		UNK
राज्यों		3		3
से		UNK		UNK
विचार		3		3
-		UNK		UNK
विमर्श		3		3
के		UNK		UNK
लिए		UNK		UNK
२७		3		3
सितंबर		3		3
को		UNK		UNK
राज्यों		3		3
के		UNK		UNK
ग्रामीण		UNK		UNK
विकास		3		3
मंत्रियों		3		3
की		UNK		UNK
बैठक		3		3
बुलाई		3		3
है		3		3
।		UNK		UNK
केंद्र		3		3
और		UNK		UNK
राज्यों		3		3
की		UNK		UNK
तैयारी		3		3
से		UNK		UNK
NULL		UNK		UNK
साफ		UNK		UNK
है		3		3
कि		UNK		UNK
इस		3		3
कानून		3		3
को		UNK		UNK
लागू		UNK		UNK
करने		any		any
में		UNK		UNK
अभी		UNK		UNK
कुछ		UNK		UNK
समय		3		3
लग		3		3
सकता		any		any
है		3		3
।		UNK		UNK
समाजवादी		UNK		UNK
पार्टी		3		3
के		UNK		UNK
वरिष्ठ		UNK		UNK
नेता		3		3
अमर		3		3
सिंह		3		3
के		UNK		UNK
फोन		3		3
टैपिंग		3		3
और		UNK		UNK
उनके		3h		3h
आवास		3		3
पर		UNK		UNK
हुए		any		any
हमले		3		3
के		UNK		UNK
विरोध		3		3
में		UNK		UNK
शुक्रवार		3		3
को		UNK		UNK
बड़ी		UNK		UNK
संख्या		3		3
में		UNK		UNK
लोगों		3		3
ने		UNK		UNK
कांग्रेस		3		3
के		UNK		UNK
विरोध		3		3
में		UNK		UNK
प्रदर्शन		3		3
किया		any		any
।		UNK		UNK
अखिल		UNK		UNK
भारतीय		UNK		UNK
क्षत्रिय		3		UNK
महासभा		3		3
के		UNK		UNK
बैनर		3		3
तले		UNK		UNK
जुटे		any		3
अनेक		UNK		UNK
क्षत्रिय		3		UNK
संगठनों		3		3
ने		UNK		UNK
जंतर		3		3
-		UNK		UNK
मंतर		3		3
पर		UNK		UNK
धरना		3		any
दिया		any		any
।		UNK		UNK
प्रदर्शन		3		3
में		UNK		UNK
बड़ी		UNK		UNK
संख्या		3		3
में		UNK		UNK
क्षत्राणियाँ		3		3
भी		UNK		UNK
पगड़ी		3		UNK
बाँधकर		any		3
आई		any		any
थीं		any		any
।		UNK		UNK
इस		3		3
मौके		3		3
पर		UNK		UNK
राष्ट्रपति		3		3
को		UNK		UNK
ज्ञापन		3		UNK
भी		UNK		UNK
सौपा		any		any
गया		any		any
।		UNK		UNK
धरने		3		any
में		UNK		UNK
शामिल		UNK		UNK
होने		any		any
के		UNK		UNK
लिए		UNK		UNK
दिल्ली		3		3
के		UNK		UNK
अलावा		UNK		UNK
उत्तर		3		3
प्रदेश		3		3
के		UNK		UNK
विभिन्न		UNK		UNK
जिलों		3		3
से		UNK		UNK
लोग		3		3
आए		any		any
थे		any		any
।		UNK		UNK
सत्तारूढ़		UNK		UNK
यूपीए		3		3
सरकार		3		3
को		UNK		UNK
बाहर		3		3
से		UNK		UNK
समर्थन		3		3
दे		any		any
रही		any		any
मार्क्सवादी		UNK		UNK
कम्युनिस्ट		3		3
पार्टी		3		3
(		UNK		UNK
माकपा		3		3
)		UNK		UNK
ने		UNK		UNK
भारत		3		3
की		UNK		UNK
विदेश		3		3
नीति		3		3
को		UNK		UNK
बाहरी		UNK		UNK
दबावों		3		3
से		UNK		UNK
स्वतंत्र		UNK		UNK
रखे		any		any
जाने		any		any
की		UNK		UNK
वकालत		3		3
की		3		3
है		3		3
।		UNK		UNK
यूपीए		3		3
और		UNK		UNK
वाम		3		3
दलों		3		3
की		UNK		UNK
समन्वय		3		3
समिति		3		3
की		UNK		UNK
महत्वपूर्ण		UNK		UNK
बैठक		3		3
सोमवार		3		3
को		UNK		UNK
संसद		3		3
के		UNK		UNK
शीतकालीन		UNK		UNK
सत्र		3		3
से		UNK		UNK
ठीक		UNK		UNK
दो		UNK		UNK
दिन		3		3
पहले		3		3
होगी		3		3
।		UNK		UNK
वाम		3		3
दल		3		3
तीखे		UNK		UNK
तेवरों		3		3
के		UNK		UNK
साथ		3		3
सरकार		3		3
के		UNK		UNK
समक्ष		3		3
ईरान		3		3
के		UNK		UNK
खिलाफ		UNK		UNK
मतदान		3		3
,		UNK		UNK
राजग		3		3
शासन		3		3
के		UNK		UNK
दौरान		3		3
तेल		3		3
सौदे		3		3
और		UNK		UNK
महिला		3		3
आरक्षण		3		3
के		UNK		UNK
मुद्दे		3		3
उठाएँगे		3		3
।		UNK		UNK
सीमा		3		3
सुरक्षा		3		3
बल		3		3
(		UNK		UNK
बीएसएफ		3		3
)		UNK		UNK
और		UNK		UNK
बांग्लादेश		3		3
राइफल्स		3		3
(		UNK		UNK
बीडीआर		3		3
)		UNK		UNK
सीमा		3		3
के		UNK		UNK
पास		3		3
संयुक्त		UNK		UNK
गश्त		3		3
पर		UNK		UNK
राजी		UNK		UNK
हो		3		3
गए		any		any
हैं		3		3
।		UNK		UNK
बीएसएफ		3		3
के		UNK		UNK
वरिष्ठ		UNK		UNK
अधिकारी		3		3
ने		UNK		UNK
शनिवार		3		3
को		UNK		UNK
बताया		any		any
कि		UNK		UNK
प्रस्तावित		UNK		UNK
समझौते		3		3
के		UNK		UNK
तहत		UNK		UNK
बीएसएफ		3		3
के		UNK		UNK
जवान		3		3
भारतीय		UNK		UNK
क्षेत्र		3		3
में		UNK		UNK
निगरानी		3		UNK
करेंगे		3		3
जबकि		UNK		UNK
बीडीआर		3		3
जवान		3		3
अपने		any		any
क्षेत्र		3		3
में		UNK		UNK
NULL		UNK		UNK
इस		3		3
पर		UNK		UNK
विस्तृत		UNK		UNK
योजना		3		3
तैयार		UNK		UNK
की		3		3
जा		any		any
रही		any		any
है		3		3
।		UNK		UNK
यहाँ		UNK		UNK
बीएसएफ		3		3
के		UNK		UNK
असम		3		3
,		UNK		UNK
मेघालय		3		3
,		UNK		UNK
मणिपुर		3		3
और		UNK		UNK
नागालैंड		3		3
मुख्यालय		3		3
के		UNK		UNK
वरिष्ठ		UNK		UNK
अधिकारियों		3		3
ने		UNK		UNK
बताया		any		any
कि		UNK		UNK
सीमा		3		3
पर		UNK		UNK
संयुक्त		UNK		UNK
निगरानी		3		3
का		UNK		UNK
काम		3		3
जल्द		UNK		UNK
ही		UNK		UNK
शुरू		3		3
हो		3		any
जाएगा		3		3
।		UNK		UNK
सरकार		3		3
ने		UNK		UNK
प्रतिबंधित		UNK		UNK
उग्रवादी		UNK		UNK
संगठन		3		3
यूनाइटेड		3		3
नेशनल		UNK		UNK
लिबरेशन		3		3
फ्रंट		3		3
(		UNK		UNK
यूएनएलएफ		3		3
)		UNK		UNK
के		UNK		UNK
प्रस्ताव		3		3
को		UNK		UNK
एक		UNK		UNK
सिरे		3		3
से		UNK		UNK
नकार		3		3
दिया		any		any
है		3		3
।		UNK		UNK
इसमें		3		3
उसने		3		3
मणिपुर		3		3
को		UNK		UNK
भारत		3		3
के		UNK		UNK
साथ		3		3
रहना		any		any
चाहिए		any		any
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
इस		3		3
बारे		UNK		UNK
में		UNK		UNK
जनमत		3		UNK
-		UNK		UNK
संग्रह		3		3
की		UNK		UNK
सिफारिश		3		3
की		3		3
है		3		3
।		UNK		UNK
इंफाल		3		3
से		UNK		UNK
२५		UNK		UNK
किलोमीटर		3		3
दूर		3		3
लेइमाखोंग		3		3
स्थित		UNK		UNK
५७		3		3
-		UNK		UNK
माउंटेन		3		3
डिवीज़न		3		3
के		UNK		UNK
मुख्यालय		3		3
में		UNK		UNK
संवाददाता		3		3
सम्मेलन		3		3
में		UNK		UNK
रक्षामंत्री		3		3
प्रणब		3		3
मुखर्जी		3		3
ने		UNK		UNK
यूएनएलएफ		3		3
के		UNK		UNK
प्रस्ताव		3		3
को		UNK		UNK
नकारते		any		any
हुए		any		any
कहा		any		any
कि		UNK		UNK
यह		3		3
किसी		3		3
भी		UNK		UNK
तरह		3		3
से		UNK		UNK
संभव		UNK		UNK
नहीं		UNK		UNK
है		3		3
।		UNK		UNK
उत्तर		3		3
भारत		3		3
के		UNK		UNK
कई		UNK		UNK
स्थानों		3		3
में		UNK		UNK
बृहस्पतिवार		3		3
की		UNK		UNK
सुबह		3		3
तक		UNK		UNK
भारी		UNK		UNK
वर्षा		3		3
रिकॉर्ड		3		3
की		any		any
गई		any		any
।		UNK		UNK
हरियाणा		3		3
के		UNK		UNK
नारायणगढ़		3		3
में		UNK		UNK
सबसे		UNK		UNK
अधिक		UNK		UNK
वर्षा		3		3
८१		UNK		UNK
मिमी		3		3
होने		any		any
के		UNK		UNK
समाचार		3		UNK
हैं		3		3
।		UNK		UNK
उत्तरांचल		3		3
के		UNK		UNK
रुद्रप्रयाग		3		3
जिले		3		3
के		UNK		UNK
अगस्त		3		UNK
मुनि		3		3
इलाक़े		3		3
में		UNK		UNK
भूस्खलन		3		3
की		UNK		UNK
वजह		UNK		3
से		UNK		UNK
भारी		UNK		UNK
नुकसान		3		3
पहुँचा		3		any
है		3		3
।		UNK		UNK
भूस्खलन		3		3
में		UNK		UNK
चार		UNK		UNK
लोगों		3		3
के		UNK		UNK
मरने		any		any
की		UNK		UNK
आशंका		3		3
है		3		3
और		UNK		UNK
१२		UNK		UNK
घर		3		3
क्षतिग्रस्त		UNK		UNK
हो		3		3
गए		any		any
हैं		3		3
।		UNK		UNK
जबकि		UNK		UNK
मुंबई		3		3
शहर		3		3
में		UNK		UNK
भी		UNK		UNK
भारी		UNK		UNK
वर्षा		3		3
की		UNK		UNK
वजह		UNK		3
से		UNK		UNK
रेल		3		3
और		UNK		UNK
सड़क		3		3
यातायात		3		UNK
आंशिक		UNK		UNK
रूप		3		3
से		UNK		UNK
बाधित		UNK		UNK
रहा		any		any
।		UNK		UNK
देश		3		3
का		UNK		UNK
एक		UNK		UNK
तिहाई		UNK		UNK
हिस्सा		3		3
सूखे		3		3
की		UNK		UNK
चपेट		3		3
में		UNK		UNK
आ		3		3
चुका		any		any
है		3		3
।		UNK		UNK
इसमें		3		3
हिमाचल		3		3
प्रदेश		3		3
और		UNK		UNK
उत्तरांचल		3		3
भी		UNK		UNK
शामिल		UNK		UNK
हैं		3		3
जबकि		UNK		UNK
पंजाब		3		3
,		UNK		UNK
पश्चिमी		UNK		UNK
उत्तर		3		3
प्रदेश		3		3
,		UNK		UNK
NULL		UNK		UNK
हरियाणा		3		3
में		UNK		UNK
औसत		3		3
से		UNK		UNK
कम		UNK		UNK
बारिश		3		3
दर्ज		UNK		UNK
की		3		3
गई		any		any
है		3		3
।		UNK		UNK
उत्तरी		UNK		UNK
राज्यों		3		3
में		UNK		UNK
जम्मू		3		3
कश्मीर		3		3
और		UNK		UNK
पूर्वी		UNK		UNK
उत्तर		3		3
प्रदेश		3		3
में		UNK		UNK
ही		UNK		UNK
ठीक		UNK		UNK
-		UNK		UNK
ठाक		UNK		3
बारिश		3		UNK
हो		3		3
पाई		any		any
है		3		3
।		UNK		UNK
देश		3		3
में		UNK		UNK
मानसून		3		3
सीज़न		3		3
में		UNK		UNK
अब		UNK		UNK
तक		UNK		UNK
औसत		3		3
से		UNK		UNK
१४		UNK		UNK
फीसदी		3		3
कम		UNK		UNK
बारिश		3		3
दर्ज		UNK		UNK
की		3		3
गई		any		any
है		3		3
।		UNK		UNK
पिछले		UNK		UNK
सप्ताह		3		3
कमी		3		3
का		UNK		UNK
आँकड़ा		3		3
१०		UNK		UNK
फीसदी		3		3
था		any		any
।		UNK		UNK
अतिरिक्त		UNK		UNK
संसाधन		3		3
जुटाने		any		any
की		UNK		UNK
आवश्यकता		3		3
और		UNK		UNK
चार		UNK		UNK
करोड़		UNK		UNK
लाभार्थियों		3		3
को		UNK		UNK
उनके		3		3h
निवेश		3		3
का		UNK		UNK
बेहतर		UNK		3
रिटर्न		3		3
देने		any		any
के		UNK		UNK
लिए		UNK		UNK
कर्मचारी		3		UNK
भविष्य		3		3
निधि		3		3
संगठन		3		3
(		UNK		UNK
ईपीएफओ		3		3
)		UNK		UNK
के		UNK		UNK
बोर्ड		3		3
ने		UNK		UNK
सोमवार		3		3
को		UNK		UNK
अंतर्राष्ट्रीय		UNK		UNK
सलाहकार		3		3
फर्म		3		3
मर्सर		3		3
को		UNK		UNK
नियुक्त		UNK		UNK
किया		3		3
है		3		3
।		UNK		UNK
यह		3		3
फर्म		3		3
बहुत		UNK		UNK
आकर्षक		UNK		3
निवेश		3		3
रणनीति		3		3
बनाने		any		any
में		UNK		UNK
ईपीएफओ		3		3
की		UNK		UNK
मदद		3		3
करेगी		3		3
।		UNK		UNK
नियुक्ति		3		3
के		UNK		UNK
चार		UNK		UNK
माह		3		3
के		UNK		UNK
भीतर		3		3
मर्सर		3		3
को		UNK		UNK
अपनी		any		any
रिपोर्ट		3		3
देनी		3		any
है		3		3
और		UNK		UNK
इसे		3		3
सिर्फ		UNK		UNK
एक		UNK		UNK
ही		UNK		UNK
बार		3		3
में		UNK		UNK
३४		UNK		UNK
लाख		UNK		UNK
फीस		3		3
दी		3		any
जाएगी		3		3
।		UNK		UNK
सीबीटी		3		3
के		UNK		UNK
इस		3		3
फैसले		3		3
का		UNK		UNK
ज्यादातर		UNK		UNK
श्रमिक		3		UNK
संगठनों		3		3
ने		UNK		UNK
विरोध		3		3
किया		any		any
।		UNK		UNK
पूर्व		UNK		UNK
अटॉर्नी		3		3
जनरल		3		3
सोली		3		3
सोराबजी		3		3
ने		UNK		UNK
कहा		3		3
है		3		3
कि		UNK		UNK
सांसदों		3		3
के		UNK		UNK
निष्कासन		3		3
मामले		3		3
में		UNK		UNK
सुप्रीम		UNK		UNK
कोर्ट		3		3
के		UNK		UNK
नोटिस		3		3
पर		UNK		UNK
लोकसभा		3		3
अध्यक्ष		3		3
सोमनाथ		3		3
चटर्जी		3		3
को		UNK		UNK
जवाब		3		3
देना		any		any
चाहिए		any		any
।		UNK		UNK
शनिवार		3		3
को		UNK		UNK
न्यायमूर्ति		3		3
एम.		3		3
शेषचलपति		3		3
की		UNK		UNK
स्मृति		3		3
में		UNK		UNK
हैदराबाद		3		3
स्थित		UNK		UNK
नेशनल		UNK		UNK
एकेडमी		3		3
ऑफ		UNK		UNK
लीगल		3		3
स्टडीज		3		3
एंड		UNK		3
रिसर्च		3		UNK
यूनिवर्सिटी		3		3
ऑफ		UNK		UNK
लॉ		3		3
(		UNK		UNK
नलसार		3		3
)		UNK		UNK
में		UNK		UNK
आयोजित		UNK		UNK
एक		UNK		UNK
कार्यक्रम		3		3
में		UNK		UNK
सोराबजी		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
सोमनाथ		3		3
को		UNK		UNK
सुप्रीम		UNK		UNK
कोर्ट		3		3
के		UNK		UNK
नोटिस		3		3
का		UNK		UNK
अवश्य		UNK		3
जवाब		3		3
देना		any		any
चाहिए		any		any
।		UNK		UNK
लोकसभा		3		3
अध्यक्ष		3		3
ने		UNK		UNK
जो		3		3
फैसला		3		3
लिया		any		any
उस		3		3
पर		UNK		UNK
उन्हें		3h		3h
अपना		any		any
रुख		3		3
स्पष्ट		UNK		UNK
करना		any		any
चाहिए		any		any
।		UNK		UNK
राज्यसभा		3		3
में		UNK		UNK
विपक्ष		3		3
के		UNK		UNK
नेता		3		3
जसवंत		3		3
सिंह		3		3
ने		UNK		UNK
शनिवार		3		3
को		UNK		UNK
तीर्थ		3		3
-		UNK		UNK
यात्रा		3		3
पर		UNK		UNK
पाकिस्तान		3		3
जाने		any		any
की		UNK		UNK
घोषणा		3		3
की		any		any
।		UNK		UNK
यात्रा		3		3
के		UNK		UNK
दौरान		3		3
वे		3h		3
मोहम्मद		3		3
अली		3		UNK
जिन्ना		3		3
की		UNK		UNK
मज़ार		3		3
पर		UNK		UNK
भी		UNK		UNK
जाएँगे		3h		3h
।		UNK		UNK
लगभग		UNK		UNK
एक		UNK		UNK
साल		3		3
पूर्व		3		UNK
भाजपा		3		3
के		UNK		UNK
वरिष्ठ		UNK		UNK
नेता		3		3
एल.		3		3
के.		3		3
आडवाणी		3		3
द्वारा		UNK		UNK
जिन्ना		3		3
की		UNK		UNK
मज़ार		3		3
पर		UNK		UNK
दिए		any		any
बयान		3		3
से		UNK		UNK
भाजपा		3		3
में		UNK		UNK
तूफान		3		3
उठ		any		3
गया		any		any
था		any		any
।		UNK		UNK
अंततः		UNK		UNK
पार्टी		3		3
के		UNK		UNK
अध्यक्ष		3		3
पद		3		3
से		UNK		UNK
आडवाणी		3		3
को		UNK		UNK
इस्तीफा		3		3
देने		any		any
पर		UNK		UNK
मजबूर		UNK		UNK
होना		any		any
पड़ा		any		any
।		UNK		UNK
यहाँ		UNK		UNK
संवाददाताओं		3		3
से		UNK		UNK
सिंह		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
वे		3h		3
बलूचिस्तान		3		3
में		UNK		UNK
स्थित		UNK		UNK
हिंगलाज		3		3
माता		3		3
के		UNK		UNK
शक्तिपीठ		3		3
का		UNK		UNK
दर्शन		3		3
करेंगे		3h		3
।		UNK		UNK
कांग्रेस		3		3
ने		UNK		UNK
जनता		3		3
पार्टी		3		3
के		UNK		UNK
अध्यक्ष		3		3
सुब्रह्मण्यम्		3		3
स्वामी		3		3
के		UNK		UNK
पार्टी		3		3
आलाकमान		3		3
सोनिया		3		3
गाँधी		3		3
पर		UNK		UNK
लगाए		any		any
गए		any		any
आरोपों		3		3
को		UNK		UNK
खारिज		UNK		UNK
कर		3		3
दिया		any		any
है		3		3
।		UNK		UNK
बकौल		UNK		3
आनंद		3		3
,		UNK		UNK
स्वामी		3		3
ने		UNK		UNK
हमेशा		UNK		UNK
लोगों		3		3
को		UNK		UNK
इस		3		3
तरह		3		3
के		UNK		UNK
बयानों		3		3
से		UNK		UNK
गुमराह		UNK		3
किया		3		3
है		3		3
।		UNK		UNK
उन्होंने		3h		3h
उम्मीद		3		3
जताई		any		any
कि		UNK		UNK
उनके		3h		3h
इस		3		3
नए		UNK		UNK
खोजी		UNK		UNK
खुलासे		3		any
का		UNK		UNK
भी		UNK		UNK
यही		3		UNK
हश्र		3		3
होगा		3		3
।		UNK		UNK
प्रवक्ता		3		3
ने		UNK		UNK
इस		3		3
बात		3		3
से		UNK		UNK
भी		UNK		UNK
साफ		UNK		UNK
इन्कार		3		3
किया		any		any
कि		UNK		UNK
प्रवर्तन		3		3
निदेशालय		3		3
के		UNK		UNK
किसी		3		3
बड़े		UNK		3
अफसर		3		3
ने		UNK		UNK
कांग्रेस		3		3
अध्यक्ष		3		3
सोनिया		3		3
गाँधी		3		3
से		UNK		UNK
मुलाकात		3		3
की		any		any
थी		any		any
।		UNK		UNK
आनंद		3		3
शर्मा		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
इस		3		3
खबर		3		3
में		UNK		UNK
कोई		3		3
सच्चाई		3		3
नहीं		UNK		UNK
है		3		3
।		UNK		UNK
लोक		3		3
जनशक्ति		3		3
पार्टी		3		3
नेता		3		3
राम		3		3
विलास		3		3
पासवान		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
बिहार		3		3
विधानसभा		3		3
चुनाव		3		3
के		UNK		UNK
परिणाम		3		3
का		UNK		UNK
असर		3		3
केंद्र		3		3
की		UNK		UNK
यूपीए		3		3
सरकार		3		3
की		UNK		UNK
स्थिरता		3		3
पर		UNK		UNK
नहीं		UNK		UNK
पड़ेगा		3		3
।		UNK		UNK
उन्होंने		3h		3h
कहा		any		any
कि		UNK		UNK
इस		3		3
बार		3		3
राज्य		3		3
में		UNK		UNK
त्रिशंकु		3		3
विधानसभा		3		3
नहीं		UNK		UNK
होगी		3		3
।		UNK		UNK
बंगलौर		3		3
में		UNK		UNK
पत्रकारों		3		3
से		UNK		UNK
बातचीत		3		3
में		UNK		UNK
पासवान		3		3
ने		UNK		UNK
कहा		any		any
कि		UNK		UNK
चुनावी		UNK		3
लड़ाई		3		3
बिहार		3		3
तक		UNK		UNK
ही		UNK		UNK
सीमित		UNK		UNK
है		3		3
।		UNK		UNK
यूपीए		3		3
का		UNK		UNK
गठन		3		3
राजग		3		3
को		UNK		UNK
सत्ता		3		3
से		UNK		UNK
हटाने		any		any
के		UNK		UNK
लिए		UNK		UNK
किया		any		any
गया		any		any
था		any		any
।		UNK		UNK
मुगल		3		3
सम्राट		3		3
जहांगीर		3		3
और		UNK		UNK
शाहजहां		3		3
के		UNK		UNK
काल		3		3
की		UNK		UNK
सोने		3		any
की		UNK		UNK
दो		UNK		UNK
बेशकीमती		UNK		UNK
मोहरों		3		3
को		UNK		UNK
तस्करी		3		3
कर		any		any
भारत		3		3
से		UNK		UNK
बाहर		3		UNK
पहुंचा		any		any
दिया		any		any
गया		any		any
और		UNK		UNK
अब		UNK		UNK
ये		3		3
एक		UNK		UNK
विदेशी		UNK		UNK
बैंक		3		3
के		UNK		UNK
खजाने		3		any
की		UNK		UNK
शोभा		3		3
बढ़ा		3		3
रही		any		any
हैं		3		3
।		UNK		UNK
इससे		3		3
पहले		3		3
टीपू		3		3
सुलतान		3		3
की		UNK		UNK
वस्तुओं		3		3
की		UNK		UNK
विदेशों		3		3
में		UNK		UNK
नीलामी		3		UNK
काफी		UNK		UNK
चर्चित		UNK		UNK
हो		3		3
चुकी		any		any
है		3		3
।		UNK		UNK
उद्योगपति		3		3
विजय		3		3
माल्या		3		3
पूर्व		3		3
में		UNK		UNK
टीपू		3		3
सुल्तान		3		3
की		UNK		UNK
तलवार		3		3
खरीदकर		any		any
गुम		UNK		UNK
धरोहरों		3		3
को		UNK		UNK
वापस		UNK		UNK
लाने		any		any
की		UNK		UNK
मुहिम		3		3
का		UNK		UNK
ऐलान		3		3
कर		3h		3
चुके		3h		any
हैं		3h		3
।		UNK		UNK
विदेशों		3		3
में		UNK		UNK
भारत		3		3
की		UNK		UNK
ऐतिहासिक		UNK		UNK
धरोहरों		3		3
के		UNK		UNK
मौजूद		UNK		UNK
होने		any		any
की		UNK		UNK
सूची		3		3
लंबी		UNK		3
है		3		3
।		UNK		UNK
सरकारी		UNK		UNK
क्षेत्र		3		3
के		UNK		UNK
बैंकों		3		3
के		UNK		UNK
प्रमुख		3		UNK
सोमवार		3		3
