Word		Original_feature		Predicted_feature
।		UNK		UNK
केंद्र		sg		sg
और		UNK		UNK
राज्यों		pl		pl
की		sg		sg
तैयारी		sg		sg
से		UNK		UNK
NULL		UNK		UNK
साफ		any		any
है		sg		sg
कि		UNK		UNK
इस		sg		sg
कानून		sg		sg
को		UNK		UNK
लागू		any		any
करने		any		any
में		UNK		UNK
अभी		UNK		UNK
कुछ		UNK		UNK
समय		sg		sg
लग		sg		sg
सकता		sg		sg
है		sg		sg
।		UNK		UNK
समाजवादी		any		any
पार्टी		sg		sg
के		sg		sg
वरिष्ठ		any		any
नेता		sg		sg
अमर		sg		sg
सिंह		sg		sg
के		sg		pl
फोन		sg		sg
टैपिंग		sg		sg
और		UNK		UNK
उनके		sg		sg
आवास		sg		sg
पर		UNK		UNK
हुए		sg		sg
हमले		sg		sg
के		sg		sg
विरोध		sg		sg
में		UNK		UNK
शुक्रवार		sg		sg
को		UNK		UNK
बड़ी		sg		sg
संख्या		sg		sg
में		UNK		UNK
लोगों		pl		pl
ने		UNK		UNK
कांग्रेस		sg		sg
के		sg		sg
विरोध		sg		sg
में		UNK		UNK
प्रदर्शन		sg		sg
किया		sg		sg
।		UNK		UNK
अखिल		any		any
भारतीय		any		any
क्षत्रिय		sg		any
महासभा		sg		sg
के		sg		sg
बैनर		sg		sg
तले		UNK		pl
जुटे		pl		pl
अनेक		UNK		UNK
क्षत्रिय		sg		any
संगठनों		pl		pl
ने		UNK		UNK
जंतर		sg		sg
-		UNK		UNK
मंतर		sg		sg
पर		UNK		UNK
धरना		sg		sg
दिया		sg		sg
।		UNK		UNK
प्रदर्शन		sg		sg
में		UNK		UNK
बड़ी		sg		sg
संख्या		sg		sg
में		UNK		UNK
क्षत्राणियाँ		pl		sg
भी		UNK		UNK
पगड़ी		sg		sg
बाँधकर		any		any
आई		pl		sg
थीं		pl		pl
।		UNK		UNK
इस		sg		sg
मौके		sg		sg
पर		UNK		UNK
राष्ट्रपति		sg		sg
को		UNK		UNK
ज्ञापन		sg		sg
भी		UNK		UNK
सौपा		sg		sg
गया		sg		sg
।		UNK		UNK
धरने		sg		any
में		UNK		UNK
शामिल		any		any
होने		any		any
के		UNK		UNK
लिए		UNK		UNK
दिल्ली		sg		sg
के		UNK		UNK
अलावा		UNK		UNK
उत्तर		sg		sg
प्रदेश		sg		sg
के		sg		pl
विभिन्न		any		any
जिलों		pl		pl
से		UNK		UNK
लोग		pl		pl
आए		pl		pl
थे		pl		pl
।		UNK		UNK
सत्तारूढ़		any		any
यूपीए		sg		sg
सरकार		sg		sg
को		UNK		UNK
बाहर		sg		sg
से		UNK		UNK
समर्थन		sg		sg
दे		sg		any
रही		sg		sg
मार्क्सवादी		any		any
कम्युनिस्ट		sg		sg
पार्टी		sg		sg
(		UNK		UNK
माकपा		sg		sg
)		UNK		UNK
ने		UNK		UNK
भारत		sg		sg
की		sg		sg
विदेश		sg		sg
नीति		sg		sg
को		UNK		UNK
बाहरी		any		sg
दबावों		pl		pl
से		UNK		UNK
स्वतंत्र		any		any
रखे		sg		sg
जाने		any		any
की		sg		sg
वकालत		sg		sg
की		sg		sg
है		sg		sg
।		UNK		UNK
यूपीए		sg		sg
और		UNK		UNK
वाम		sg		sg
दलों		pl		pl
की		sg		sg
समन्वय		sg		sg
समिति		sg		sg
की		sg		sg
महत्वपूर्ण		any		any
बैठक		sg		sg
सोमवार		sg		sg
को		UNK		UNK
संसद		sg		sg
के		sg		sg
शीतकालीन		any		any
सत्र		sg		sg
से		UNK		UNK
ठीक		UNK		any
दो		any		any
दिन		sg		sg
पहले		sg		sg
होगी		sg		sg
।		UNK		UNK
वाम		sg		sg
दल		pl		any
तीखे		pl		pl
तेवरों		pl		pl
के		UNK		UNK
साथ		sg		sg
सरकार		sg		sg
के		UNK		sg
समक्ष		sg		sg
ईरान		sg		sg
के		UNK		UNK
खिलाफ		UNK		UNK
मतदान		sg		sg
,		UNK		UNK
राजग		sg		sg
शासन		sg		sg
के		UNK		UNK
दौरान		sg		sg
तेल		sg		sg
सौदे		sg		sg
और		UNK		UNK
महिला		sg		sg
आरक्षण		sg		sg
के		pl		sg
मुद्दे		pl		sg
उठाएँगे		pl		pl
।		UNK		UNK
सीमा		sg		sg
सुरक्षा		sg		sg
बल		sg		sg
(		UNK		UNK
बीएसएफ		sg		sg
)		UNK		UNK
और		UNK		UNK
बांग्लादेश		sg		sg
राइफल्स		pl		sg
(		UNK		UNK
बीडीआर		sg		sg
)		UNK		UNK
सीमा		sg		sg
के		UNK		UNK
पास		sg		sg
संयुक्त		any		any
गश्त		sg		sg
पर		UNK		UNK
राजी		any		any
हो		pl		pl
गए		pl		pl
हैं		pl		pl
।		UNK		UNK
बीएसएफ		sg		sg
के		sg		sg
वरिष्ठ		any		any
अधिकारी		sg		sg
ने		UNK		UNK
शनिवार		sg		sg
को		UNK		UNK
बताया		sg		sg
कि		UNK		UNK
प्रस्तावित		any		any
समझौते		sg		sg
के		UNK		UNK
तहत		UNK		UNK
बीएसएफ		sg		sg
के		pl		sg
जवान		pl		sg
भारतीय		any		any
क्षेत्र		sg		sg
में		UNK		UNK
निगरानी		sg		any
करेंगे		pl		pl
जबकि		UNK		UNK
बीडीआर		sg		sg
जवान		pl		sg
अपने		any		any
क्षेत्र		sg		sg
में		UNK		UNK
NULL		UNK		UNK
इस		sg		sg
पर		UNK		UNK
विस्तृत		any		any
योजना		sg		sg
तैयार		any		any
की		sg		sg
जा		any		any
रही		sg		sg
है		sg		sg
।		UNK		UNK
यहाँ		UNK		UNK
बीएसएफ		sg		sg
के		sg		sg
असम		sg		sg
,		UNK		UNK
मेघालय		sg		sg
,		UNK		UNK
मणिपुर		sg		sg
और		UNK		UNK
नागालैंड		sg		sg
मुख्यालय		sg		sg
के		pl		pl
वरिष्ठ		any		any
अधिकारियों		pl		pl
ने		UNK		UNK
बताया		sg		sg
कि		UNK		UNK
सीमा		sg		sg
पर		UNK		UNK
संयुक्त		any		any
निगरानी		sg		sg
का		sg		sg
काम		sg		sg
जल्द		UNK		UNK
ही		UNK		UNK
शुरू		sg		sg
हो		sg		sg
जाएगा		sg		sg
।		UNK		UNK
सरकार		sg		sg
ने		UNK		UNK
प्रतिबंधित		any		any
उग्रवादी		any		any
संगठन		sg		sg
यूनाइटेड		sg		sg
नेशनल		any		any
लिबरेशन		sg		sg
फ्रंट		sg		sg
(		UNK		UNK
यूएनएलएफ		sg		sg
)		UNK		UNK
के		sg		sg
प्रस्ताव		sg		sg
को		UNK		UNK
एक		any		any
सिरे		sg		sg
से		UNK		UNK
नकार		sg		sg
दिया		sg		sg
है		sg		sg
।		UNK		UNK
इसमें		sg		sg
उसने		sg		sg
मणिपुर		sg		sg
को		UNK		UNK
भारत		sg		sg
के		UNK		UNK
साथ		sg		sg
रहना		any		any
चाहिए		any		any
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
इस		sg		sg
बारे		UNK		UNK
में		UNK		UNK
जनमत		sg		any
-		UNK		UNK
संग्रह		sg		sg
की		sg		sg
सिफारिश		sg		sg
की		sg		sg
है		sg		sg
।		UNK		UNK
इंफाल		sg		sg
से		UNK		UNK
२५		any		any
किलोमीटर		sg		sg
दूर		sg		sg
लेइमाखोंग		sg		sg
स्थित		any		any
५७		sg		sg
-		UNK		UNK
माउंटेन		sg		sg
डिवीज़न		sg		sg
के		sg		sg
मुख्यालय		sg		sg
में		UNK		UNK
संवाददाता		sg		sg
सम्मेलन		sg		sg
में		UNK		UNK
रक्षामंत्री		sg		sg
प्रणब		sg		sg
मुखर्जी		sg		sg
ने		UNK		UNK
यूएनएलएफ		sg		sg
के		sg		sg
प्रस्ताव		sg		sg
को		UNK		UNK
नकारते		sg		sg
हुए		sg		sg
कहा		sg		sg
कि		UNK		UNK
यह		sg		sg
किसी		sg		sg
भी		UNK		UNK
तरह		sg		sg
से		UNK		UNK
संभव		any		any
नहीं		UNK		UNK
है		sg		sg
।		UNK		UNK
उत्तर		sg		sg
भारत		sg		sg
के		pl		pl
कई		UNK		UNK
स्थानों		pl		pl
में		UNK		UNK
बृहस्पतिवार		sg		sg
की		sg		sg
सुबह		sg		sg
तक		UNK		UNK
भारी		any		any
वर्षा		sg		sg
रिकॉर्ड		sg		sg
की		sg		sg
गई		sg		sg
।		UNK		UNK
हरियाणा		sg		sg
के		sg		sg
नारायणगढ़		sg		sg
में		UNK		UNK
सबसे		UNK		UNK
अधिक		UNK		UNK
वर्षा		sg		sg
८१		any		any
मिमी		sg		sg
होने		pl		any
के		pl		pl
समाचार		pl		UNK
हैं		pl		pl
।		UNK		UNK
उत्तरांचल		sg		sg
के		sg		sg
रुद्रप्रयाग		sg		sg
जिले		sg		sg
के		sg		sg
अगस्त		sg		any
मुनि		sg		sg
इलाक़े		sg		sg
में		UNK		UNK
भूस्खलन		sg		sg
की		UNK		sg
वजह		UNK		sg
से		UNK		UNK
भारी		any		any
नुकसान		sg		sg
पहुँचा		sg		sg
है		sg		sg
।		UNK		UNK
भूस्खलन		sg		sg
में		UNK		UNK
चार		any		any
लोगों		pl		pl
के		UNK		UNK
मरने		sg		sg
की		sg		sg
आशंका		sg		sg
है		sg		sg
और		UNK		UNK
१२		any		any
घर		pl		sg
क्षतिग्रस्त		any		any
हो		pl		pl
गए		pl		pl
हैं		pl		pl
।		UNK		UNK
जबकि		UNK		UNK
मुंबई		sg		sg
शहर		sg		sg
में		UNK		UNK
भी		UNK		UNK
भारी		any		any
वर्षा		sg		sg
की		UNK		sg
वजह		UNK		sg
से		UNK		UNK
रेल		sg		sg
और		UNK		UNK
सड़क		sg		sg
यातायात		sg		any
आंशिक		any		any
रूप		sg		sg
से		UNK		UNK
बाधित		any		any
रहा		sg		sg
।		UNK		UNK
देश		sg		sg
का		sg		sg
एक		any		any
तिहाई		any		sg
हिस्सा		sg		sg
सूखे		sg		sg
की		sg		sg
चपेट		sg		sg
में		UNK		UNK
आ		sg		sg
चुका		sg		sg
है		sg		sg
।		UNK		UNK
इसमें		sg		sg
हिमाचल		sg		sg
प्रदेश		sg		sg
और		UNK		UNK
उत्तरांचल		sg		sg
भी		UNK		UNK
शामिल		any		any
हैं		pl		pl
जबकि		UNK		UNK
पंजाब		sg		sg
,		UNK		UNK
पश्चिमी		any		any
उत्तर		sg		sg
प्रदेश		sg		sg
,		UNK		UNK
NULL		UNK		UNK
हरियाणा		sg		sg
में		UNK		UNK
औसत		sg		sg
से		UNK		UNK
कम		UNK		UNK
बारिश		sg		sg
दर्ज		any		any
की		sg		sg
गई		sg		sg
है		sg		sg
।		UNK		UNK
उत्तरी		any		any
राज्यों		pl		pl
में		UNK		UNK
जम्मू		sg		sg
कश्मीर		sg		sg
और		UNK		UNK
पूर्वी		any		any
उत्तर		sg		sg
प्रदेश		sg		sg
में		UNK		UNK
ही		UNK		UNK
ठीक		any		sg
-		UNK		UNK
ठाक		any		any
बारिश		sg		any
हो		sg		sg
पाई		sg		sg
है		sg		sg
।		UNK		UNK
देश		sg		sg
में		UNK		UNK
मानसून		sg		sg
सीज़न		sg		sg
में		UNK		UNK
अब		UNK		UNK
तक		UNK		UNK
औसत		sg		sg
से		UNK		UNK
१४		any		any
फीसदी		sg		sg
कम		UNK		UNK
बारिश		sg		sg
दर्ज		any		any
की		sg		sg
गई		sg		sg
है		sg		sg
।		UNK		UNK
पिछले		sg		sg
सप्ताह		sg		sg
कमी		sg		sg
का		sg		sg
आँकड़ा		sg		sg
१०		any		any
फीसदी		sg		sg
था		sg		sg
।		UNK		UNK
अतिरिक्त		any		any
संसाधन		pl		sg
जुटाने		sg		sg
की		sg		sg
आवश्यकता		sg		sg
और		UNK		UNK
चार		any		any
करोड़		any		any
लाभार्थियों		pl		pl
को		UNK		UNK
उनके		pl		sg
निवेश		sg		sg
का		sg		sg
बेहतर		any		sg
रिटर्न		sg		sg
देने		any		any
के		UNK		UNK
लिए		UNK		UNK
कर्मचारी		sg		any
भविष्य		sg		sg
निधि		sg		sg
संगठन		sg		sg
(		UNK		UNK
ईपीएफओ		sg		sg
)		UNK		UNK
के		sg		sg
बोर्ड		sg		sg
ने		UNK		UNK
सोमवार		sg		sg
को		UNK		UNK
अंतर्राष्ट्रीय		any		any
सलाहकार		sg		sg
फर्म		sg		sg
मर्सर		sg		sg
को		UNK		UNK
नियुक्त		any		any
किया		sg		sg
है		sg		sg
।		UNK		UNK
यह		sg		sg
फर्म		sg		sg
बहुत		UNK		UNK
आकर्षक		any		sg
निवेश		sg		sg
रणनीति		sg		sg
बनाने		any		any
में		UNK		UNK
ईपीएफओ		sg		sg
की		sg		sg
मदद		sg		sg
करेगी		sg		sg
।		UNK		UNK
नियुक्ति		sg		sg
के		sg		UNK
चार		any		any
माह		sg		sg
के		UNK		sg
भीतर		sg		sg
मर्सर		sg		sg
को		UNK		UNK
अपनी		any		any
रिपोर्ट		sg		sg
देनी		sg		sg
है		sg		sg
और		UNK		UNK
इसे		sg		sg
सिर्फ		UNK		UNK
एक		any		any
ही		UNK		UNK
बार		sg		sg
में		UNK		UNK
३४		any		any
लाख		any		any
फीस		sg		sg
दी		sg		sg
जाएगी		sg		sg
।		UNK		UNK
सीबीटी		sg		sg
के		sg		sg
इस		sg		sg
फैसले		sg		sg
का		sg		sg
ज्यादातर		any		any
श्रमिक		sg		any
संगठनों		pl		pl
ने		UNK		UNK
विरोध		sg		sg
किया		sg		sg
।		UNK		UNK
पूर्व		any		any
अटॉर्नी		sg		sg
जनरल		sg		sg
सोली		sg		sg
सोराबजी		sg		sg
ने		UNK		UNK
कहा		sg		sg
है		sg		sg
कि		UNK		UNK
सांसदों		pl		pl
के		sg		sg
निष्कासन		sg		sg
मामले		sg		sg
में		UNK		UNK
सुप्रीम		any		any
कोर्ट		sg		sg
के		sg		sg
नोटिस		sg		sg
पर		UNK		UNK
लोकसभा		sg		sg
अध्यक्ष		sg		sg
सोमनाथ		sg		sg
चटर्जी		sg		sg
को		UNK		UNK
जवाब		sg		sg
देना		any		any
चाहिए		any		any
।		UNK		UNK
शनिवार		sg		sg
को		UNK		UNK
न्यायमूर्ति		sg		sg
एम.		sg		sg
शेषचलपति		sg		sg
की		sg		sg
स्मृति		sg		sg
में		UNK		UNK
हैदराबाद		sg		sg
स्थित		any		any
नेशनल		any		any
एकेडमी		sg		sg
ऑफ		UNK		UNK
लीगल		sg		sg
स्टडीज		pl		sg
एंड		UNK		sg
रिसर्च		sg		any
यूनिवर्सिटी		sg		sg
ऑफ		UNK		UNK
लॉ		sg		sg
(		UNK		UNK
नलसार		sg		sg
)		UNK		UNK
में		UNK		UNK
आयोजित		any		any
एक		any		any
कार्यक्रम		sg		sg
में		UNK		UNK
सोराबजी		sg		sg
ने		UNK		UNK
कहा		sg		sg
कि		UNK		UNK
सोमनाथ		sg		sg
को		UNK		UNK
सुप्रीम		any		any
कोर्ट		sg		sg
के		sg		sg
नोटिस		sg		sg
का		sg		sg
अवश्य		UNK		sg
जवाब		sg		sg
देना		any		any
चाहिए		any		any
।		UNK		UNK
लोकसभा		sg		sg
अध्यक्ष		sg		sg
ने		UNK		UNK
जो		sg		any
फैसला		sg		sg
लिया		sg		sg
उस		sg		sg
पर		UNK		UNK
उन्हें		sg		sg
अपना		sg		any
रुख		sg		sg
स्पष्ट		any		any
करना		any		any
चाहिए		any		any
।		UNK		UNK
राज्यसभा		sg		sg
में		UNK		UNK
विपक्ष		sg		sg
के		sg		sg
नेता		sg		sg
जसवंत		sg		sg
सिंह		sg		sg
ने		UNK		UNK
शनिवार		sg		sg
को		UNK		UNK
तीर्थ		sg		sg
-		UNK		UNK
यात्रा		sg		sg
पर		UNK		UNK
पाकिस्तान		sg		sg
जाने		sg		any
की		sg		sg
घोषणा		sg		sg
की		sg		sg
।		UNK		UNK
यात्रा		sg		sg
के		UNK		UNK
दौरान		sg		sg
वे		sg		sg
मोहम्मद		sg		sg
अली		sg		sg
जिन्ना		sg		sg
की		sg		sg
मज़ार		sg		sg
पर		UNK		UNK
भी		UNK		UNK
जाएँगे		sg		pl
।		UNK		UNK
लगभग		UNK		UNK
एक		any		any
साल		sg		sg
पूर्व		sg		any
भाजपा		sg		sg
के		sg		sg
वरिष्ठ		any		any
नेता		sg		sg
एल.		sg		sg
के.		sg		sg
आडवाणी		sg		sg
द्वारा		UNK		UNK
जिन्ना		sg		sg
की		sg		sg
मज़ार		sg		sg
पर		UNK		UNK
दिए		sg		sg
बयान		sg		sg
से		UNK		UNK
भाजपा		sg		sg
में		UNK		UNK
तूफान		sg		sg
उठ		sg		sg
गया		sg		sg
था		sg		sg
।		UNK		UNK
अंततः		UNK		any
पार्टी		sg		sg
के		sg		sg
अध्यक्ष		sg		sg
पद		sg		sg
से		UNK		UNK
आडवाणी		sg		sg
को		UNK		UNK
इस्तीफा		sg		sg
देने		any		sg
पर		UNK		UNK
मजबूर		any		any
होना		sg		sg
पड़ा		sg		sg
।		UNK		UNK
यहाँ		UNK		UNK
संवाददाताओं		pl		pl
से		UNK		UNK
सिंह		sg		sg
ने		UNK		UNK
कहा		sg		sg
कि		UNK		UNK
वे		sg		sg
बलूचिस्तान		sg		sg
में		UNK		UNK
स्थित		any		any
हिंगलाज		sg		sg
माता		sg		sg
के		sg		sg
शक्तिपीठ		sg		sg
का		sg		sg
दर्शन		sg		sg
करेंगे		sg		pl
।		UNK		UNK
कांग्रेस		sg		sg
ने		UNK		UNK
जनता		sg		sg
पार्टी		sg		sg
के		sg		sg
अध्यक्ष		sg		sg
सुब्रह्मण्यम्		sg		sg
स्वामी		sg		sg
के		sg		sg
पार्टी		sg		sg
आलाकमान		sg		sg
सोनिया		sg		sg
गाँधी		sg		sg
पर		UNK		UNK
लगाए		pl		sg
गए		pl		pl
आरोपों		pl		pl
को		UNK		UNK
खारिज		any		any
कर		sg		sg
दिया		sg		sg
है		sg		sg
।		UNK		UNK
बकौल		UNK		sg
आनंद		sg		sg
,		UNK		UNK
स्वामी		sg		sg
ने		UNK		UNK
हमेशा		UNK		any
लोगों		pl		pl
को		UNK		UNK
इस		sg		sg
तरह		sg		sg
के		pl		pl
बयानों		pl		pl
से		UNK		UNK
गुमराह		any		sg
किया		sg		sg
है		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
उम्मीद		sg		sg
जताई		sg		sg
कि		UNK		UNK
उनके		sg		sg
इस		sg		sg
नए		sg		sg
खोजी		any		any
खुलासे		sg		sg
का		sg		sg
भी		UNK		UNK
यही		sg		sg
हश्र		sg		sg
होगा		sg		sg
।		UNK		UNK
प्रवक्ता		sg		sg
ने		UNK		UNK
इस		sg		sg
बात		sg		sg
से		UNK		UNK
भी		UNK		UNK
साफ		any		any
इन्कार		sg		sg
किया		sg		sg
कि		UNK		UNK
प्रवर्तन		sg		sg
निदेशालय		sg		sg
के		sg		sg
किसी		sg		sg
बड़े		sg		sg
अफसर		sg		sg
ने		UNK		UNK
कांग्रेस		sg		sg
अध्यक्ष		sg		sg
सोनिया		sg		sg
गाँधी		sg		sg
से		UNK		UNK
मुलाकात		sg		sg
की		sg		sg
थी		sg		sg
।		UNK		UNK
आनंद		sg		sg
शर्मा		sg		sg
ने		UNK		UNK
कहा		sg		sg
कि		UNK		UNK
इस		sg		sg
खबर		sg		sg
में		UNK		UNK
कोई		sg		sg
सच्चाई		sg		sg
नहीं		UNK		UNK
है		sg		sg
।		UNK		UNK
लोक		sg		sg
जनशक्ति		sg		sg
पार्टी		sg		sg
नेता		sg		sg
राम		sg		sg
विलास		sg		sg
पासवान		sg		sg
ने		UNK		UNK
कहा		sg		sg
कि		UNK		UNK
बिहार		sg		sg
विधानसभा		sg		sg
चुनाव		sg		sg
के		sg		sg
परिणाम		sg		sg
का		sg		sg
असर		sg		sg
केंद्र		sg		sg
की		sg		sg
यूपीए		sg		sg
सरकार		sg		sg
की		sg		sg
स्थिरता		sg		sg
पर		UNK		UNK
नहीं		UNK		UNK
पड़ेगा		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		UNK
इस		sg		sg
बार		sg		sg
राज्य		sg		sg
में		UNK		UNK
त्रिशंकु		sg		sg
विधानसभा		sg		sg
नहीं		UNK		UNK
होगी		sg		sg
।		UNK		UNK
बंगलौर		sg		sg
में		UNK		UNK
पत्रकारों		pl		pl
से		UNK		UNK
बातचीत		sg		sg
में		UNK		UNK
पासवान		sg		sg
ने		UNK		UNK
कहा		sg		sg
कि		UNK		UNK
चुनावी		any		sg
लड़ाई		sg		sg
बिहार		sg		sg
तक		UNK		UNK
ही		UNK		UNK
सीमित		any		any
है		sg		sg
।		UNK		UNK
यूपीए		sg		sg
का		sg		sg
गठन		sg		sg
राजग		sg		sg
को		UNK		UNK
सत्ता		sg		sg
से		UNK		UNK
हटाने		any		any
के		UNK		UNK
लिए		UNK		UNK
किया		sg		sg
गया		sg		sg
था		sg		sg
।		UNK		UNK
मुगल		sg		sg
सम्राट		sg		sg
जहांगीर		sg		sg
और		UNK		UNK
शाहजहां		sg		sg
के		sg		sg
काल		sg		sg
की		sg		sg
सोने		sg		any
की		pl		sg
दो		any		any
बेशकीमती		any		any
मोहरों		pl		pl
को		UNK		UNK
तस्करी		sg		sg
कर		any		sg
भारत		sg		sg
से		UNK		UNK
बाहर		sg		sg
पहुंचा		sg		sg
दिया		sg		sg
गया		sg		sg
और		UNK		UNK
अब		UNK		UNK
ये		pl		sg
एक		any		any
विदेशी		any		any
बैंक		sg		sg
के		sg		sg
खजाने		sg		sg
की		sg		sg
शोभा		sg		sg
बढ़ा		pl		sg
रही		pl		sg
हैं		pl		pl
।		UNK		UNK
इससे		sg		sg
पहले		sg		sg
टीपू		sg		sg
सुलतान		sg		sg
की		pl		pl
वस्तुओं		pl		pl
की		pl		pl
विदेशों		pl		pl
में		UNK		UNK
नीलामी		sg		any
काफी		UNK		UNK
चर्चित		any		any
हो		sg		sg
चुकी		sg		sg
है		sg		sg
।		UNK		UNK
उद्योगपति		sg		sg
विजय		sg		sg
माल्या		sg		sg
पूर्व		sg		sg
में		UNK		UNK
टीपू		sg		sg
सुल्तान		sg		sg
की		sg		sg
तलवार		sg		sg
खरीदकर		any		any
गुम		any		any
धरोहरों		pl		pl
को		UNK		UNK
वापस		any		any
लाने		sg		any
की		sg		sg
मुहिम		sg		sg
का		sg		sg
ऐलान		sg		sg
कर		sg		pl
चुके		sg		pl
हैं		sg		pl
।		UNK		UNK
विदेशों		pl		pl
में		UNK		UNK
भारत		sg		sg
की		pl		pl
ऐतिहासिक		any		any
धरोहरों		pl		pl
के		sg		UNK
मौजूद		any		any
होने		sg		sg
की		sg		sg
सूची		sg		sg
लंबी		sg		sg
है		sg		sg
।		UNK		UNK
सरकारी		any		any
क्षेत्र		sg		sg
के		pl		pl
बैंकों		pl		pl
के		pl		sg
प्रमुख		pl		any
सोमवार		sg		sg
को		UNK		UNK
वित्त		sg		sg
मंत्री		sg		sg
पी.		sg		sg
चिदंबरम		sg		sg
से		UNK		UNK
मिलेंगे		pl		pl
।		UNK		UNK
इस		sg		sg
मुलाकात		sg		sg
में		UNK		UNK
ब्याज		sg		sg
दरों		pl		pl
का		sg		sg
मुद्दा		sg		sg
चर्चा		sg		sg
के		sg		sg
केंद्र		sg		sg
में		UNK		UNK
रहने		sg		any
की		sg		sg
संभावना		sg		sg
है		sg		sg
।		UNK		UNK
वित्त		sg		sg
मंत्रालय		sg		sg
के		sg		sg
सख्त		any		any
रवैये		sg		sg
के		UNK		pl
मद्देनजर		UNK		any
कंपनियों		pl		pl
को		UNK		UNK
दिए		sg		sg
जाने		any		any
वाले		sg		sg
लोन		sg		sg
पर		UNK		UNK
ब्याज		sg		sg
दरों		pl		pl
में		UNK		UNK
बढ़ोतरी		sg		sg
की		sg		sg
संभावना		sg		sg
नहीं		UNK		UNK
है		sg		sg
,		UNK		UNK
लेकिन		UNK		UNK
बैंकों		pl		pl
को		UNK		UNK
होम		sg		sg
लोन		sg		sg
और		UNK		UNK
पर्सनल		any		any
लोन		sg		sg
में		UNK		UNK
मामूली		any		any
बढ़ोतरी		sg		sg
की		sg		sg
मंजूरी		sg		sg
मिल		sg		sg
सकती		sg		sg
है		sg		sg
।		UNK		UNK
रिजर्व		sg		any
बैंक		sg		sg
द्वारा		UNK		UNK
मौद्रक		any		sg
नीति		sg		sg
की		sg		sg
घोषणा		sg		sg
के		UNK		UNK
बाद		sg		sg
से		UNK		UNK
बैंकों		pl		pl
पर		UNK		UNK
ब्याज		sg		sg
दरों		pl		pl
में		UNK		UNK
वृद्धि		sg		sg
का		sg		sg
भारी		any		sg
दबाव		sg		sg
है		sg		sg
।		UNK		UNK
ब्रिटिश		any		sg
अखबार		sg		sg
'		UNK		UNK
फाइनेंशियल		any		sg
टाइम्स		pl		sg
'		UNK		UNK
ने		UNK		UNK
देश		sg		sg
के		sg		sg
अग्रणी		any		sg
बिजनेस		sg		sg
समाचार		sg		any
बिजनेस		sg		sg
स्टैंडर्ड		sg		sg
में		UNK		UNK
१३.८५		any		any
फीसदी		sg		sg
हिस्सेदारी		sg		sg
हासिल		any		any
की		sg		sg
है		sg		sg
।		UNK		UNK
इसके		sg		sg
लिए		UNK		UNK
फाइनेंशियल		any		sg
टाइम्स		sg		sg
ने		UNK		UNK
१४.१		any		any
करोड़		any		any
रुपये		sg		sg
का		sg		sg
निवेश		sg		sg
किया		sg		sg
है		sg		sg
।		UNK		UNK
देश		sg		sg
के		sg		sg
किसी		sg		sg
समाचार		sg		sg
में		UNK		UNK
विदेशी		any		any
मीडिया		sg		sg
कंपनी		sg		sg
द्वारा		UNK		UNK
किया		sg		sg
गया		sg		sg
अपनी		any		any
तरह		sg		sg
का		sg		sg
यह		sg		sg
पहला		sg		sg
निवेश		sg		sg
है		sg		sg
।		UNK		UNK
बिजनेस		sg		sg
स्टैंडर्ड		sg		sg
के		sg		sg
संपादक		sg		sg
एवं		UNK		UNK
प्रकाशक		sg		sg
टी.		sg		sg
एन.		sg		sg
मैनन		sg		sg
ने		UNK		UNK
मंगलवार		sg		sg
को		UNK		UNK
कहा		sg		sg
कि		UNK		UNK
फाइनेंशियल		any		sg
टाइम्स		sg		sg
ने		UNK		UNK
बिजनेस		sg		sg
स्टैंडर्ड		sg		sg
में		UNK		UNK
हिस्सेदारी		sg		any
खरीदने		any		any
के		UNK		UNK
लिए		UNK		UNK
सितंबर		sg		sg
,		UNK		UNK
२००३		sg		sg
में		UNK		UNK
अपनी		any		any
इच्छा		sg		sg
जताई		sg		sg
थी		sg		sg
।		UNK		UNK
बिहार		sg		sg
विधानसभा		sg		sg
में		UNK		UNK
राजग		sg		sg
की		sg		sg
जीत		sg		sg
के		UNK		UNK
बाद		sg		sg
गठबंधन		sg		sg
के		sg		sg
मुख्यमंत्री		sg		sg
पद		sg		sg
के		sg		sg
दावेदार		sg		any
नितीश		sg		sg
कुमार		sg		sg
ने		UNK		UNK
कहा		sg		sg
है		sg		sg
कि		UNK		UNK
सुशासन		sg		sg
और		UNK		UNK
बिहार		sg		sg
को		UNK		UNK
विकास		sg		sg
की		sg		sg
पटरी		sg		sg
पर		UNK		UNK
लाना		any		any
उनकी		sg		sg
प्राथमिकता		sg		sg
होगी		sg		sg
।		UNK		UNK
उन्होंने		sg		sg
कहा		sg		sg
कि		UNK		UNK
वह		sg		sg
मुख्यमंत्री		sg		sg
के		UNK		sg
रूप		UNK		sg
में		UNK		UNK
बदले		sg		sg
की		sg		sg
भावना		sg		sg
से		UNK		UNK
काम		sg		sg
नहीं		UNK		UNK
करेंगे		sg		pl
,		UNK		UNK
बल्कि		UNK		UNK
सभी		pl		UNK
को		UNK		UNK
साथ		sg		sg
लेकर		any		any
चलने		sg		any
की		sg		sg
कोशिश		sg		sg
करेंगे		sg		pl
।		UNK		UNK
उन्होंने		sg		sg
