Word		Original_feature		Predicted_feature
।		UNK		UNK
सेंट्रल		o		d
ट्रेड		d		d
यूनियन		o		o
के		o		o
बैनर		o		o
तले		UNK		o
कर्मचारियों		o		o
ने		UNK		UNK
सरकार		o		o
के		o		o
एकतरफा		o		d
फैसले		o		o
के		UNK		UNK
खिलाफ		UNK		UNK
गेट		d		d
मीटिंग		d		d
और		UNK		UNK
प्रदर्शन		d		d
किए		UNK		UNK
।		UNK		UNK
इसके		o		o
अलावा		UNK		UNK
उन्होंने		o		o
रैली		d		o
भी		UNK		UNK
निकाली		UNK		o
और		UNK		UNK
जनसभाएं		d		d
भी		UNK		UNK
आयोजित		UNK		UNK
कीं		UNK		UNK
।		UNK		UNK
शनिवार		o		o
से		UNK		UNK
प्रारंभ		d		d
हो		UNK		UNK
रहे		UNK		UNK
कांग्रेस		o		o
के		o		o
तीन		any		any
दिवसीय		o		o
महाधिवेशन		o		o
के		UNK		UNK
दौरान		d		d
कई		UNK		UNK
ज्वलंत		o		o
मुद्दों		o		o
पर		UNK		UNK
पार्टी		d		d
अपनी		d		o
स्पष्ट		d		UNK
रणनीति		d		d
तैयार		UNK		UNK
करेगी		UNK		UNK
।		UNK		UNK
सबसे		UNK		UNK
अहम्		d		d
मुद्दा		d		d
है		UNK		UNK
,		UNK		UNK
कुछ		UNK		UNK
प्रमुख		o		o
राज्यों		o		o
के		d		o
आसन्न		d		d
विधानसभा		d		d
चुनाव		d		d
।		UNK		UNK
खासकर		UNK		UNK
साझा		d		d
सरकारों		o		o
के		o		o
इस		o		o
नए		o		UNK
राजनीतिक		o		o
दौर		o		o
में		UNK		UNK
इन		o		o
चुनावों		o		o
को		UNK		UNK
पार्टी		d		d
काफी		UNK		UNK
गंभीरता		o		o
से		UNK		UNK
ले		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इसके		o		o
अलावा		UNK		UNK
कर्नाटक		o		o
में		UNK		UNK
बदलते		UNK		UNK
राजनीतिक		o		o
समीकरण		d		o
,		UNK		UNK
बोफोर्स		o		o
का		d		d
ताजा		o		d
घटनाक्रम		d		o
और		UNK		UNK
केंद्र		d		d
सरकार		o		o
को		UNK		UNK
सहयोग		d		d
दे		UNK		UNK
रहे		UNK		UNK
वामदलों		o		o
के		d		UNK
दबाव		d		d
इत्यादि		UNK		d
मसले		d		d
भी		UNK		UNK
हैं		UNK		UNK
,		UNK		UNK
जिनके		o		o
महाधिवेशन		o		o
के		UNK		UNK
दौरान		d		d
चर्चा		o		o
में		UNK		UNK
छाए		UNK		UNK
रहने		o		o
की		d		d
संभावना		d		d
है		UNK		UNK
।		UNK		UNK
बिहार		o		o
में		UNK		UNK
भारतीय		o		o
जनता		d		d
पार्टी		o		o
(		UNK		UNK
भाजपा		o		o
)		UNK		UNK
और		UNK		UNK
सहयोगी		o		o
दलों		o		o
के		UNK		UNK
लिए		UNK		UNK
चुनाव		d		d
प्रचार		d		d
कर		UNK		UNK
रहे		UNK		UNK
पार्टी		o		o
के		d		o
सांसद		d		o
और		UNK		UNK
क्रिकेट		d		d
खिलाड़ी		d		d
नवजोत		d		d
सिद्धू		d		d
जुमलेबाजी		o		o
में		UNK		UNK
पूरे		o		o
रंग		o		d
पर		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
राजग		o		o
के		o		o
मुख्यमंत्री		d		o
पद		o		o
के		o		o
उम्मीदवार		o		o
नितीश		d		d
कुमार		o		o
को		UNK		UNK
राहुल		d		d
द्रविड़		o		o
की		o		d
तरह		o		d
मि.		d		UNK
डिपेंडेबल		d		d
बताया		UNK		UNK
है		UNK		UNK
तो		UNK		UNK
लोक		d		d
जनशक्ति		d		d
पार्टी		o		o
(		UNK		UNK
लोजपा		o		o
)		UNK		UNK
के		o		o
नेता		o		o
रामविलास		d		d
पासवान		o		o
को		UNK		UNK
पाकिस्तान		o		o
के		o		o
विवादित		o		o
अंपायर		o		d
शकूर		d		d
राणा		o		d
जैसा		d		UNK
करार		d		UNK
दिया		UNK		UNK
।		UNK		UNK
इसे		o		o
अजीब		d		d
संयोग		d		d
ही		UNK		UNK
कहा		UNK		UNK
जाएगा		UNK		UNK
कि		UNK		UNK
विधि		d		d
मंत्री		d		d
हंसराज		d		d
भारद्वाज		o		o
ने		UNK		UNK
1985		o		o
में		UNK		UNK
आंध्र		d		d
प्रदेश		o		o
की		o		d
तत्कालीन		o		d
एन.		d		d
टी.		d		d
रामाराव		d		d
सरकार		o		o
की		o		o
सिफारिश		o		o
पर		UNK		UNK
राज्य		d		d
विधान		d		d
परिषद		o		o
को		UNK		UNK
खत्म		UNK		UNK
करने		o		o
संबंधी		UNK		d
कानून		o		o
को		UNK		UNK
संसद		o		o
में		UNK		UNK
पारित		UNK		UNK
कराया		UNK		UNK
था		UNK		UNK
,		UNK		UNK
लेकिन		UNK		UNK
आज		d		d
20		any		any
साल		d		d
बाद		d		d
एक		any		any
बार		d		d
फिर		UNK		UNK
भारद्वाज		d		d
ही		UNK		UNK
संसद		o		o
में		UNK		UNK
इस		o		o
विधान		d		d
परिषद		o		o
की		o		o
बहाली		o		o
को		UNK		UNK
लेकर		UNK		UNK
विधेयक		d		d
लेकर		UNK		UNK
आए		UNK		UNK
।		UNK		UNK
जिसे		o		o
वोटिंग		o		o
के		UNK		UNK
बाद		d		d
पारित		UNK		UNK
कर		UNK		UNK
दिया		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
केंद्र		d		d
सरकार		d		d
ग्रामीण		d		d
रोजगार		d		d
गारंटी		d		d
कानून		d		d
लागू		UNK		UNK
करने		o		o
से		UNK		UNK
पहले		d		o
राज्य		d		d
सरकारों		o		o
से		UNK		UNK
संपर्क		d		d
करने		o		o
में		UNK		UNK
जुट		UNK		UNK
गई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
केंद्रीय		o		o
ग्रामीण		o		d
विकास		d		d
मंत्रालय		o		o
ने		UNK		UNK
इस		o		o
मसले		o		o
पर		UNK		UNK
राज्यों		o		o
से		UNK		UNK
विचार		d		d
-		UNK		UNK
विमर्श		o		o
के		UNK		UNK
लिए		UNK		UNK
२७		d		d
सितंबर		o		o
को		UNK		UNK
राज्यों		o		o
के		o		o
ग्रामीण		o		o
विकास		d		d
मंत्रियों		o		o
की		d		d
बैठक		d		d
बुलाई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
केंद्र		o		o
और		UNK		UNK
राज्यों		o		o
की		o		o
तैयारी		o		o
से		UNK		UNK
NULL		UNK		UNK
साफ		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
इस		o		o
कानून		o		o
को		UNK		UNK
लागू		UNK		UNK
करने		o		o
में		UNK		UNK
अभी		d		UNK
कुछ		UNK		UNK
समय		d		d
लग		UNK		UNK
सकता		UNK		UNK
है		UNK		UNK
।		UNK		UNK
समाजवादी		o		o
पार्टी		o		o
के		o		o
वरिष्ठ		o		o
नेता		o		d
अमर		d		d
सिंह		o		o
के		o		o
फोन		d		d
टैपिंग		o		d
और		UNK		UNK
उनके		o		o
आवास		o		o
पर		UNK		UNK
हुए		UNK		UNK
हमले		o		o
के		o		o
विरोध		o		o
में		UNK		UNK
शुक्रवार		o		o
को		UNK		UNK
बड़ी		o		o
संख्या		o		o
में		UNK		UNK
लोगों		o		o
ने		UNK		UNK
कांग्रेस		o		o
के		o		o
विरोध		o		o
में		UNK		UNK
प्रदर्शन		d		d
किया		UNK		UNK
।		UNK		UNK
अखिल		UNK		UNK
भारतीय		o		o
क्षत्रिय		d		o
महासभा		o		o
के		o		o
बैनर		o		o
तले		UNK		UNK
जुटे		UNK		UNK
अनेक		UNK		o
क्षत्रिय		d		o
संगठनों		o		o
ने		UNK		UNK
जंतर		d		d
-		UNK		UNK
मंतर		o		o
पर		UNK		UNK
धरना		d		UNK
दिया		UNK		UNK
।		UNK		UNK
प्रदर्शन		o		o
में		UNK		UNK
बड़ी		o		o
संख्या		o		o
में		UNK		UNK
क्षत्राणियाँ		d		d
भी		UNK		UNK
पगड़ी		d		d
बाँधकर		UNK		UNK
आई		UNK		UNK
थीं		UNK		UNK
।		UNK		UNK
इस		o		o
मौके		o		o
पर		UNK		UNK
राष्ट्रपति		o		o
को		UNK		UNK
ज्ञापन		d		d
भी		UNK		UNK
सौपा		UNK		UNK
गया		UNK		UNK
।		UNK		UNK
धरने		o		o
में		UNK		UNK
शामिल		UNK		UNK
होने		o		o
के		UNK		UNK
लिए		UNK		UNK
दिल्ली		o		o
के		UNK		o
अलावा		UNK		UNK
उत्तर		d		d
प्रदेश		o		o
के		o		o
विभिन्न		o		o
जिलों		o		o
से		UNK		UNK
लोग		d		d
आए		UNK		UNK
थे		UNK		UNK
।		UNK		UNK
सत्तारूढ़		o		UNK
यूपीए		d		d
सरकार		o		o
को		UNK		UNK
बाहर		o		o
से		UNK		UNK
समर्थन		d		d
दे		UNK		UNK
रही		UNK		UNK
मार्क्सवादी		o		o
कम्युनिस्ट		d		d
पार्टी		o		o
(		UNK		UNK
माकपा		o		o
)		UNK		UNK
ने		UNK		UNK
भारत		o		o
की		o		d
विदेश		d		d
नीति		o		o
को		UNK		UNK
बाहरी		o		d
दबावों		o		o
से		UNK		UNK
स्वतंत्र		UNK		UNK
रखे		UNK		UNK
जाने		o		o
की		d		d
वकालत		d		d
की		UNK		UNK
है		UNK		UNK
।		UNK		UNK
यूपीए		d		o
और		UNK		UNK
वाम		d		d
दलों		o		o
की		o		d
समन्वय		d		d
समिति		o		o
की		d		o
महत्वपूर्ण		d		o
बैठक		d		d
सोमवार		o		o
को		UNK		UNK
संसद		o		o
के		o		o
शीतकालीन		o		o
सत्र		o		o
से		UNK		UNK
ठीक		UNK		d
दो		any		any
दिन		d		d
पहले		d		d
होगी		UNK		UNK
।		UNK		UNK
वाम		d		d
दल		d		d
तीखे		o		o
तेवरों		o		o
के		UNK		UNK
साथ		d		d
सरकार		o		o
के		UNK		o
समक्ष		d		d
ईरान		o		o
के		UNK		UNK
खिलाफ		UNK		UNK
मतदान		o		d
,		UNK		UNK
राजग		d		d
शासन		o		o
के		UNK		UNK
दौरान		d		d
तेल		d		d
सौदे		o		o
और		UNK		UNK
महिला		d		d
आरक्षण		o		o
के		d		d
मुद्दे		d		d
उठाएँगे		UNK		UNK
।		UNK		UNK
सीमा		d		d
सुरक्षा		d		d
बल		d		o
(		UNK		UNK
बीएसएफ		d		o
)		UNK		UNK
और		UNK		UNK
बांग्लादेश		d		d
राइफल्स		d		o
(		UNK		UNK
बीडीआर		d		o
)		UNK		UNK
सीमा		o		o
के		UNK		UNK
पास		d		d
संयुक्त		o		o
गश्त		o		o
पर		UNK		UNK
राजी		UNK		UNK
हो		UNK		UNK
गए		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
बीएसएफ		o		o
के		o		o
वरिष्ठ		o		o
अधिकारी		o		o
ने		UNK		UNK
शनिवार		o		o
को		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
प्रस्तावित		o		o
समझौते		o		o
के		UNK		UNK
तहत		UNK		UNK
बीएसएफ		o		o
के		d		o
जवान		d		d
भारतीय		o		o
क्षेत्र		o		o
में		UNK		UNK
निगरानी		d		d
करेंगे		UNK		UNK
जबकि		UNK		UNK
बीडीआर		d		d
जवान		d		d
अपने		o		o
क्षेत्र		o		o
में		UNK		UNK
NULL		UNK		UNK
इस		o		o
पर		UNK		UNK
विस्तृत		d		d
योजना		d		d
तैयार		UNK		UNK
की		UNK		UNK
जा		UNK		UNK
रही		UNK		UNK
है		UNK		UNK
।		UNK		UNK
यहाँ		d		d
बीएसएफ		o		o
के		o		o
असम		d		o
,		UNK		UNK
मेघालय		d		o
,		UNK		UNK
मणिपुर		d		o
और		UNK		UNK
नागालैंड		d		d
मुख्यालय		o		o
के		o		o
वरिष्ठ		o		o
अधिकारियों		o		o
ने		UNK		UNK
बताया		UNK		UNK
कि		UNK		UNK
सीमा		o		o
पर		UNK		UNK
संयुक्त		o		o
निगरानी		o		o
का		d		d
काम		d		d
जल्द		UNK		UNK
ही		UNK		UNK
शुरू		d		d
हो		UNK		UNK
जाएगा		UNK		UNK
।		UNK		UNK
सरकार		o		o
ने		UNK		UNK
प्रतिबंधित		o		o
उग्रवादी		o		o
संगठन		o		d
यूनाइटेड		d		d
नेशनल		o		d
लिबरेशन		d		d
फ्रंट		o		o
(		UNK		UNK
यूएनएलएफ		o		o
)		UNK		UNK
के		o		o
प्रस्ताव		o		o
को		UNK		UNK
एक		any		any
सिरे		o		o
से		UNK		UNK
नकार		UNK		d
दिया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इसमें		o		o
उसने		o		o
मणिपुर		o		o
को		UNK		UNK
भारत		o		o
के		UNK		UNK
साथ		d		d
रहना		UNK		UNK
चाहिए		UNK		UNK
या		UNK		UNK
नहीं		UNK		UNK
NULL		UNK		UNK
NULL		UNK		UNK
इस		o		o
बारे		UNK		UNK
में		UNK		UNK
जनमत		d		d
-		UNK		UNK
संग्रह		o		o
की		d		d
सिफारिश		d		d
की		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इंफाल		o		o
से		UNK		UNK
२५		any		any
किलोमीटर		d		d
दूर		d		d
लेइमाखोंग		d		d
स्थित		o		o
५७		d		d
-		UNK		UNK
माउंटेन		d		d
डिवीज़न		o		o
के		o		o
मुख्यालय		o		o
में		UNK		UNK
संवाददाता		d		d
सम्मेलन		o		o
में		UNK		UNK
रक्षामंत्री		d		d
प्रणब		d		d
मुखर्जी		o		o
ने		UNK		UNK
यूएनएलएफ		o		o
के		o		o
प्रस्ताव		o		o
को		UNK		UNK
नकारते		UNK		UNK
हुए		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
यह		d		d
किसी		o		o
भी		UNK		UNK
तरह		o		o
से		UNK		UNK
संभव		UNK		UNK
नहीं		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उत्तर		d		d
भारत		o		o
के		o		o
कई		UNK		UNK
स्थानों		o		o
में		UNK		UNK
बृहस्पतिवार		o		o
की		o		o
सुबह		o		o
तक		UNK		UNK
भारी		d		o
वर्षा		d		d
रिकॉर्ड		d		d
की		UNK		UNK
गई		UNK		UNK
।		UNK		UNK
हरियाणा		o		o
के		o		o
नारायणगढ़		o		o
में		UNK		UNK
सबसे		UNK		UNK
अधिक		UNK		UNK
वर्षा		d		d
८१		any		any
मिमी		d		d
होने		o		o
के		d		UNK
समाचार		d		UNK
हैं		UNK		UNK
।		UNK		UNK
उत्तरांचल		o		o
के		o		o
रुद्रप्रयाग		d		o
जिले		o		o
के		o		o
अगस्त		d		o
मुनि		d		d
इलाक़े		o		o
में		UNK		UNK
भूस्खलन		o		o
की		o		o
वजह		o		o
से		UNK		UNK
भारी		o		d
नुकसान		d		d
पहुँचा		UNK		UNK
है		UNK		UNK
।		UNK		UNK
भूस्खलन		o		o
में		UNK		UNK
चार		any		any
लोगों		o		o
के		UNK		UNK
मरने		o		o
की		d		d
आशंका		d		d
है		UNK		UNK
और		UNK		UNK
१२		any		any
घर		d		d
क्षतिग्रस्त		UNK		UNK
हो		UNK		UNK
गए		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
जबकि		UNK		UNK
मुंबई		d		d
शहर		o		o
में		UNK		UNK
भी		UNK		UNK
भारी		o		o
वर्षा		o		o
की		o		o
वजह		o		o
से		UNK		UNK
रेल		d		UNK
और		UNK		UNK
सड़क		d		d
यातायात		d		d
आंशिक		o		d
रूप		o		o
से		UNK		UNK
बाधित		UNK		UNK
रहा		UNK		UNK
।		UNK		UNK
देश		o		o
का		d		d
एक		any		any
तिहाई		any		d
हिस्सा		d		d
सूखे		o		o
की		o		o
चपेट		o		o
में		UNK		UNK
आ		UNK		UNK
चुका		UNK		UNK
है		UNK		UNK
।		UNK		UNK
इसमें		o		o
हिमाचल		d		d
प्रदेश		d		o
और		UNK		UNK
उत्तरांचल		d		d
भी		UNK		UNK
शामिल		UNK		UNK
हैं		UNK		UNK
जबकि		UNK		UNK
पंजाब		o		d
,		UNK		UNK
पश्चिमी		o		o
उत्तर		d		d
प्रदेश		o		d
,		UNK		UNK
NULL		UNK		UNK
हरियाणा		o		o
में		UNK		UNK
औसत		o		o
से		UNK		UNK
कम		UNK		UNK
बारिश		d		d
दर्ज		UNK		UNK
की		UNK		UNK
गई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उत्तरी		o		o
राज्यों		o		o
में		UNK		UNK
जम्मू		d		d
कश्मीर		o		o
और		UNK		UNK
पूर्वी		o		o
उत्तर		d		d
प्रदेश		o		o
में		UNK		UNK
ही		UNK		UNK
ठीक		d		d
-		UNK		UNK
ठाक		d		d
बारिश		d		d
हो		UNK		UNK
पाई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
देश		o		o
में		UNK		UNK
मानसून		d		d
सीज़न		o		o
में		UNK		UNK
अब		o		d
तक		UNK		UNK
औसत		o		o
से		UNK		UNK
१४		any		any
फीसदी		d		o
कम		UNK		UNK
बारिश		d		d
दर्ज		UNK		UNK
की		UNK		UNK
गई		UNK		UNK
है		UNK		UNK
।		UNK		UNK
पिछले		o		o
सप्ताह		o		d
कमी		o		o
का		d		d
आँकड़ा		d		d
१०		any		any
फीसदी		d		d
था		UNK		UNK
।		UNK		UNK
अतिरिक्त		d		d
संसाधन		d		d
जुटाने		o		o
की		o		o
आवश्यकता		o		d
और		UNK		UNK
चार		any		any
करोड़		any		any
लाभार्थियों		o		o
को		UNK		UNK
उनके		o		o
निवेश		o		o
का		d		d
बेहतर		d		d
रिटर्न		d		d
देने		o		o
के		UNK		UNK
लिए		UNK		UNK
कर्मचारी		d		o
भविष्य		d		d
निधि		d		d
संगठन		o		o
(		UNK		UNK
ईपीएफओ		o		o
)		UNK		UNK
के		o		o
बोर्ड		o		o
ने		UNK		UNK
सोमवार		o		o
को		UNK		UNK
अंतर्राष्ट्रीय		o		o
सलाहकार		d		d
फर्म		o		d
मर्सर		o		o
को		UNK		UNK
नियुक्त		UNK		UNK
किया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
यह		d		d
फर्म		d		d
बहुत		UNK		UNK
आकर्षक		d		d
निवेश		d		d
रणनीति		d		d
बनाने		o		o
में		UNK		UNK
ईपीएफओ		o		o
की		d		d
मदद		d		d
करेगी		UNK		UNK
।		UNK		UNK
नियुक्ति		o		o
के		o		o
चार		any		any
माह		o		o
के		UNK		o
भीतर		d		d
मर्सर		o		o
को		UNK		UNK
अपनी		d		o
रिपोर्ट		d		d
देनी		UNK		UNK
है		UNK		UNK
और		UNK		UNK
इसे		o		o
सिर्फ		UNK		UNK
एक		any		any
ही		UNK		UNK
बार		o		o
में		UNK		UNK
३४		any		any
लाख		any		any
फीस		d		d
दी		UNK		UNK
जाएगी		UNK		UNK
।		UNK		UNK
सीबीटी		o		o
के		o		o
इस		o		o
फैसले		o		o
का		d		d
ज्यादातर		o		UNK
श्रमिक		d		o
संगठनों		o		o
ने		UNK		UNK
विरोध		d		d
किया		UNK		UNK
।		UNK		UNK
पूर्व		o		o
अटॉर्नी		d		d
जनरल		d		d
सोली		d		d
सोराबजी		o		o
ने		UNK		UNK
कहा		UNK		UNK
है		UNK		UNK
कि		UNK		UNK
सांसदों		o		o
के		o		o
निष्कासन		d		o
मामले		o		o
में		UNK		UNK
सुप्रीम		o		d
कोर्ट		o		o
के		o		o
नोटिस		o		o
पर		UNK		UNK
लोकसभा		d		d
अध्यक्ष		d		d
सोमनाथ		d		d
चटर्जी		o		o
को		UNK		UNK
जवाब		d		d
देना		UNK		UNK
चाहिए		UNK		UNK
।		UNK		UNK
शनिवार		o		o
को		UNK		UNK
न्यायमूर्ति		d		d
एम.		d		d
शेषचलपति		o		o
की		o		o
स्मृति		o		o
में		UNK		UNK
हैदराबाद		d		d
स्थित		o		o
नेशनल		o		d
एकेडमी		d		d
ऑफ		UNK		UNK
लीगल		d		d
स्टडीज		d		d
एंड		UNK		d
रिसर्च		d		d
यूनिवर्सिटी		d		d
ऑफ		UNK		UNK
लॉ		o		o
(		UNK		UNK
नलसार		o		o
)		UNK		UNK
में		UNK		UNK
आयोजित		o		o
एक		any		any
कार्यक्रम		o		o
में		UNK		UNK
सोराबजी		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
सोमनाथ		o		o
को		UNK		UNK
सुप्रीम		o		d
कोर्ट		o		o
के		o		o
नोटिस		o		o
का		d		d
अवश्य		UNK		d
जवाब		d		d
देना		UNK		UNK
चाहिए		UNK		UNK
।		UNK		UNK
लोकसभा		d		d
अध्यक्ष		o		o
ने		UNK		UNK
जो		d		d
फैसला		d		d
लिया		UNK		UNK
उस		o		o
पर		UNK		UNK
उन्हें		o		o
अपना		d		o
रुख		d		d
स्पष्ट		UNK		UNK
करना		UNK		UNK
चाहिए		UNK		UNK
।		UNK		UNK
राज्यसभा		o		o
में		UNK		UNK
विपक्ष		o		o
के		o		o
नेता		o		o
जसवंत		d		d
सिंह		o		o
ने		UNK		UNK
शनिवार		o		o
को		UNK		UNK
तीर्थ		d		d
-		UNK		UNK
यात्रा		o		o
पर		UNK		UNK
पाकिस्तान		d		d
जाने		o		o
की		d		d
घोषणा		d		d
की		UNK		UNK
।		UNK		UNK
यात्रा		o		o
के		UNK		UNK
दौरान		d		o
वे		d		o
मोहम्मद		d		d
अली		d		d
जिन्ना		o		o
की		o		o
मज़ार		o		o
पर		UNK		UNK
भी		UNK		UNK
जाएँगे		UNK		UNK
।		UNK		UNK
लगभग		UNK		UNK
एक		any		any
साल		d		d
पूर्व		d		o
भाजपा		o		o
के		o		o
वरिष्ठ		o		o
नेता		o		d
एल.		d		d
के.		d		d
आडवाणी		o		o
द्वारा		UNK		UNK
जिन्ना		o		o
की		o		o
मज़ार		o		o
पर		UNK		UNK
दिए		UNK		UNK
बयान		o		o
से		UNK		UNK
भाजपा		o		o
में		UNK		UNK
तूफान		d		d
उठ		UNK		UNK
गया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
अंततः		UNK		d
पार्टी		o		o
के		o		o
अध्यक्ष		d		o
पद		o		o
से		UNK		UNK
आडवाणी		o		o
को		UNK		UNK
इस्तीफा		d		d
देने		o		o
पर		UNK		UNK
मजबूर		UNK		UNK
होना		UNK		UNK
पड़ा		UNK		UNK
।		UNK		UNK
यहाँ		d		d
संवाददाताओं		o		o
से		UNK		UNK
सिंह		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
वे		d		o
बलूचिस्तान		o		o
में		UNK		UNK
स्थित		o		o
हिंगलाज		d		d
माता		o		o
के		o		o
शक्तिपीठ		o		o
का		d		d
दर्शन		d		d
करेंगे		UNK		UNK
।		UNK		UNK
कांग्रेस		o		o
ने		UNK		UNK
जनता		d		d
पार्टी		o		o
के		o		o
अध्यक्ष		o		o
सुब्रह्मण्यम्		d		d
स्वामी		o		o
के		o		o
पार्टी		d		d
आलाकमान		d		d
सोनिया		d		d
गाँधी		o		o
पर		UNK		UNK
लगाए		UNK		UNK
गए		UNK		UNK
आरोपों		o		o
को		UNK		UNK
खारिज		UNK		UNK
कर		UNK		UNK
दिया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
बकौल		UNK		d
आनंद		d		o
,		UNK		UNK
स्वामी		o		o
ने		UNK		UNK
हमेशा		UNK		d
लोगों		o		o
को		UNK		UNK
इस		o		o
तरह		o		o
के		o		o
बयानों		o		o
से		UNK		UNK
गुमराह		UNK		d
किया		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
उम्मीद		d		d
जताई		UNK		UNK
कि		UNK		UNK
उनके		o		o
इस		o		o
नए		o		o
खोजी		o		d
खुलासे		o		o
का		d		d
भी		UNK		UNK
यही		d		d
हश्र		d		d
होगा		UNK		UNK
।		UNK		UNK
प्रवक्ता		o		o
ने		UNK		UNK
इस		o		o
बात		o		o
से		UNK		UNK
भी		UNK		UNK
साफ		d		any
इन्कार		d		d
किया		UNK		UNK
कि		UNK		UNK
प्रवर्तन		d		d
निदेशालय		o		o
के		o		o
किसी		o		o
बड़े		o		d
अफसर		o		o
ने		UNK		UNK
कांग्रेस		d		d
अध्यक्ष		d		d
सोनिया		d		d
गाँधी		o		o
से		UNK		UNK
मुलाकात		d		d
की		UNK		UNK
थी		UNK		UNK
।		UNK		UNK
आनंद		d		d
शर्मा		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
इस		o		o
खबर		o		o
में		UNK		UNK
कोई		d		d
सच्चाई		d		d
नहीं		UNK		UNK
है		UNK		UNK
।		UNK		UNK
लोक		d		d
जनशक्ति		d		d
पार्टी		d		d
नेता		o		d
राम		d		d
विलास		d		d
पासवान		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
बिहार		d		d
विधानसभा		d		d
चुनाव		o		o
के		o		o
परिणाम		o		o
का		d		d
असर		d		d
केंद्र		o		o
की		o		d
यूपीए		d		d
सरकार		o		o
की		o		o
स्थिरता		o		o
पर		UNK		UNK
नहीं		UNK		UNK
पड़ेगा		UNK		UNK
।		UNK		UNK
उन्होंने		o		o
कहा		UNK		UNK
कि		UNK		UNK
इस		o		o
बार		d		d
राज्य		o		o
में		UNK		UNK
त्रिशंकु		d		d
विधानसभा		d		d
नहीं		UNK		UNK
होगी		UNK		UNK
।		UNK		UNK
बंगलौर		o		o
में		UNK		UNK
पत्रकारों		o		o
से		UNK		UNK
बातचीत		o		o
में		UNK		UNK
पासवान		o		o
ने		UNK		UNK
कहा		UNK		UNK
कि		UNK		UNK
चुनावी		d		d
लड़ाई		d		d
बिहार		o		o
तक		UNK		UNK
ही		UNK		UNK
सीमित		UNK		UNK
है		UNK		UNK
।		UNK		UNK
यूपीए		o		o
का		d		d
गठन		d		d
राजग		o		o
को		UNK		UNK
सत्ता		o		o
से		UNK		UNK
हटाने		o		o
के		UNK		UNK
लिए		UNK		UNK
किया		UNK		UNK
गया		UNK		UNK
था		UNK		UNK
।		UNK		UNK
मुगल		d		d
सम्राट		o		d
जहांगीर		o		o
और		UNK		UNK
शाहजहां		o		o
के		o		o
काल		o		o
की		o		d
सोने		o		o
की		o		d
दो		any		any
बेशकीमती		o		o
मोहरों		o		o
को		UNK		UNK
तस्करी		d		d
कर		UNK		UNK
भारत		o		o
से		UNK		UNK
बाहर		d		d
पहुंचा		UNK		UNK
दिया		UNK		UNK
गया		UNK		UNK
और		UNK		UNK
अब		d		d
ये		d		o
एक		any		any
विदेशी		o		d
बैंक		o		o
के		o		o
खजाने		o		o
की		d		d
शोभा		d		d
बढ़ा		UNK		UNK
रही		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
इससे		o		o
पहले		d		o
टीपू		d		d
सुलतान		o		o
की		o		o
वस्तुओं		o		o
की		o		o
विदेशों		o		o
में		UNK		UNK
नीलामी		d		d
काफी		UNK		UNK
चर्चित		UNK		UNK
हो		UNK		UNK
चुकी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
उद्योगपति		d		d
विजय		d		d
माल्या		d		d
पूर्व		o		o
में		UNK		UNK
टीपू		d		d
सुल्तान		o		o
की		d		o
तलवार		d		d
खरीदकर		UNK		UNK
गुम		o		d
धरोहरों		o		o
को		UNK		UNK
वापस		UNK		UNK
लाने		o		o
की		o		o
मुहिम		o		o
का		d		d
ऐलान		d		d
कर		UNK		UNK
चुके		UNK		UNK
हैं		UNK		UNK
।		UNK		UNK
विदेशों		o		o
में		UNK		UNK
भारत		o		o
की		o		o
ऐतिहासिक		o		o
धरोहरों		o		o
के		o		UNK
मौजूद		UNK		UNK
होने		o		o
की		d		d
सूची		d		d
लंबी		UNK		UNK
है		UNK		UNK
।		UNK		UNK
सरकारी		o		o
क्षेत्र		o		o
के		o		o
बैंकों		o		o
के		d		o
प्रमुख		d		o
सोमवार		o		o
