Word		Original_feature		Predicted_feature
आने		VGNN		VGNN
से		VGNN		NP3
ठंड		NP8		VGF
बढ़		VGF2		VGF
गई		VGF2		VGF
।		BLK		BLK
निगम		NP		NP
ने		NP		NP
19		NP2		NP
बैचों		NP2		NP2
के		NP2		NP
हिसाब		NP3		NP4
से		NP3		NP2
यात्रा		NP4		NP3
का		NP4		NP2
अनुमानित		NP5		NP3
कार्यक्रम		NP5		NP3
भी		NP5		NP4
भारत		NP6		NP3
सरकार		NP6		NP4
को		NP6		NP5
भेजा		VGF		VGF
है		VGF		VGF
।		BLK		BLK
चिंता		NP		NP
से		NP		NP
केंद्र		NP2		NP2
को		NP2		NP
आगाह		JJP		NP3
भी		JJP		NP4
कर		VGF		NP2
दिया		VGF		NP4
गया		VGF		NP2
NULL		NULL__CCP		NP3
उत्तर		NP3		NP3
प्रदेश		NP3		NP3
में		NP3		NP3
अगले		NP4		NP2
कुछ		NP4		VGF
माह		NP4		NP3
में		NP4		NP4
विधानसभा		NP5		NP3
चुनाव		NP5		NP3
भी		NP5		NP4
होने		VGF2		VGF
हैं		VGF2		VGF
।		BLK		BLK
जम्मू		NP		NP
-		NP		NP
कश्मीर		NP		NP
में		NP		NP
भारी		NP2		NP4
बारिश		NP2		NP3
के		NP2		NP2
बावजूद		NP2		NP3
शुक्रवार		NP3		NP2
को		NP3		NP2
वैदिक		NP4		NP3
मंत्रोच्चारण		NP4		NP3
के		NP4		NP2
बीच		NP4		NP3
छड़ी		NP5		NP3
मुबारक		NP5		NP3
यात्रा		NP5		NP3
शुरू		NP6		VGF
हुई		VGF		VGF
।		BLK		BLK
दुनिया		NP		NP
भर		NP		NP
में		NP		NP
प्रेम		NP2		NP2
की		NP2		NP2
जीती		NP3		NP3
जागती		NP3		NP3
मिसाल		NP3		NP4
बने		VGNF		VGNN
ताजमहल		NP4		NP3
को		NP4		NP4
दुनिया		NP5		NP4
के		NP5		NP3
सात		NP6		NP3
अजूबों		NP6		NP3
में		NP6		NP3
शुमार		JJP		NP4
किया		VGF		VGF
गया		VGF		VGF
है		VGF		VGF
।		BLK		BLK
ख्वाजा		NP		NP
मोइनुद्दीन		NP		NP
चिश्ती		NP		NP
की		NP		NP
दरगाह		NP2		NP3
सैकड़ों		NP3		NP3
वर्षों		NP3		NP3
से		NP3		NP
श्रद्धालुओं		NP4		NP3
को		NP4		NP4
आकर्षित		JJP		NP3
करती		VGF		VGF
रही		VGF		VGF
है		VGF		VGF
।		BLK		BLK
