Word		Original_feature		Predicted_feature
۔		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
مشکل		any		any
وقت		sg		sg
مےں		UNK		UNK
حواس		sg		sg
قابو		sg		sg
مےں		UNK		UNK
رکھتے		any		pl
ہوئے		any		pl
بیٹنگ		sg		sg
کی		sg		sg
اور		UNK		UNK
35		any		any
گیندں		pl		pl
مےں		UNK		UNK
دو		any		any
چھکوں		pl		pl
اور		UNK		UNK
چار		any		any
چوکوں		pl		pl
کی		sg		sg
مدد		sg		sg
سے		UNK		UNK
47		any		any
رن		sg		sg
بنا		any		any
کر		any		any
ناٹ		any		sg
آوٹ		any		any
رہے		sg		pl
جبکہ		UNK		UNK
اجنکیا		sg		sg
رہانے		sg		any
9		any		any
گیندوں		pl		pl
مےں		UNK		UNK
دو		any		any
چوکوں		pl		pl
کی		sg		sg
مدد		sg		sg
سے		UNK		UNK
15		any		any
رن		sg		sg
بنا		any		any
کر		any		any
ناٹ		any		sg
آوٹ		any		any
رہے		pl		pl
۔		UNK		UNK
برطانوی		any		sg
ماڈل		sg		sg
,		UNK		UNK
اداکارہ		sg		sg
ایلزبتھ		sg		sg
ہرلے		sg		sg
کو		UNK		UNK
فی_الحال		UNK		UNK
کرکٹ		sg		sg
اور		UNK		UNK
اپنے		sg		any
نئے		any		sg
بوائے		sg		sg
فرینڈ		sg		sg
شین		sg		sg
وارن		sg		sg
سے		UNK		UNK
اتنا		UNK		UNK
لگاؤ		sg		sg
اور		UNK		UNK
انسیت		sg		sg
ہو		any		any
گئی		sg		sg
ہے		sg		sg
کہ		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
کرکٹ		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
برطانیہ		sg		sg
کی		sg		sg
شاہی		any		any
شادی		sg		sg
کا		sg		sg
تک		UNK		UNK
نظارہ		sg		sg
نہیں		UNK		UNK
کیا		sg		sg
۔		UNK		UNK
45		any		any
سالہ		any		any
ایلزبتھ		sg		sg
ہرلے		sg		any
ان		pl		pl
دنوں		pl		pl
شین		sg		sg
وارن		sg		sg
کے		sg		sg
معاشقہ		sg		sg
مےں		UNK		UNK
گرفتار		any		any
ہےں		sg		pl
اور		UNK		UNK
وہ		sg		sg
ہندوستانی		any		any
صنعت_کار		any		any
شوہر		sg		sg
ارون		sg		sg
نائر		sg		sg
سے		UNK		UNK
طلاق		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
عدالت		sg		sg
سے		UNK		UNK
بھی		UNK		UNK
رجوع		sg		sg
ہوئی		sg		sg
ہیں		sg		pl
۔		UNK		UNK
وہ		sg		sg
اپنے		any		any
عاشق		any		any
شین		sg		sg
وارن		sg		sg
کے		UNK		UNK
ساتھ		sg		sg
کرکٹ		sg		sg
میچس		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
ہندوستان		sg		sg
بھر		UNK		UNK
کا		sg		sg
سفر		sg		sg
کر		any		any
رہی		sg		sg
ہیں		sg		pl
۔		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
اپنے		any		any
ٹوئیٹر		sg		sg
پر		UNK		UNK
لکھا		sg		sg
ہے		sg		sg
کہ		UNK		UNK
وہ		sg		sg
فی_الحال		UNK		UNK
کرکٹ		sg		sg
کی		sg		sg
محبت		sg		sg
مےں		UNK		UNK
گرفتار		any		any
ہےں		sg		pl
۔		UNK		UNK
کرکٹ		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
شاہی		any		any
شادی		sg		sg
کا		sg		sg
نظارہ		sg		sg
نہیں		UNK		UNK
کیا		sg		sg
ہے		sg		sg
اور		UNK		UNK
ان		sg		pl
کی		sg		sg
خواہش		sg		sg
NULL		UNK		UNK
ہے		sg		sg
کہ		UNK		UNK
ٹی		sg		sg
وی		sg		sg
پر		UNK		UNK
اس		sg		sg
شادی		sg		sg
کو		UNK		UNK
دوبارہ		UNK		UNK
پیش		sg		any
کیا		sg		sg
جائے		sg		any
۔		UNK		UNK
شین		sg		sg
وارن		sg		sg
آئی		sg		sg
پی		sg		sg
ایل		sg		sg
مےں		UNK		UNK
راجستھان		sg		sg
رائلس		sg		sg
کی		sg		sg
قیادت		sg		sg
کر		any		any
رہے		sg		pl
ہےں		sg		pl
اور		UNK		UNK
اسٹیڈیمس		sg		sg
مےں		UNK		UNK
بھی		UNK		UNK
وہ		sg		sg
ایلزبتھ		sg		sg
ہرلے		sg		sg
کے		UNK		UNK
ساتھ		sg		sg
دیکھے		sg		sg
جا		any		any
رہے		sg		pl
ہیں		sg		pl
۔		UNK		UNK
اخبارات		pl		pl
و		UNK		UNK
ذرائع		pl		sg
ابلاغ		sg		sg
کی		sg		sg
ساری		UNK		any
توجہ		sg		sg
بھی		UNK		UNK
ان		sg		pl
دونوں		pl		pl
پر		UNK		UNK
ہے		sg		sg
۔		UNK		UNK
شین		sg		sg
وارن		sg		sg
سے		UNK		UNK
ملنے		any		any
جب		UNK		UNK
ایلزبتھ		sg		sg
ہرلے		sg		any
ہندوستان		sg		sg
پہونچیں		sg		pl
تو		UNK		UNK
انہیں		sg		sg
پہلی		sg		sg
مرتبہ		sg		sg
کرکٹ		sg		sg
سے		UNK		UNK
متعارف		any		any
ہونے		any		any
کا		sg		sg
موقع		sg		sg
ملا		sg		sg
تھا		sg		sg
۔		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
بالکل		UNK		UNK
پہلی		sg		sg
مرتبہ		sg		sg
موہالی		sg		sg
مےں		UNK		UNK
کرکٹ		sg		sg
میچ		sg		sg
دیکھا		sg		sg
تھا		sg		sg
NULL		UNK		UNK
اس		sg		sg
کے		UNK		UNK
بعد		sg		sg
وہ		sg		sg
بنگلور		sg		sg
اور		UNK		UNK
جئے		sg		sg
پور		sg		sg
بھی		UNK		UNK
گئیں		sg		pl
۔		UNK		UNK
ہرلے		sg		sg
نے		UNK		UNK
کہا		sg		sg
ہے		sg		sg
کہ		UNK		UNK
ہندوستان		sg		sg
کی		sg		sg
گرمی		sg		sg
ان		sg		pl
کے		UNK		UNK
لئے		UNK		UNK
بہت		UNK		UNK
زیادہ		any		UNK
اور		UNK		UNK
ناقابل		any		any
برداشت		sg		sg
ہے		sg		sg
۔		UNK		UNK
ملیشیا		sg		sg
کے		sg		sg
لی		sg		sg
چون		sg		sg
وائی		sg		sg
نیو		sg		sg
افتتاحی		any		any
انڈیا		sg		sg
اوپن		sg		sg
سوپر		sg		sg
سیریز		sg		sg
بیڈ		sg		sg
مینٹن		sg		sg
سنگلز		sg		sg
خطاب		sg		sg
جیت		any		any
لیا		sg		sg
۔		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
نئی		sg		sg
دہلی		sg		sg
مےں		UNK		UNK
کھیلے		sg		pl
گئے		pl		pl
فائنل		any		sg
مقابلہ		sg		sg
مےں		UNK		UNK
پیٹر		sg		sg
گیڈ		sg		sg
کو		UNK		UNK
21		any		any
-		UNK		UNK
12		any		any
,		UNK		UNK
12		any		any
-		UNK		UNK
21		any		any
,		UNK		UNK
NULL		UNK		UNK
21		any		any
-		UNK		UNK
15		any		any
سے		UNK		UNK
شکست		sg		sg
دے		sg		any
دی		sg		sg
۔		UNK		UNK
لی		sg		sg
چونگ		sg		sg
وائی		sg		sg
عالمی		any		any
سطح		sg		sg
پر		UNK		UNK
اول		sg		any
نمبر		sg		sg
رینکنگ		sg		sg
رکھتے		sg		pl
ہےں		sg		pl
اور		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
تیسرے		sg		any
سیٹ		sg		sg
میں		sg		UNK
34		any		any
سالہ		any		any
گیڈ		sg		sg
کو		UNK		UNK
شکست		sg		sg
سے		UNK		UNK
دوچار		any		any
کرتے		any		pl
ہوئے		any		pl
افتتاحی		any		any
خطاب		sg		sg
جیت		any		any
لیا		sg		sg
۔		UNK		UNK
دونوں		any		any
کھلاڑیوں		pl		pl
نے		UNK		UNK
سیری		sg		sg
فورٹ		sg		sg
اسپورٹس		sg		sg
کامپلکس		sg		sg
مےں		UNK		UNK
ہوئے		pl		pl
اس		sg		sg
مقابلہ		sg		sg
مےں		UNK		UNK
کانٹے		sg		pl
کا		sg		sg
مقابلہ		sg		sg
کیا		sg		sg
۔		UNK		UNK
پہلے		sg		sg
سیٹ		sg		sg
مےں		UNK		UNK
کامیابی		sg		sg
کے		UNK		UNK
بعد		sg		sg
چونگ		sg		sg
وائی		sg		sg
کو		UNK		UNK
دوسرے		sg		sg
سیٹ		sg		sg
مےں		UNK		UNK
شکست		sg		sg
کا		sg		sg
سامنا		sg		sg
کرنا		sg		sg
پڑا		sg		sg
تاہم		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
تیسرے		sg		pl
اور		UNK		UNK
فیصلہ_کن		any		any
ٹسٹ		sg		sg
مےں		UNK		UNK
زبردست		any		any
مزاحمت		sg		sg
کرتے		any		sg
ہوئے		any		sg
شاندار		any		any
واپسی		sg		sg
کی		sg		sg
اور		UNK		UNK
مخالف		any		any
کھلاڑی		sg		sg
کو		UNK		UNK
کوئی		sg		sg
موقع		sg		sg
دئے		any		pl
بغیر		UNK		UNK
کامیابی		sg		sg
حاصل		sg		sg
کر		any		any
لی		sg		sg
۔		UNK		UNK
پہلے		sg		sg
سیٹ		sg		sg
مےں		UNK		UNK
جب		UNK		UNK
چونگ		sg		sg
وائی		sg		sg
نے		UNK		UNK
سبقت		sg		sg
حاصل		sg		sg
کر		any		any
لی		sg		sg
تھی		sg		sg
اس		sg		sg
وقت		sg		sg
بھی		UNK		UNK
گیڈ		sg		sg
نے		UNK		UNK
اچھی		sg		any
مزاحمت		sg		sg
کی		sg		sg
تھی		sg		sg
تاہم		UNK		UNK
وہ		sg		sg
زیادہ		UNK		UNK
مزاحمت		sg		sg
کرتے		any		pl
ہوئے		any		pl
سیٹ		sg		sg
مےں		UNK		UNK
کامیابی		sg		sg
حاصل		sg		sg
نہیں		UNK		UNK
کر		any		any
سکے		sg		pl
تھے		sg		pl
۔		UNK		UNK
دوسرا		sg		sg
مقابلہ		sg		sg
گیڈ		sg		sg
نے		UNK		UNK
جیتا		sg		sg
اور		UNK		UNK
تیسرے		sg		any
سیٹ		sg		sg
مےں		UNK		UNK
دونوں		pl		any
نے		UNK		UNK
سخت		any		any
جدوجہد		sg		sg
کی		sg		sg
لیکن		UNK		UNK
چونگ		sg		sg
وائی		sg		sg
نے		UNK		UNK
گیڈ		sg		sg
کی		sg		sg
سرویس		sg		sg
بریک		any		any
کی		sg		sg
اور		UNK		UNK
اس		sg		sg
کے		UNK		UNK
بعد		sg		sg
سے		UNK		UNK
وہ		sg		sg
مسلسل		UNK		UNK
تین		any		any
پوائنٹ		sg		sg
حاصل		sg		sg
کرتے		any		sg
ہوئے		any		sg
کافی		UNK		any
آگے		sg		sg
نکل		any		any
گئے		sg		pl
تھے		sg		pl
۔		UNK		UNK
خواتین		pl		pl
کو		UNK		UNK
NULL		UNK		UNK
چاہئے		any		any
کہ		UNK		UNK
وہ		sg		sg
ریاستی		any		any
حکومت		sg		sg
کی		sg		sg
جانب		sg		sg
سے		UNK		UNK
جاری_کردہ		any		any
اسکیمات		pl		pl
سے		UNK		UNK
بھرپور		any		any
استفادہ		sg		sg
کریں		pl		pl
۔		UNK		UNK
ان		pl		pl
خیالات		pl		pl
کا		sg		sg
اظہار		sg		sg
کارپوریٹر		sg		sg
امجد		sg		sg
اللہ		sg		sg
خاں		sg		sg
خالد		sg		sg
نے		UNK		UNK
آج		sg		sg
چنچل		sg		any
گوڑہ		sg		sg
کمیونٹی		sg		sg
ہال		sg		sg
مےں		UNK		UNK
منعقدہ		any		any
دیپم		sg		sg
اسکیم		sg		sg
کے		UNK		UNK
تحت		sg		sg
اجراکردہ		any		any
گیاس		sg		sg
سیلنڈرس		sg		sg
تقسیم		sg		sg
تقریب		sg		sg
سے		UNK		UNK
کیا		sg		sg
۔		UNK		UNK
امجد		sg		sg
اللہ		sg		sg
خاں		sg		sg
نے		UNK		UNK
کہا		sg		sg
کہ		UNK		UNK
ایم		sg		sg
بی		sg		sg
ٹی		sg		sg
روز		sg		sg
اول		sg		any
سے		UNK		UNK
ہی		UNK		UNK
بلا		UNK		sg
لحاظ		sg		sg
مذہب		sg		sg
و		UNK		UNK
ملت		sg		sg
عوامی		any		any
مسائل		pl		pl
کی		sg		sg
یکسوئی		sg		sg
کے		UNK		UNK
لیے		UNK		UNK
جدوجہد		sg		sg
مےں		UNK		UNK
ہمہ_تن		UNK		any
مصروف		any		any
ہے		sg		sg
۔		UNK		UNK
چنانچہ		UNK		UNK
ایم		sg		sg
بی		sg		sg
ٹی		sg		sg
نے		UNK		UNK
اعظم		sg		sg
پورہ		sg		sg
ڈیویژن		sg		sg
کے		UNK		UNK
تحت		sg		UNK
تمام		UNK		any
خاندانوں		pl		pl
کو		UNK		UNK
دیپم		sg		sg
اسکیم		sg		sg
سے		UNK		UNK
استفادہ		sg		sg
حاصل		sg		sg
کرنے		any		any
کے		UNK		UNK
لیے		UNK		UNK
نہ		UNK		UNK
صرف		UNK		UNK
درخواست_گذار		sg		any
خواتین		pl		pl
کے		sg		sg
فارمس		sg		sg
کی		sg		sg
خانہ_پری		sg		sg
کی		sg		sg
بلکہ		UNK		UNK
درخواست		sg		sg
داخل		any		sg
کردہ		any		sg
تمام		UNK		UNK
خواتین		pl		pl
کو		UNK		UNK
دیپم		sg		sg
اسکیم		sg		sg
کے		UNK		UNK
تحت		sg		UNK
تقریبا		UNK		UNK
124		any		any
گیس		sg		sg
سیلنڈرس		pl		sg
و		UNK		UNK
کنکشن		sg		sg
آڈرس		sg		sg
کی		sg		sg
کاپیاں		pl		pl
تقسیم		sg		sg
عمل		sg		sg
مےں		UNK		UNK
لائی		sg		sg
گئی		sg		sg
۔		UNK		UNK
اس		sg		sg
موقع		sg		sg
پر		UNK		UNK
ایس		sg		sg
ڈی		sg		sg
سی		sg		sg
مسٹر		UNK		UNK
شیخ		sg		sg
چاند		sg		sg
کے		UNK		UNK
علاوہ		UNK		UNK
مسٹر		UNK		UNK
وجیندر		sg		sg
،		UNK		UNK
سی		sg		sg
او		sg		sg
بھی		UNK		UNK
موجود		any		any
تھے		pl		pl
۔		UNK		UNK
جبکہ		UNK		UNK
تقریب		sg		sg
کی		sg		sg
راست		any		any
نگرانی		sg		any
یوتھ		sg		sg
لیڈر		sg		sg
ایم		sg		sg
بی		sg		sg
ٹی		sg		sg
الطاف		sg		sg
نصیب		sg		sg
خاں		sg		sg
نے		UNK		UNK
کی		sg		sg
جبکہ		UNK		UNK
مذکورہ		any		any
دیپم		sg		sg
اسکیم		sg		sg
کے		UNK		UNK
متعلق		any		any
انہوں		sg		sg
نے		UNK		UNK
متعلقہ		any		any
کارپوریٹر		sg		sg
سے		UNK		UNK
نمائندگی		sg		sg
کرتے		sg		sg
ہوئے		sg		pl
غریب		any		any
خواتین		pl		pl
کو		UNK		UNK
گیس		sg		sg
سیلنڈرس		sg		pl
کی		sg		sg
تقسیم		sg		sg
عمل		sg		sg
مےں		UNK		UNK
لائی		sg		sg
اس		sg		sg
موقع		sg		sg
پر		UNK		UNK
اسلم		sg		sg
خاں		sg		sg
،		UNK		UNK
NULL		UNK		UNK
محمد		sg		sg
لائق		sg		sg
علی		sg		sg
بھی		UNK		UNK
موجود		any		any
تھے		pl		pl
۔		UNK		UNK
انسٹیٹیوٹ		sg		sg
فار		sg		sg
الیکٹرانک		sg		sg
گورننس		sg		sg
کی		sg		sg
جانب		sg		sg
سے		UNK		UNK
پروگرامر		sg		sg
،		UNK		UNK
ٹرینی		sg		sg
سافٹ_ویر		sg		sg
انجینئر		sg		sg
یا		UNK		UNK
مماثل		sg		any
کے		UNK		UNK
لئے		UNK		UNK
اےک		any		any
واک_اِن		sg		any
انٹرویو		sg		sg
کا		sg		sg
30		sg		sg
اپریل		sg		sg
کو		UNK		UNK
صبح		sg		sg
9		any		any
بجے		sg		sg
بمقام		UNK		UNK
کیشو		sg		sg
میموریل		sg		sg
انسٹی_ٹیوٹ		sg		sg
آف		sg		sg
ٹکنالوجی		sg		sg
متصل		any		any
دیپک		sg		sg
تھیٹر		sg		sg
لین		sg		sg
نارائن		sg		sg
گوڑہ		sg		sg
اہتمام		sg		sg
کیا		sg		sg
جائےگا		sg		sg
۔		UNK		UNK
انٹرویو		sg		sg
کا		sg		sg
یہ		sg		sg
پروگرام		sg		sg
آئی		sg		sg
ٹی		sg		sg
ایم		sg		sg
این		sg		sg
سی		sg		sg
مےں		UNK		UNK
200		any		any
سے		UNK		UNK
زائد		UNK		any
جائیدادوں		pl		pl
کو		UNK		UNK
پُر		sg		any
کرنے		any		any
کے		UNK		UNK
لئے		UNK		UNK
منعقد		any		any
کیا		sg		sg
جا		any		any
رہا		sg		sg
ہے		sg		sg
۔		UNK		UNK
صرف		UNK		UNK
2011		sg		sg
ء		sg		sg
مےں		UNK		UNK
کامیاب		any		any
ہونے		any		any
والے		sg		pl
بی		sg		sg
ایس		sg		sg
سی		sg		sg
کمپیوٹر		sg		sg
سائنس		sg		sg
،		UNK		UNK
میاتھس		sg		sg
،		UNK		UNK
اسٹائسٹکس		sg		sg
،		UNK		UNK
انفارمیشن		sg		sg
ٹکنالوجی		sg		sg
،		UNK		UNK
الکٹرانکس		sg		sg
،		UNK		UNK
الیکٹریکل		sg		sg
،		UNK		UNK
فزکس		sg		sg
یا		UNK		UNK
کیمسٹری		sg		sg
کے		sg		sg
طلبہ		sg		pl
اس		sg		sg
مےں		UNK		UNK
شرکت		sg		sg
کے		sg		UNK
اہل		any		any
ہیں		pl		pl
۔		UNK		UNK
پاکستانی		any		any
ہاکی		sg		sg
ٹیم		sg		sg
کے		sg		sg
نئے		sg		sg
کپتان		sg		sg
محمد		sg		sg
عمران		sg		sg
نے		UNK		UNK
کہا		sg		sg
کہ		UNK		UNK
ان		sg		pl
کی		sg		sg
ٹیم		sg		sg
5		any		any
تا		UNK		UNK
15		any		sg
مئی		sg		sg
ملیشیاء		sg		sg
مےں		UNK		UNK
ہونے		any		any
والے		sg		pl
اذلان		sg		sg
شاہ		sg		sg
ہاکی		sg		sg
کپ		sg		sg
جیتنے		any		any
کا		sg		sg
عزم		sg		sg
رکھتی		sg		sg
ہے		sg		sg
۔		UNK		UNK
سینئر		any		any
کھلاڑی		sg		sg
ذیشان		sg		sg
اشرف		sg		sg
کی		sg		sg
جگہ		sg		sg
سنبھالنے		any		any
والے		sg		pl
عمران		sg		sg
نے		UNK		UNK
کہا		sg		sg
کہ		UNK		UNK
ایشین		sg		sg
گیمس		sg		sg
مےں		UNK		UNK
کامیابی		sg		sg
کے		UNK		UNK
بعد		sg		sg
سے		UNK		UNK
پاکستانی		any		any
ٹیم		sg		sg
کے		sg		sg
حوصلے		pl		sg
بلند		any		any
ہےں		pl		pl
اور		UNK		UNK
یہ		sg		sg
ٹیم		sg		sg
اپنی		any		any
کامیابیوں		pl		pl
کا		sg		sg
سلسلہ		sg		sg
جاری		any		any
رکھنا		sg		sg
چاہتی		sg		sg
ہے		sg		sg
۔		UNK		UNK
اشرف		sg		sg
کو		UNK		UNK
اذلان		sg		sg
شاہ		sg		sg
ٹورنمنٹ		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
ٹیم		sg		sg
مےں		UNK		UNK
شامل		any		any
نہیں		UNK		UNK
کیا		sg		sg
گیا		sg		sg
ہے		sg		sg
۔		UNK		UNK
انہوں		sg		sg
نے		UNK		UNK
ملیشیا		sg		sg
روانگی		sg		sg
سے		UNK		UNK
قبل		sg		sg
کہا		sg		sg
کہ		UNK		UNK
بحیثیت		UNK		UNK
مجموعی		any		any
ٹیم		sg		sg
کی		sg		sg
کارکردگی		sg		sg
مےں		UNK		UNK
بہتری		sg		sg
پیدا		any		any
ہو		any		any
رہی		sg		sg
ہے		sg		sg
اور		UNK		UNK
انہیں		sg		sg
NULL		UNK		UNK
یقین		sg		sg
ہے		sg		sg
کہ		UNK		UNK
اس		sg		sg
ٹورنمنٹ		sg		sg
مےں		UNK		UNK
ٹیم		sg		sg
کا		sg		sg
مظاہرہ		sg		sg
بہترین		any		any
رہیگا		sg		sg
۔		UNK		UNK
پاکستان		sg		sg
کا		sg		sg
پہلا		sg		sg
میچ		sg		sg
5		sg		sg
مئی		sg		sg
کو		UNK		UNK
نیوزی		sg		sg
لینڈ		sg		sg
کے		UNK		UNK
خلاف		any		UNK
ہوگا		sg		sg
۔		UNK		UNK
اس		sg		sg
کے		UNK		UNK
بعد		sg		sg
اسے		sg		sg
جنوبی		sg		sg
کوریا		sg		sg
,		UNK		UNK
برطانیہ		sg		sg
,		UNK		UNK
آسٹریلیا		sg		sg
اور		UNK		UNK
ہندوستان		sg		sg
سے		UNK		UNK
مقابلہ		sg		sg
کرنا		sg		sg
ہے		sg		sg
جبکہ		UNK		UNK
14		sg		sg
مئی		sg		sg
کو		UNK		UNK
میزبان		sg		sg
ملیشیا		sg		sg
کے		UNK		UNK
خلاف		any		UNK
اس		sg		sg
کا		sg		sg
میچ		sg		sg
ہوگا		sg		sg
۔		UNK		UNK
گذشتہ		any		any
ہفتہ		sg		sg
پاکستان		sg		sg
میں		UNK		UNK
جب		UNK		UNK
پاکستانی		any		sg
ہاکی		sg		sg
ٹیم		sg		sg
کا		sg		sg
انتخاب		sg		sg
عمل		sg		sg
مےں		UNK		UNK
آیا		sg		sg
تھا		sg		sg
اس		sg		sg
وقت		sg		sg
تین		any		any
ایسے		sg		sg
کھلاڑیوں		pl		pl
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		sg		sg
مےں		UNK		UNK
جگہ		sg		sg
دی		sg		sg
گئی		sg		sg
جن		pl		pl
کے		sg		UNK
تعلق		sg		sg
سے		UNK		UNK
شبہ		sg		sg
تھا		sg		sg
کہ		UNK		UNK
وہ		sg		sg
ہندوستان		sg		sg
مےں		UNK		UNK
باغی		any		any
ہاکی		sg		sg
لیگ		sg		sg
مےں		UNK		UNK
شمولیت		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
تیار		any		any
تھے		sg		pl
۔		UNK		UNK
سینئر		any		any
کھلاڑی		sg		sg
شکیل		sg		sg
عباسی		sg		sg
کو		UNK		UNK
ٹیم		sg		sg
کا		sg		sg
نائب		sg		sg
کپتان		sg		sg
مقرر		any		any
کیا		sg		sg
گیا		sg		sg
ہے		sg		sg
جبکہ		UNK		UNK
شکیل		sg		sg
کے		UNK		UNK
علاوہ		UNK		UNK
ریحان		sg		sg
بٹ		sg		sg
اور		UNK		UNK
وسیم		sg		sg
احمد		sg		sg
کو		UNK		UNK
ٹیم		sg		sg
سے		UNK		UNK
اخراج		sg		sg
کا		sg		sg
شبہ		sg		sg
تھا		sg		sg
کیونکہ		UNK		UNK
ان		pl		pl
کے		sg		UNK
تعلق		sg		sg
سے		UNK		UNK
اطلاعات		pl		pl
مےں		UNK		UNK
کہا		sg		sg
گیا		sg		sg
تھا		sg		sg
کہ		UNK		UNK
ان		pl		pl
تینوں		pl		any
کو		UNK		UNK
ہندوستانی		any		any
ٹیم		sg		sg
مےں		UNK		UNK
باغی		any		any
لیگ		sg		sg
کی		sg		sg
جانب		sg		sg
سے		UNK		UNK
کھیلنے		sg		any
کے		UNK		UNK
لیے		UNK		UNK
تیار		any		any
کر		any		any
لیا		sg		sg
گیا		sg		sg
ہے		sg		sg
تاہم		UNK		UNK
پاکستان		UNK		sg
ہاکی		sg		sg
فیڈریشن		sg		sg
کے		sg		sg
سکریٹری		sg		sg
مسٹر		UNK		UNK
آصف		sg		sg
باجوا		sg		sg
نے		UNK		UNK
کہا		sg		sg
کہ		UNK		UNK
ان		pl		pl
تینوں		pl		any
ہی		UNK		UNK
کھلاڑیوں		pl		pl
نے		UNK		UNK
پاکستان		sg		sg
ہاکی		sg		sg
فیڈریشن		sg		sg
کو		UNK		UNK
تیقن		sg		sg
دیا		sg		sg
ہے		sg		sg
کہ		UNK		UNK
وہ		sg		sg
باغی		UNK		any
لیگ		sg		sg
مےں		UNK		UNK
شامل		any		any
نہیں		UNK		UNK
ہونگے		sg		pl
NULL		UNK		UNK
اس		sg		sg
کے		UNK		UNK
بعد		sg		sg
انہیں		sg		sg
قومی		any		any
ٹیم		sg		sg
مےں		UNK		UNK
شامل		any		any
کر		any		any
لیا		sg		sg
گیا		sg		sg
ہے		sg		sg
۔		UNK		UNK
اس		sg		sg
کے		UNK		UNK
علاوہ		UNK		UNK
پنالٹی		sg		sg
کارنر		sg		sg
اسپیشلسٹ		sg		sg
سہیل		sg		sg
عباس		sg		sg
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		sg		sg
مےں		UNK		UNK
شامل		any		any
کیا		sg		sg
گیا		sg		sg
ہے		sg		sg
تاہم		UNK		UNK
انہیں		sg		sg
قیادت		sg		sg
نہیں		UNK		UNK
سونپی		sg		sg
گئی		sg		sg
ہے		sg		sg
۔		UNK		UNK
ذیشان		sg		sg
اشرف		sg		sg
نے		UNK		UNK
خود		UNK		any
ہی		UNK		UNK
پہلے		sg		sg
NULL		UNK		UNK
واضح		any		any
کر		any		any
دیا		sg		sg
تھا		sg		sg
کہ		UNK		UNK
وہ		sg		sg
اذلان		sg		sg
شاہ		sg		sg
ہاکی		sg		sg
کپ		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
دستیاب		any		any
نہیں		UNK		UNK
رہیں_گے		pl		pl
۔		UNK		UNK
اذلان		sg		sg
شاہ		sg		sg
کپ		sg		sg
کے		UNK		UNK
لئے		UNK		UNK
منتخبہ		any		any
ٹیم		sg		sg
مےں		UNK		UNK
عمران		sg		sg
شاہ		sg		sg
,		UNK		UNK
فرید		sg		sg
احمد		sg		sg
,		UNK		UNK
کاشف		sg		sg
شاہ		sg		sg
,		UNK		UNK
محمد		sg		sg
توصیف		sg		sg
,		UNK		UNK
ریحان		sg		sg
بٹ		sg		sg
,		UNK		UNK
وقاص		sg		sg
اکبر		sg		sg
,		UNK		UNK
محمد		sg		sg
زبیر		sg		sg
,		UNK		UNK
عمر		sg		sg
بھوٹا		sg		sg
,		UNK		UNK
محمد		sg		sg
راشد		sg		sg
,		UNK		UNK
حسین		sg		sg
خان		sg		sg
اور		UNK		UNK
محمد		sg		sg
عمران		sg		sg
جونئیر		any		sg
بھی		UNK		UNK
شامل		any		any
ہیں		pl		pl
۔		UNK		UNK
سابق		any		any
پاکستانی		any		any
کرکٹ		sg		sg
کپتان		sg		sg
راشد		sg		sg
لطیف		sg		sg
نے		UNK		UNK
سابق		any		any
سری_لنکن		any		UNK
کپتان		sg		sg
ہاشن		sg		sg
تلک		sg		sg
رتنے		sg		any
کے		sg		sg
اس		sg		sg
ادعا		sg		sg
کی		sg		sg
تائید		sg		sg
کی		sg		sg
ہے		sg		sg
کہ		UNK		UNK
سری_لنکائی		any		any
کرکٹ		sg		sg
ٹیم		sg		sg
گذشتہ		any		any
تقریباً		UNK		UNK
دو		any		any
دہوں		pl		pl
سے		UNK		UNK
میچ		sg		sg
فکسنگ		sg		sg
مےں		UNK		UNK
ملوث		any		any
ہے		sg		sg
۔		UNK		UNK
یہ		sg		sg
آج		sg		sg
بھی		UNK		UNK
کینسر		sg		sg
کی		sg		sg
طرح		UNK		sg
پھیل		any		any
رہی		sg		sg
ہے		sg		sg
۔		UNK		UNK
ان		sg		pl
کا		sg		sg
کہنا		sg		any
ہے		sg		sg
کہ		UNK		UNK
انہیں		sg		sg
NULL		UNK		UNK
امید		sg		sg
ہے		sg		sg
کہ		UNK		UNK
جب		UNK		UNK
ہاشن		sg		sg
تلک		sg		sg
رتنے		sg		sg
میچ		sg		sg
فکسنگ		sg		sg
کے		UNK		UNK
تعلق		UNK		sg
سے		UNK		UNK
پردے		pl		sg
فاش		any		sg
کریں_گے		pl		pl
تو		UNK		UNK
مزید		UNK		any
بڑے		sg		sg
کھلاڑیوں		pl		pl
