Word		Original_feature		Predicted_feature
پہلا		m		m
میچ		m		m
5		m		m
مئی		m		m
کو		UNK		UNK
نیوزی		m		m
لینڈ		m		m
کے		UNK		UNK
خلاف		any		any
ہوگا		m		m
۔		UNK		UNK
اس		any		any
کے		UNK		UNK
بعد		m		m
اسے		any		any
جنوبی		m		m
کوریا		m		m
,		UNK		UNK
برطانیہ		m		m
,		UNK		UNK
آسٹریلیا		m		m
اور		UNK		UNK
ہندوستان		m		m
سے		UNK		UNK
مقابلہ		m		m
کرنا		m		m
ہے		any		any
جبکہ		UNK		UNK
14		m		m
مئی		m		m
کو		UNK		UNK
میزبان		m		m
ملیشیا		m		m
کے		UNK		UNK
خلاف		any		any
اس		any		any
کا		m		m
میچ		m		m
ہوگا		m		m
۔		UNK		UNK
گذشتہ		any		any
ہفتہ		m		m
پاکستان		m		m
میں		UNK		UNK
جب		UNK		UNK
پاکستانی		any		m
ہاکی		m		m
ٹیم		f		f
کا		m		m
انتخاب		m		m
عمل		m		m
مےں		UNK		UNK
آیا		m		m
تھا		m		m
اس		any		any
وقت		m		m
تین		any		any
ایسے		m		m
کھلاڑیوں		m		m
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		f		f
مےں		UNK		UNK
جگہ		f		m
دی		f		f
گئی		f		f
جن		any		any
کے		m		UNK
تعلق		m		m
سے		UNK		UNK
شبہ		m		m
تھا		m		m
کہ		UNK		UNK
وہ		any		any
ہندوستان		m		m
مےں		UNK		UNK
باغی		any		any
ہاکی		m		m
لیگ		m		f
مےں		UNK		UNK
شمولیت		f		m
کے		UNK		UNK
لئے		UNK		UNK
تیار		any		any
تھے		m		m
۔		UNK		UNK
سینئر		any		any
کھلاڑی		m		m
شکیل		m		f
عباسی		m		f
کو		UNK		UNK
ٹیم		f		f
کا		m		m
نائب		m		m
کپتان		m		m
مقرر		any		any
کیا		m		m
گیا		m		m
ہے		any		any
جبکہ		UNK		UNK
شکیل		m		m
کے		UNK		UNK
علاوہ		UNK		UNK
ریحان		m		m
بٹ		m		m
اور		UNK		UNK
وسیم		m		m
احمد		m		m
کو		UNK		UNK
ٹیم		f		f
سے		UNK		UNK
اخراج		m		m
کا		m		m
شبہ		m		m
تھا		m		m
کیونکہ		UNK		UNK
ان		any		any
کے		m		UNK
تعلق		m		m
سے		UNK		UNK
اطلاعات		f		m
مےں		UNK		UNK
کہا		m		m
گیا		m		m
تھا		m		m
کہ		UNK		UNK
ان		any		any
تینوں		m		m
کو		UNK		UNK
ہندوستانی		any		any
ٹیم		f		f
مےں		UNK		UNK
باغی		any		any
لیگ		m		m
کی		f		f
جانب		m		m
سے		UNK		UNK
کھیلنے		m		any
کے		UNK		UNK
لیے		UNK		UNK
تیار		any		any
کر		any		any
لیا		m		m
گیا		m		m
ہے		any		any
تاہم		UNK		UNK
پاکستان		UNK		m
ہاکی		m		m
فیڈریشن		m		m
کے		m		m
سکریٹری		m		m
مسٹر		UNK		UNK
آصف		m		m
باجوا		m		m
نے		UNK		UNK
کہا		m		m
کہ		UNK		UNK
ان		any		any
تینوں		m		any
ہی		UNK		UNK
کھلاڑیوں		m		m
نے		UNK		UNK
پاکستان		m		m
ہاکی		m		m
فیڈریشن		m		m
کو		UNK		UNK
تیقن		m		m
دیا		m		m
ہے		any		any
کہ		UNK		UNK
وہ		any		any
باغی		UNK		any
لیگ		m		m
مےں		UNK		UNK
شامل		any		any
نہیں		UNK		UNK
ہونگے		m		m
NULL		UNK		UNK
اس		any		any
کے		UNK		UNK
بعد		m		m
انہیں		any		any
قومی		any		any
ٹیم		f		f
مےں		UNK		UNK
شامل		any		any
کر		any		any
لیا		m		m
گیا		m		m
ہے		any		any
۔		UNK		UNK
اس		any		any
کے		UNK		UNK
علاوہ		UNK		UNK
پنالٹی		m		f
کارنر		m		m
اسپیشلسٹ		m		m
سہیل		m		m
عباس		m		m
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		f		f
مےں		UNK		UNK
شامل		any		any
کیا		m		m
گیا		m		m
ہے		any		any
تاہم		UNK		UNK
انہیں		any		any
قیادت		f		m
نہیں		UNK		UNK
سونپی		f		f
گئی		f		f
ہے		any		any
۔		UNK		UNK
ذیشان		m		m
اشرف		m		m
نے		UNK		UNK
خود		UNK		any
ہی		UNK		UNK
پہلے		m		m
NULL		UNK		UNK
واضح		any		any
کر		any		any
دیا		m		m
تھا		m		m
کہ		UNK		UNK
وہ		any		any
اذلان		m		m
شاہ		m		m
ہاکی		m		m
کپ		m		m
کے		UNK		UNK
لئے		UNK		UNK
دستیاب		any		any
نہیں		UNK		UNK
رہیں_گے		m		m
۔		UNK		UNK
اذلان		m		m
شاہ		m		m
کپ		m		m
کے		UNK		UNK
لئے		UNK		UNK
منتخبہ		any		any
ٹیم		f		f
مےں		UNK		UNK
عمران		m		m
شاہ		m		m
,		UNK		UNK
فرید		m		m
احمد		m		m
,		UNK		UNK
کاشف		m		m
شاہ		m		m
,		UNK		UNK
محمد		m		m
توصیف		m		m
,		UNK		UNK
ریحان		m		m
بٹ		m		m
,		UNK		UNK
وقاص		m		m
اکبر		m		m
,		UNK		UNK
محمد		m		m
زبیر		m		m
,		UNK		UNK
عمر		m		m
بھوٹا		m		m
,		UNK		UNK
محمد		m		m
راشد		m		m
,		UNK		UNK
حسین		m		m
خان		m		m
اور		UNK		UNK
محمد		m		m
عمران		m		m
جونئیر		any		m
بھی		UNK		UNK
شامل		any		any
ہیں		any		any
۔		UNK		UNK
سابق		any		any
پاکستانی		any		any
کرکٹ		m		m
کپتان		m		m
راشد		m		m
لطیف		m		m
نے		UNK		UNK
سابق		any		any
سری_لنکن		any		UNK
کپتان		m		m
ہاشن		m		m
تلک		m		m
رتنے		m		m
کے		m		m
اس		any		any
ادعا		m		m
کی		f		f
تائید		f		f
کی		f		f
ہے		any		any
کہ		UNK		UNK
سری_لنکائی		any		any
کرکٹ		m		m
ٹیم		m		f
گذشتہ		any		any
تقریباً		UNK		UNK
دو		any		any
دہوں		m		m
سے		UNK		UNK
میچ		m		m
فکسنگ		m		m
مےں		UNK		UNK
ملوث		any		any
ہے		any		any
۔		UNK		UNK
یہ		any		any
آج		m		m
بھی		UNK		UNK
کینسر		m		m
کی		f		f
طرح		m		m
پھیل		any		any
رہی		f		f
ہے		any		any
۔		UNK		UNK
ان		any		any
کا		m		m
کہنا		m		m
ہے		any		any
کہ		UNK		UNK
انہیں		any		any
NULL		UNK		UNK
امید		f		m
ہے		any		any
کہ		UNK		UNK
جب		UNK		UNK
ہاشن		m		m
تلک		m		m
رتنے		m		m
میچ		m		m
فکسنگ		m		m
کے		UNK		UNK
تعلق		m		m
سے		UNK		UNK
پردے		m		m
فاش		any		m
کریں_گے		any		m
تو		UNK		UNK
مزید		UNK		any
بڑے		m		m
کھلاڑیوں		m		m
کے		m		m
نام		m		m
سامنے		m		m
آئیں_گے		any		m
۔		UNK		UNK
لطیف		m		m
نے		UNK		UNK
کہا		m		m
کہ		UNK		UNK
وہ		any		any
تلک		m		m
رتنے		m		m
کو		UNK		UNK
شخصی		any		any
طور		m		m
پر		UNK		UNK
جانتے		m		m
ہیں		any		any
۔		UNK		UNK
انہوں		m		any
(		UNK		UNK
تلک		m		m
رتنے		m		m
)		UNK		UNK
نے		UNK		UNK
1993		any		m
-		UNK		UNK
94		any		m
مےں		UNK		UNK
بھی		UNK		UNK
اس		any		any
تعلق		m		m
سے		UNK		UNK
ان		any		any
سے		UNK		UNK
کچھ		any		any
کہا		m		m
تھا		m		m
۔		UNK		UNK
جہاں		UNK		UNK
تک		UNK		UNK
ذیلی		any		any
براعظم		m		m
کا		m		m
سوال		m		m
ہے		any		any
NULL		UNK		UNK
یہاں		UNK		UNK
کے		m		m
کھلاڑیوں		m		m
کو		UNK		UNK
تلک		m		m
رتنے		m		m
سے		UNK		UNK
زیادہ		UNK		any
کوئی		any		any
نہیں		UNK		UNK
جانتا		m		m
اور		UNK		UNK
اگر		UNK		UNK
وہ		any		any
حقائق		m		m
کو		UNK		UNK
بےنقاب		any		any
کریں_گے		any		m
تو		UNK		UNK
ہندوستان		m		m
,		UNK		UNK
پاکستان		m		m
اور		UNK		UNK
سری		m		m
لنکا		m		m
کے		m		m
کئی		UNK		UNK
سابق		any		any
کرکٹرس		m		m
بےنقاب		any		any
ہو		any		any
جائیں_گے		any		m
اور		UNK		UNK
ان		any		any
کے		m		m
نام		m		m
سامنے		m		m
آ		any		any
جائیں_گے		any		m
۔		UNK		UNK
راشد		m		m
لطیف		m		m
نے		UNK		UNK
جو		any		any
سابق		any		any
ٹسٹ		m		m
وکٹ		m		m
کیپر		m		m
بھی		UNK		UNK
ہےں		any		any
,		UNK		UNK
کہا		m		m
کہ		UNK		UNK
جہاں		UNK		UNK
تک		UNK		UNK
وہ		any		any
جانتے		m		m
ہےں		any		any
ان		any		any
کے		m		m
خیال		m		m
مےں		UNK		UNK
تلک		m		m
رتنے		m		m
اس		any		any
تعلق		m		m
سے		UNK		UNK
اپنے		any		any
عزم		m		m
کا		m		m
احترام		m		m
کریں_گے		any		m
اور		UNK		UNK
اگر		UNK		UNK
وہ		any		any
حقائق		m		m
کا		m		m
انکشاف		m		m
کرتے		m		m
ہےں		any		any
تو		UNK		UNK
یہ		any		any
ذیلی		any		any
براعظم		m		m
کے		m		m
کچھ		UNK		UNK
کھلاڑیوں		m		m
کے		UNK		UNK
لئے		UNK		UNK
انتہائی		UNK		UNK
تباہ_کن		any		any
ہوگا		m		m
تاہم		UNK		UNK
اگر		UNK		UNK
کوئی		any		any
معاملت		m		m
کر		any		any
لی		f		f
جاتی		f		f
ہے		any		any
تو		UNK		UNK
پھر		UNK		UNK
سب		UNK		UNK
کچھ		UNK		UNK
پوشیدہ		any		any
رہ		any		any
سکتا		m		m
ہے		any		any
۔		UNK		UNK
گذشتہ		any		any
ہفتے		m		m
اےک		any		any
انٹرویو		m		m
مےں		UNK		UNK
تلک		m		m
رتنے		m		any
نے		UNK		UNK
اعتراف		m		m
کیا		m		m
تھا		m		m
کہ		UNK		UNK
سری		m		m
لنکا		m		m
کی		f		f
ٹیم		f		f
1992		m		m
سے		UNK		UNK
میچ		m		m
فکسنگ		m		m
مےں		UNK		UNK
ملوث		any		any
ہے		any		any
۔		UNK		UNK
سری		m		m
لنکا		m		m
کے		UNK		UNK
لئے		UNK		UNK
83		any		any
ٹسٹ		m		m
اور		UNK		UNK
200		any		any
ونڈے		m		m
میچس		m		m
کھیلنے		any		any
والے		m		m
تلک		m		m
رتنے		m		m
نے		UNK		UNK
کہا		m		m
کہ		UNK		UNK
وہ		any		any
اپنے		any		any
الزامات		m		m
کو		UNK		UNK
درست		any		any
ثابت		any		any
کرنے		any		any
تیار		any		any
ہےں		any		any
اور		UNK		UNK
جو		any		any
لوگ		m		m
ملوث		any		any
ہےں		any		any
ان		any		any
کے		m		m
ناموں		m		m
کا		m		m
بھی		UNK		UNK
انکشاف		m		m
کریں_گے		any		m
۔		UNK		UNK
انٹرویو		m		m
کے		UNK		UNK
دوران		m		m
تلک		m		m
رتنے		m		m
کا		m		m
کہنا		m		m
تھا		m		m
کہ		UNK		UNK
میچ		m		m
فکسنگ		m		m
ایسی		any		f
چیز		m		m
ہے		any		any
جو		any		any
سری		m		m
لنکا		m		m
کرکٹ		m		m
مےں		UNK		UNK
کچھ		UNK		UNK
عرصہ		m		m
سے		UNK		UNK
ہے		any		any
۔		UNK		UNK
یہ		any		any
آج		m		m
بھی		UNK		UNK
کینسر		m		m
کی		f		f
طرح		m		m
پھیل		any		any
رہی		f		f
ہے		any		any
۔		UNK		UNK
ان		any		any
کی		f		f
معلومات		f		m
کے		UNK		UNK
مطابق		UNK		UNK
سری		m		m
لنکا		m		m
کرکٹ		m		m
مےں		UNK		UNK
1992		any		m
سے		UNK		UNK
میچ		m		m
فکسنگ		m		m
چل		any		any
رہی		f		f
ہے		any		any
۔		UNK		UNK
عالمی		any		any
رینکنگ		m		m
مےں		UNK		UNK
42		any		any
واں		UNK		any
مقام		m		m
رکھنے		any		any
والی		f		f
ونسی		m		m
نے		UNK		UNK
بارسیلونا		m		m
مےں		UNK		UNK
اپنی		f		f
کامیابیوں		f		m
کا		m		m
سلسلہ		m		m
بھی		UNK		UNK
وسیع		any		any
کر		any		any
لیا		m		m
ہے		any		any
اور		UNK		UNK
وہ		any		any
یہاں		UNK		UNK
14		any		any
میچس		m		m
جیت		any		any
چکی		f		f
ہےں		any		any
جبکہ		UNK		UNK
انہیں		any		any
صرف		UNK		UNK
اےک		any		any
مےں		UNK		UNK
شکست		f		f
ہوئی		f		f
ہے		any		any
۔		UNK		UNK
فائنل		m		m
مےں		UNK		UNK
انہوں		any		any
نے		UNK		UNK
چیک		m		m
جمہوریہ		m		m
کی		f		f
لوسی		m		f
راڈیکا		m		m
کو		UNK		UNK
4		any		any
-		UNK		UNK
6		any		any
,		UNK		UNK
6		any		any
-		UNK		UNK
2		any		any
,		UNK		UNK
NULL		UNK		UNK
6		any		any
-		UNK		UNK
2		any		any
سے		UNK		UNK
شکست		f		f
دے		any		any
کر		any		any
خطاب		m		m
جیت		any		any
لیا		m		m
۔		UNK		UNK
عالمی		any		any
رینکنگ		m		m
مےں		UNK		UNK
42		any		any
واں		UNK		any
مقام		m		m
رکھنے		any		any
والی		f		f
ونسی		m		m
نے		UNK		UNK
بارسیلونا		m		m
مےں		UNK		UNK
اپنی		f		f
کامیابیوں		f		m
کا		m		m
سلسلہ		m		m
بھی		UNK		UNK
وسیع		any		any
کر		any		any
لیا		m		m
ہے		any		any
اور		UNK		UNK
وہ		any		any
یہاں		UNK		UNK
14		any		any
میچس		m		m
جیت		any		any
چکی		f		f
ہےں		any		any
جبکہ		UNK		UNK
انہیں		any		any
صرف		UNK		UNK
اےک		any		any
مےں		UNK		UNK
شکست		f		f
ہوئی		f		f
ہے		any		any
۔		UNK		UNK
گذشتہ		any		any
سال		m		m
وہ		any		any
خطاب		m		m
حاصل		m		m
نہیں		UNK		UNK
کر		any		any
سکیں		f		f
تاہم		UNK		UNK
اطالوی		any		any
کھلاڑی		m		m
فرانسیسکا		f		m
شیوون		f		m
نے		UNK		UNK
خطاب		m		m
جیتا		m		m
تھا		m		m
۔		UNK		UNK
ونسی		m		m
نے		UNK		UNK
اپنے		any		any
کیرئیر		m		m
کا		m		m
چوتھا		m		m
خطاب		m		m
جیتنے		any		any
کے		UNK		UNK
بعد		m		m
اظہار		m		m
خیال		m		m
کرتے		any		m
ہوئے		any		any
کہا		m		m
کہ		UNK		UNK
بارسیلونا		m		m
ان		any		any
کے		UNK		UNK
لئے		UNK		UNK
خوش_قسمت		any		any
رہا		m		m
ہے		any		any
اور		UNK		UNK
وہ		any		any
اسے		any		any
کافی		UNK		any
پسند		any		any
کرتی		f		f
ہےں		any		any
کیونکہ		UNK		UNK
وہ		any		any
یہاں		UNK		UNK
بہترین		any		any
ٹینس		m		m
کھیلتی		f		f
ہیں		any		any
۔		UNK		UNK
فائنل		m		m
مےں		UNK		UNK
حالانکہ		UNK		UNK
ونسی		m		m
کی		f		f
سرویس		m		f
کو		UNK		UNK
چھ		any		any
مرتبہ		m		m
بریک		any		any
کیا		m		m
گیا		m		m
لیکن		UNK		UNK
انہوں		any		any
نے		UNK		UNK
بھی		UNK		UNK
جوابی		any		any
انداز		m		m
مےں		UNK		UNK
بہترین		any		any
مظاہرہ		m		m
کیا		m		m
اور		UNK		UNK
مخالف		any		any
کھلاڑی		m		m
کی		f		f
سرویس		m		f
کو		UNK		UNK
بریک		any		any
کرتے		any		m
ہوئے		any		any
اپنی		any		f
سبقت		f		any
دوبارہ		UNK		UNK
حاصل		m		m
کی		f		f
۔		UNK		UNK
پہلے		m		m
سیٹ		m		m
مےں		UNK		UNK
انہیں		any		any
شکست		f		f
ہو		any		any
گئی		f		f
تھی		f		f
تاہم		UNK		UNK
دوسرے		m		m
اور		UNK		UNK
تیسرے		m		m
سیٹ		m		m
مےں		UNK		UNK
انہوں		any		any
نے		UNK		UNK
حریف		any		any
کھلاڑی		m		m
کو		UNK		UNK
سنبھلنے		any		any
کا		m		m
موقع		m		m
دئے		m		any
بغیر		UNK		UNK
بہترین		any		any
مظاہرہ		m		m
کیا		m		m
اور		UNK		UNK
خطاب		m		m
جیت		any		any
لیا		m		m
۔		UNK		UNK
سابق		any		any
سری_لنکائی		any		any
کپتان		m		m
کمار		m		m
سنگاکارا		m		m
نے		UNK		UNK
آج		m		m
کہا		m		m
کہ		UNK		UNK
یہ		any		any
شرم		f		m
کی		f		f
بات		f		f
ہے		any		any
کہ		UNK		UNK
کوئی		any		any
بھی		UNK		UNK
ہندوستانی		any		any
عالمی		any		any
چمپئن		m		m
ٹیم		m		f
کی		f		f
کوچنگ		m		f
کا		m		m
اہل		any		any
قرار		any		m
نہیں		UNK		UNK
دیا		m		m
گیا		m		m
ہے		any		any
۔		UNK		UNK
سنگاکارا		m		m
نے		UNK		UNK
کہا		m		m
کہ		UNK		UNK
حیرت		f		m
کی		f		f
بات		m		f
یہ		any		any
ہے		any		any
کہ		UNK		UNK
کئی		UNK		UNK
غیرمعمولی		any		any
کرکٹرس		m		m
کی		f		f
موجودگی		f		m
کے		UNK		UNK
باوجود		UNK		UNK
بی		m		m
سی		m		m
سی		m		m
آئی		m		m
نے		UNK		UNK
ان		any		any
مےں		UNK		UNK
سے		UNK		UNK
کسی		any		any
کو		UNK		UNK
ٹیم		f		f
کی		f		f
کوچنگ		f		f
کا		m		m
اہل		any		m
نہیں		UNK		UNK
سمجھا		m		m
۔		UNK		UNK
انہوں		any		any
نے		UNK		UNK
کہا		m		m
کہ		UNK		UNK
یہاں		UNK		UNK
بےشمار		any		any
بہترین		any		any
کرکٹرس		m		m
ہےں		any		any
لیکن		UNK		UNK
شرم		f		m
کی		f		f
بات		f		f
ہے		any		any
کہ		UNK		UNK
بی		m		m
سی		m		m
سی		m		m
آئی		m		m
نے		UNK		UNK
کسی		any		any
کو		UNK		UNK
بھی		UNK		UNK
قومی		any		any
ٹیم		f		f
کی		f		f
کوچنگ		f		f
کا		m		m
اہل		any		m
نہیں		UNK		UNK
سمجھا		m		m
ہے		any		any
۔		UNK		UNK
سنگاکارا		m		m
کے		m		m
خیال		m		m
مےں		UNK		UNK
کرکٹ		m		m
بورڈز		m		m
کے		UNK		UNK
لئے		UNK		UNK
یہ		any		any
اہمیت		f		m
کی		f		f
بات		f		f
ہے		any		any
کہ		UNK		UNK
وہ		any		any
گھریلو		any		any
کوچس		m		m
کی		f		f
خدمات		f		m
حاصل		m		m
کریں		m		any
۔		UNK		UNK
انہوں		any		any
نے		UNK		UNK
کہا		m		m
کہ		UNK		UNK
ایسا		UNK		m
کرنا		m		any
بہت		UNK		UNK
ضروری		any		any
ہے		any		any
۔		UNK		UNK
جس		any		any
طرح		m		m
گھریلو		any		any
کھلاڑیوں		m		m
کی		f		f
صلاحیتوں		f		m
کو		UNK		UNK
فروغ		m		m
دیتے		any		m
ہوئے		any		any
ان		any		any
کی		f		f
خدمات		f		m
حاصل		m		m
کی		f		f
جاتی		f		f
ہےں		any		any
اسی		any		any
طرح		m		m
کوچس		m		m
کے		m		m
معاملہ		m		m
مےں		UNK		UNK
بھی		UNK		UNK
یہی		any		any
طریقہ_کار		m		m
اختیار		m		m
کیا		m		m
جانا		m		m
چاہئے		any		any
۔		UNK		UNK
انہوں		any		any
نے		UNK		UNK
تاہم		UNK		UNK
اعتراف		m		m
کیا		m		m
کہ		UNK		UNK
قابل		any		any
اور		UNK		UNK
اہل		any		any
کوچس		m		m
کی		f		f
خدمات		f		m
کا		m		m
حصول		m		m
کرکٹ		m		m
بورڈز		m		m
کے		UNK		UNK
لئے		UNK		UNK
بہت		UNK		UNK
مشکل		any		any
کام		m		m
ہے		any		any
۔		UNK		UNK
کوئی		any		any
قابل		any		any
کوچ		m		m
حاصل		m		m
کرنا		m		any
کرکٹ		m		m
بورڈز		m		m
کے		UNK		UNK
لئے		UNK		UNK
مشکل		any		any
ہوتا		m		m
ہے		any		any
اور		UNK		UNK
جہاں		UNK		UNK
تک		UNK		UNK
سری_لنکا		m		m
کا		m		m
خیال		m		m
ہے		any		any
NULL		UNK		UNK
ان		any		any
کے		m		m
خیال		m		m
مےں		UNK		UNK
تمام		UNK		UNK
ہی		UNK		UNK
کھلاڑی		m		f
چاہتے		m		m
ہےں		any		any
کہ		UNK		UNK
ان		any		any
کا		m		m
کوچ		m		m
سری		m		m
لنکا		m		m
سے		UNK		UNK
ہی		UNK		UNK
تعلق		m		m
رکھنے		m		any
والا		m		m
ہو		any		any
۔		UNK		UNK
یہ		any		any
کھلاڑیوں		m		m
کی		f		f
پسند		m		m
بھی		UNK		UNK
ہوتی		f		f
ہے		any		any
۔		UNK		UNK
انہوں		any		any
نے		UNK		UNK
کہا		m		m
کہ		UNK		UNK
سری_لنکا		m		m
مےں		UNK		UNK
چندیکا		m		m
ہتھورا		m		m
سنگھے		m		m
کی		f		f
خدمات		f		m
حاصل		m		m
کرنے		any		any
کا		m		m
موقع		m		m
تھا		m		m
لیکن		UNK		UNK
افسوس		m		m
کی		f		f
بات		m		f
ہے		any		any
کہ		UNK		UNK
وہ		any		any
آسٹریلیا		m		m
منتقل		any		any
ہو		any		any
گئے		m		m
ہیں		any		any
۔		UNK		UNK
چندیکا		m		m
ہتھورا		m		m
سنگھے		m		m
کو		UNK		UNK
سری_لنکائی		any		any
ٹیم		f		f
کا		m		m
عملا		any		m
کوچ		m		m
ہی		UNK		UNK
سمجھا		m		m
جاتا		m		m
تھا		m		m
جنہوں		any		any
نے		UNK		UNK
تین		any		any
سال		m		m
تک		UNK		UNK
خدمات		f		m
انجام		m		m
دیں		f		f
تاہم		UNK		UNK
انہیں		any		any
ڈسیپلنری		any		any
بنیادوں		f		m
پر		UNK		UNK
برطرف		any		any
کر		any		any
دیا		m		m
گیا		m		m
تھا		m		m
NULL		UNK		UNK
جس		any		any
کے		UNK		UNK
بعد		m		m
وہ		any		any
آسٹریلیا		m		m
کو		UNK		UNK
نقل		f		m
مقام		m		m
کر		any		any
گئے		m		m
۔		UNK		UNK
الہ_آباد		m		m
ہائیکورٹ		m		m
نے		UNK		UNK
بابری		m		m
مسجد		f		m
کے		m		m
مقام		m		m
پر		UNK		UNK
جوں		UNK		m
کا		UNK		m
توں		UNK		any
کے		m		m
موقف		m		m
کو		UNK		UNK
31		any		any
اگست		m		m
تک		UNK		UNK
توسیع		m		f
دی		f		f
ہے		any		any
۔		UNK		UNK
لکھنؤ		m		m
بینچ		m		m
نے		UNK		UNK
اپنے		any		any
دفتر		m		m
کو		UNK		UNK
ہدایت		f		f
دی		f		f
ہے		any		any
کہ		UNK		UNK
وہ		any		any
گزشتہ		any		any
سال		m		m
30		m		m
ستمبر		m		m
کے		m		m
فیصلے		m		m
کے		m		m
اعلان		m		m
کو		UNK		UNK
قطعیت		f		f
دی		f		f
جبکہ		UNK		UNK
اس		any		any
کیس		m		m
کے		m		m
مختلف		any		any
فریقین		m		m
کی		f		f
جانب		m		m
سے		UNK		UNK
داخل_کردہ		any		any
اعتراضات		m		m
کو		UNK		UNK
خارج		any		any
کر		any		any
دیا		m		m
۔		UNK		UNK
بابری		m		m
مسجد		f		m
-		UNK		UNK
رام		m		m
جنم		m		m
بھومی		f		m
ملکیت		f		m
مقدمہ		m		m
مےں		UNK		UNK
شامل		any		any
فریقین		m		m
مےں		UNK		UNK
سے		UNK		UNK
اےک		any		any
ہندو		m		m
مہا		m		m
سبھا		f		m
کے		m		m
وکیل		m		m
ایچ		m		m
ایس		m		m
جین		m		m
کے		UNK		UNK
مطابق		UNK		UNK
خصوصی		any		any
مکمل		any		any
بینچ		m		any
جو		any		any
جسٹس		m		m
ایس		m		m
یو		m		m
خان		m		m
,		UNK		UNK
سدھیر		m		m
اگروال		m		m
اور		UNK		UNK
ویریندر		m		m
کمار		m		m
ڈکشٹ		m		m
پر		UNK		UNK
مشتمل		any		any
ہے		any		any
,		UNK		UNK
یہ		any		any
وضاحت		m		f
کرے		any		any
کہ		UNK		UNK
ستمبر		m		m
مےں		UNK		UNK
تین		any		any
رکنی		m		any
بینچ		m		m
نے		UNK		UNK
جو		any		any
علیحدہ		any		any
فیصلہ		m		m
سنائے		m		m
ہےں		any		any
,		UNK		UNK
ان		any		any
مےں		UNK		UNK
سے		UNK		UNK
اکثریتی		any		any
رائے		m		m
کو		UNK		UNK
شامل		any		any
کرتے		m		m
ہوئے		any		any
عدالتی		any		any
فرمان		m		m
کو		UNK		UNK
قطعیت		m		f
دی		f		f
جائے		m		any
۔		UNK		UNK
عدالت		f		f
نے		UNK		UNK
فیض_آباد		m		m
کمشنر		m		m
کو		UNK		UNK
اجازت		f		f
دی		f		f
کہ		UNK		UNK
وہ		any		any
عارضی		any		any
مندر		f		m
کے		m		m
سائبان		m		m
اور		UNK		UNK
رسیوں		f		m
کو		UNK		UNK
تبدیل		UNK		any
کریں		any		any
۔		UNK		UNK
متحدہ		m		any
عرب		m		m
امارات		m		m
(		UNK		UNK
یو		m		m
اے		m		m
ای		m		m
)		UNK		UNK
کی		f		f
عدالت		f		f
مےں		UNK		UNK
17		any		any
ہندوستانی		any		any
شہریوں		m		m
کی		f		f
دائرکردہ		any		any
اپیل		f		m
پر		UNK		UNK
سماعت		f		m
19		m		m
مئی		m		m
تک		UNK		UNK
ملتوی		any		any
کر		any		any
دی		f		f
۔		UNK		UNK
پاکستانی		any		any
شخص		m		m
کے		m		m
قتل		m		m
پر		UNK		UNK
ان		any		any
تمام		m		UNK
کو		UNK		UNK
سنائی		f		f
گئی		f		f
سزا		m		m
کے		UNK		UNK
خلاف		any		any
یہ		any		any
اپیل		f		m
دائر		m		any
کی		f		f
گئی		f		f
تھی		f		f
۔		UNK		UNK
عدالت		f		f
نے		UNK		UNK
مدعی		any		any
علیہان		m		m
اور		UNK		UNK
مقتول		m		m
کے		m		m
ورثا		m		m
کو		UNK		UNK
ہدایت		f		f
دی		f		f
کہ		UNK		UNK
وہ		any		any
آئندہ		any		any
سماعت		f		m
سے		UNK		UNK
قبل		m		m
خون_بہا		m		m
کا		m		m
تصفیہ		m		m
کر		any		any
لیں		f		f
۔		UNK		UNK
ہندوستانی		any		any
برادری		m		m
کے		m		m
وکلا		m		m
و		UNK		UNK
ارکان		m		m
نے		UNK		UNK
جو		any		any
اس		any		any
مقدمہ		m		m
سے		UNK		UNK
نمٹ		any		any
رہے		m		m
ہےں		any		any
,		UNK		UNK
آج		m		m
بتایا		m		m
کہ		UNK		UNK
عدالت		f		f
کی		f		f
دی		f		f
گئی		f		f
مہلت		m		f
کے		UNK		UNK
اندر		m		m
اس		any		any
معاملے		m		m
کی		f		f
یکسوئی		f		f
کر		any		any
لی		f		f
جائےگی		f		f
۔		UNK		UNK
گزشتہ		any		any
سال		m		m
18		m		any
مارچ		m		m
کو		UNK		UNK
شارجہ		m		m
کی		f		f
عدالت		f		f
نے		UNK		UNK
اپنا		any		any
فیصلہ		m		m
سناتے		m		m
ہوئے		any		any
17		any		any
ہندوستانی		any		any
شہریوں		m		m
کو		UNK		UNK
سزائے		m		m
موت		m		f
کا		m		m
حکم		m		m
دیا		m		m
تھا		m		m
۔		UNK		UNK
ان		any		any
سب		m		UNK
پر		UNK		UNK
پاکستانی		any		any
شہری		m		m
مصری		m		m
خان		m		m
کو		UNK		UNK
جنوری		m		m
2009		m		m
۶		m		m
مےں		UNK		UNK
ہلاک		any		any
کرنے		any		any
کا		m		m
الزام		m		m
ہے		any		any
۔		UNK		UNK
اس		any		any
کے		UNK		UNK
بعد		m		m
مقدمہ		m		m
کی		f		f
اب		UNK		UNK
تک		UNK		UNK
12		any		any
سماعت		f		m
ہو		any		any
چکی		f		f
ہیں		any		any
۔		UNK		UNK
مہلوک		m		m
کے		m		m
