Word		Original_feature		Predicted_feature
انڈیا		0		0
اوپن		0		0
سوپر		0		0
سیریز		0		0
بیڈ		0		0
مینٹن		0		0
سنگلز		0		0
خطاب		0		0
جیت		0		0
لیا		yA		yA
۔		UNK		UNK
انہوں		0		0
نے		UNK		UNK
نئی		0		UNK
دہلی		0		0
مےں		UNK		UNK
کھیلے		yA		yA
گئے		yA1		yA1
فائنل		UNK		0
مقابلہ		0		0
مےں		UNK		UNK
پیٹر		0		0
گیڈ		0		0
کو		UNK		UNK
21		UNK		UNK
-		UNK		UNK
12		UNK		UNK
,		UNK		UNK
12		UNK		UNK
-		UNK		UNK
21		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
21		UNK		UNK
-		UNK		UNK
15		UNK		UNK
سے		UNK		UNK
شکست		0		0
دے		yA		0
دی		yA		yA
۔		UNK		UNK
لی		0		0
چونگ		0		0
وائی		0		0
عالمی		UNK		UNK
سطح		0		0
پر		UNK		UNK
اول		UNK		UNK
نمبر		0		0
رینکنگ		0		0
رکھتے		wA		wA
ہےں		hE		hE
اور		UNK		UNK
انہوں		0		0
نے		UNK		UNK
تیسرے		UNK		UNK
سیٹ		0		0
میں		0		UNK
34		UNK		UNK
سالہ		UNK		UNK
گیڈ		0		0
کو		UNK		UNK
شکست		0		0
سے		UNK		UNK
دوچار		UNK		UNK
کرتے		wA		wA
ہوئے		yA		yA
افتتاحی		UNK		UNK
خطاب		0		0
جیت		0		0
لیا		yA		yA
۔		UNK		UNK
دونوں		UNK		UNK
کھلاڑیوں		0		0
نے		UNK		UNK
سیری		0		UNK
فورٹ		0		0
اسپورٹس		0		0
کامپلکس		0		0
مےں		UNK		UNK
ہوئے		yA		yA
اس		UNK		UNK
مقابلہ		0		0
مےں		UNK		UNK
کانٹے		0		0
کا		UNK		UNK
مقابلہ		0		0
کیا		yA		yA
۔		UNK		UNK
پہلے		UNK		UNK
سیٹ		0		0
مےں		UNK		UNK
کامیابی		0		0
کے		UNK		UNK
بعد		UNK		UNK
چونگ		0		0
وائی		0		0
کو		UNK		UNK
دوسرے		UNK		UNK
سیٹ		0		0
مےں		UNK		UNK
شکست		0		0
کا		UNK		UNK
سامنا		0		0
کرنا		nA		nA
پڑا		yA		yA
تاہم		UNK		UNK
انہوں		0		0
نے		UNK		UNK
تیسرے		UNK		UNK
اور		UNK		UNK
فیصلہ_کن		UNK		UNK
ٹسٹ		0		0
مےں		UNK		UNK
زبردست		UNK		UNK
مزاحمت		0		0
کرتے		wA		wA
ہوئے		yA		yA
شاندار		UNK		UNK
واپسی		0		0
کی		yA		yA
اور		UNK		UNK
مخالف		UNK		UNK
کھلاڑی		0		0
کو		UNK		UNK
کوئی		0		0
موقع		0		0
دئے		yA		yA
بغیر		UNK		UNK
کامیابی		0		0
حاصل		0		0
کر		0		0
لی		yA		yA
۔		UNK		UNK
پہلے		UNK		UNK
سیٹ		0		0
مےں		UNK		UNK
جب		UNK		UNK
چونگ		0		0
وائی		0		0
نے		UNK		UNK
سبقت		0		0
حاصل		0		0
کر		0		0
لی		yA		yA
تھی		WA		WA
اس		UNK		UNK
وقت		0		0
بھی		UNK		UNK
گیڈ		0		0
نے		UNK		UNK
اچھی		UNK		UNK
مزاحمت		0		0
کی		yA		yA
تھی		WA		WA
تاہم		UNK		UNK
وہ		0		0
زیادہ		UNK		UNK
مزاحمت		0		0
کرتے		wA		wA
ہوئے		yA		yA
سیٹ		0		0
مےں		UNK		UNK
کامیابی		0		0
حاصل		0		0
نہیں		UNK		UNK
کر		0		0
سکے		yA		yA
تھے		WA		WA
۔		UNK		UNK
دوسرا		UNK		UNK
مقابلہ		0		0
گیڈ		0		0
نے		UNK		UNK
جیتا		yA		0
اور		UNK		UNK
تیسرے		UNK		UNK
سیٹ		0		0
مےں		UNK		UNK
دونوں		0		UNK
نے		UNK		UNK
سخت		UNK		UNK
جدوجہد		0		0
کی		yA		yA
لیکن		UNK		UNK
چونگ		0		0
وائی		0		0
نے		UNK		UNK
گیڈ		0		0
کی		UNK		UNK
سرویس		0		0
بریک		0		UNK
کی		yA		yA
اور		UNK		UNK
اس		0		0
کے		UNK		UNK
بعد		UNK		UNK
سے		UNK		UNK
وہ		0		0
مسلسل		UNK		UNK
تین		UNK		UNK
پوائنٹ		0		0
حاصل		0		0
کرتے		wA		wA
ہوئے		yA		yA
کافی		UNK		UNK
آگے		UNK		UNK
نکل		0		0
گئے		yA1		yA1
تھے		WA		WA
۔		UNK		UNK
خواتین		0		0
کو		UNK		UNK
NULL		UNK		UNK
چاہئے		0		eM
کہ		UNK		UNK
وہ		0		0
ریاستی		UNK		UNK
حکومت		0		0
کی		UNK		UNK
جانب		UNK		UNK
سے		UNK		UNK
جاری_کردہ		UNK		UNK
اسکیمات		0		0
سے		UNK		UNK
بھرپور		UNK		UNK
استفادہ		0		0
کریں		eM		eM
۔		UNK		UNK
ان		UNK		UNK
خیالات		0		0
کا		UNK		UNK
اظہار		0		0
کارپوریٹر		0		0
امجد		0		0
اللہ		0		0
خاں		0		0
خالد		0		0
نے		UNK		UNK
آج		0		0
چنچل		0		0
گوڑہ		0		0
کمیونٹی		0		0
ہال		0		0
مےں		UNK		UNK
منعقدہ		UNK		UNK
دیپم		0		0
اسکیم		0		0
کے		UNK		UNK
تحت		UNK		UNK
اجراکردہ		UNK		UNK
گیاس		0		0
سیلنڈرس		0		0
تقسیم		0		0
تقریب		0		0
سے		UNK		UNK
کیا		yA		yA
۔		UNK		UNK
امجد		0		0
اللہ		0		0
خاں		0		0
نے		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
ایم		0		0
بی		0		0
ٹی		0		0
روز		0		0
اول		0		UNK
سے		UNK		UNK
ہی		UNK		UNK
بلا		UNK		0
لحاظ		0		0
مذہب		0		0
و		UNK		UNK
ملت		0		0
عوامی		UNK		UNK
مسائل		0		0
کی		UNK		UNK
یکسوئی		0		0
کے		UNK		UNK
لیے		UNK		UNK
جدوجہد		0		0
مےں		UNK		UNK
ہمہ_تن		UNK		UNK
مصروف		UNK		UNK
ہے		hE		hE
۔		UNK		UNK
چنانچہ		UNK		UNK
ایم		0		0
بی		0		0
ٹی		0		0
نے		UNK		UNK
اعظم		0		0
پورہ		0		0
ڈیویژن		0		0
کے		UNK		UNK
تحت		UNK		UNK
تمام		UNK		UNK
خاندانوں		0		0
کو		UNK		UNK
دیپم		0		0
اسکیم		0		0
سے		UNK		UNK
استفادہ		0		0
حاصل		0		0
کرنے		nA		nA
کے		UNK		UNK
لیے		UNK		UNK
نہ		UNK		UNK
صرف		UNK		UNK
درخواست_گذار		0		UNK
خواتین		0		0
کے		UNK		UNK
فارمس		0		0
کی		UNK		UNK
خانہ_پری		0		0
کی		yA		yA
بلکہ		UNK		UNK
درخواست		UNK		0
داخل		UNK		0
کردہ		UNK		0
تمام		UNK		UNK
خواتین		0		0
کو		UNK		UNK
دیپم		0		0
اسکیم		0		0
کے		UNK		UNK
تحت		UNK		UNK
تقریبا		UNK		UNK
124		UNK		UNK
گیس		0		0
سیلنڈرس		0		0
و		UNK		UNK
کنکشن		0		0
آڈرس		0		0
کی		UNK		UNK
کاپیاں		0		UNK
تقسیم		0		0
عمل		0		0
مےں		UNK		UNK
لائی		yA		yA
گئی		yA1		yA1
۔		UNK		UNK
اس		UNK		UNK
موقع		0		0
پر		UNK		UNK
ایس		0		0
ڈی		0		0
سی		0		0
مسٹر		UNK		UNK
شیخ		0		0
چاند		0		0
کے		UNK		UNK
علاوہ		UNK		UNK
مسٹر		UNK		UNK
وجیندر		0		0
،		UNK		UNK
سی		0		0
او		0		0
بھی		UNK		UNK
موجود		UNK		UNK
تھے		WA		WA
۔		UNK		UNK
جبکہ		UNK		UNK
تقریب		0		0
کی		UNK		UNK
راست		UNK		UNK
نگرانی		0		UNK
یوتھ		0		0
لیڈر		0		0
ایم		0		0
بی		0		0
ٹی		0		0
الطاف		0		0
نصیب		0		0
خاں		0		0
نے		UNK		UNK
کی		yA		yA
جبکہ		UNK		UNK
مذکورہ		UNK		UNK
دیپم		0		0
اسکیم		0		0
کے		UNK		UNK
متعلق		UNK		UNK
انہوں		0		0
نے		UNK		UNK
متعلقہ		UNK		UNK
کارپوریٹر		0		0
سے		UNK		UNK
نمائندگی		0		0
کرتے		wA		wA
ہوئے		yA		yA
غریب		UNK		UNK
خواتین		0		0
کو		UNK		UNK
گیس		0		0
سیلنڈرس		0		0
کی		UNK		UNK
تقسیم		0		0
عمل		0		0
مےں		UNK		UNK
لائی		yA		yA
اس		UNK		UNK
موقع		0		0
پر		UNK		UNK
اسلم		0		0
خاں		0		0
،		UNK		UNK
NULL		UNK		UNK
محمد		0		0
لائق		0		0
علی		0		0
بھی		UNK		UNK
موجود		UNK		UNK
تھے		WA		WA
۔		UNK		UNK
انسٹیٹیوٹ		0		0
فار		0		0
الیکٹرانک		0		0
گورننس		0		0
کی		UNK		UNK
جانب		UNK		UNK
سے		UNK		UNK
پروگرامر		0		0
،		UNK		UNK
ٹرینی		0		0
سافٹ_ویر		0		UNK
انجینئر		0		0
یا		UNK		UNK
مماثل		0		0
کے		UNK		UNK
لئے		UNK		UNK
اےک		UNK		UNK
واک_اِن		0		0
انٹرویو		0		0
کا		UNK		UNK
30		0		0
اپریل		0		0
کو		UNK		UNK
صبح		0		0
9		UNK		UNK
بجے		0		0
بمقام		UNK		UNK
کیشو		0		0
میموریل		0		0
انسٹی_ٹیوٹ		0		0
آف		0		0
ٹکنالوجی		0		0
متصل		UNK		UNK
دیپک		0		0
تھیٹر		0		0
لین		0		0
نارائن		0		0
گوڑہ		0		0
اہتمام		0		0
کیا		yA		yA
جائےگا		gA		gA
۔		UNK		UNK
انٹرویو		0		0
کا		UNK		UNK
یہ		UNK		UNK
پروگرام		0		0
آئی		0		0
ٹی		0		0
ایم		0		0
این		0		0
سی		0		0
مےں		UNK		UNK
200		UNK		UNK
سے		UNK		UNK
زائد		UNK		UNK
جائیدادوں		0		0
کو		UNK		UNK
پُر		0		UNK
کرنے		nA		nA
کے		UNK		UNK
لئے		UNK		UNK
منعقد		UNK		UNK
کیا		yA		yA
جا		0		0
رہا		yA		yA
ہے		hE		hE
۔		UNK		UNK
صرف		UNK		UNK
2011		0		0
ء		0		0
مےں		UNK		UNK
کامیاب		UNK		UNK
ہونے		nA		nA
والے		UNK		UNK
بی		0		0
ایس		0		0
سی		0		0
کمپیوٹر		0		0
سائنس		0		0
،		UNK		UNK
میاتھس		0		0
،		UNK		UNK
اسٹائسٹکس		0		0
،		UNK		UNK
انفارمیشن		0		0
ٹکنالوجی		0		0
،		UNK		UNK
الکٹرانکس		0		0
،		UNK		UNK
الیکٹریکل		0		0
،		UNK		UNK
فزکس		0		0
یا		UNK		UNK
کیمسٹری		0		0
کے		UNK		UNK
طلبہ		0		0
اس		0		0
مےں		UNK		UNK
شرکت		0		0
کے		UNK		UNK
اہل		UNK		UNK
ہیں		hE		hE
۔		UNK		UNK
پاکستانی		UNK		UNK
ہاکی		0		0
ٹیم		0		0
کے		UNK		UNK
نئے		UNK		UNK
کپتان		0		0
محمد		0		0
عمران		0		0
نے		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
ان		0		0
کی		UNK		UNK
ٹیم		0		0
5		UNK		UNK
تا		UNK		UNK
15		UNK		0
مئی		0		0
ملیشیاء		0		0
مےں		UNK		UNK
ہونے		nA		nA
والے		UNK		UNK
اذلان		0		0
شاہ		0		0
ہاکی		0		0
کپ		0		0
جیتنے		nA		nA
کا		UNK		UNK
عزم		0		0
رکھتی		wA		wA
ہے		hE		hE
۔		UNK		UNK
سینئر		UNK		UNK
کھلاڑی		0		0
ذیشان		0		0
اشرف		0		0
کی		UNK		UNK
جگہ		0		0
سنبھالنے		nA		nA
والے		UNK		UNK
عمران		0		0
نے		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
ایشین		0		0
گیمس		0		0
مےں		UNK		UNK
کامیابی		0		0
کے		UNK		UNK
بعد		UNK		UNK
سے		UNK		UNK
پاکستانی		UNK		UNK
ٹیم		0		0
کے		UNK		UNK
حوصلے		0		0
بلند		UNK		UNK
ہےں		hE		hE
اور		UNK		UNK
یہ		UNK		UNK
ٹیم		0		0
اپنی		0		0
کامیابیوں		0		0
کا		UNK		UNK
سلسلہ		0		0
جاری		UNK		UNK
رکھنا		nA		nA
چاہتی		wA		wA
ہے		hE		hE
۔		UNK		UNK
اشرف		0		0
کو		UNK		UNK
اذلان		0		0
شاہ		0		0
ٹورنمنٹ		0		0
کے		UNK		UNK
لئے		UNK		UNK
ٹیم		0		0
مےں		UNK		UNK
شامل		UNK		UNK
نہیں		UNK		UNK
کیا		yA		yA
گیا		yA1		yA1
ہے		hE		hE
۔		UNK		UNK
انہوں		0		0
نے		UNK		UNK
ملیشیا		0		0
روانگی		0		0
سے		UNK		UNK
قبل		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
بحیثیت		UNK		UNK
مجموعی		UNK		UNK
ٹیم		0		0
کی		UNK		UNK
کارکردگی		0		0
مےں		UNK		UNK
بہتری		0		0
پیدا		UNK		UNK
ہو		0		0
رہی		yA		yA
ہے		hE		hE
اور		UNK		UNK
انہیں		ko		ko
NULL		UNK		UNK
یقین		0		0
ہے		hE		hE
کہ		UNK		UNK
اس		UNK		UNK
ٹورنمنٹ		0		0
مےں		UNK		UNK
ٹیم		0		0
کا		UNK		UNK
مظاہرہ		0		0
بہترین		UNK		UNK
رہیگا		gA		ga
۔		UNK		UNK
پاکستان		0		0
کا		UNK		UNK
پہلا		UNK		UNK
میچ		0		0
5		0		0
مئی		0		0
کو		UNK		UNK
نیوزی		0		0
لینڈ		0		0
کے		UNK		UNK
خلاف		UNK		UNK
ہوگا		gA		ga
۔		UNK		UNK
اس		0		0
کے		UNK		UNK
بعد		UNK		UNK
اسے		ko		ko
جنوبی		0		0
کوریا		0		0
,		UNK		UNK
برطانیہ		0		0
,		UNK		UNK
آسٹریلیا		0		0
اور		UNK		UNK
ہندوستان		0		0
سے		UNK		UNK
مقابلہ		0		0
کرنا		nA		nA
ہے		hE		hE
جبکہ		UNK		UNK
14		0		0
مئی		0		0
کو		UNK		UNK
میزبان		0		0
ملیشیا		0		0
کے		UNK		UNK
خلاف		UNK		UNK
اس		0		0
کا		UNK		UNK
میچ		0		0
ہوگا		gA		ga
۔		UNK		UNK
گذشتہ		UNK		UNK
ہفتہ		0		0
پاکستان		0		0
میں		UNK		UNK
جب		UNK		UNK
پاکستانی		UNK		0
ہاکی		0		0
ٹیم		0		0
کا		UNK		UNK
انتخاب		0		0
عمل		0		0
مےں		UNK		UNK
آیا		yA		yA
تھا		WA		WA
اس		UNK		UNK
وقت		0		0
تین		UNK		UNK
ایسے		UNK		UNK
کھلاڑیوں		0		0
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		0		0
مےں		UNK		UNK
جگہ		0		0
دی		yA		yA
گئی		yA1		yA1
جن		0		0
کے		UNK		UNK
تعلق		0		UNK
سے		UNK		UNK
شبہ		0		0
تھا		WA		WA
کہ		UNK		UNK
وہ		0		0
ہندوستان		0		0
مےں		UNK		UNK
باغی		UNK		UNK
ہاکی		0		0
لیگ		0		0
مےں		UNK		UNK
شمولیت		0		0
کے		UNK		UNK
لئے		UNK		UNK
تیار		UNK		UNK
تھے		WA		WA
۔		UNK		UNK
سینئر		UNK		UNK
کھلاڑی		0		0
شکیل		0		0
عباسی		0		0
کو		UNK		UNK
ٹیم		0		0
کا		UNK		UNK
نائب		0		0
کپتان		0		0
مقرر		UNK		UNK
کیا		yA		yA
گیا		yA1		yA1
ہے		hE		hE
جبکہ		UNK		UNK
شکیل		0		0
کے		UNK		UNK
علاوہ		UNK		UNK
ریحان		0		0
بٹ		0		0
اور		UNK		UNK
وسیم		0		0
احمد		0		0
کو		UNK		UNK
ٹیم		0		0
سے		UNK		UNK
اخراج		0		0
کا		UNK		UNK
شبہ		0		0
تھا		WA		WA
کیونکہ		UNK		UNK
ان		0		0
کے		UNK		UNK
تعلق		0		UNK
سے		UNK		UNK
اطلاعات		0		0
مےں		UNK		UNK
کہا		yA		yA
گیا		yA1		yA1
تھا		WA		WA
کہ		UNK		UNK
ان		UNK		UNK
تینوں		0		UNK
کو		UNK		UNK
ہندوستانی		UNK		UNK
ٹیم		0		0
مےں		UNK		UNK
باغی		UNK		UNK
لیگ		0		0
کی		UNK		UNK
جانب		UNK		UNK
سے		UNK		UNK
کھیلنے		nA		nA
کے		UNK		UNK
لیے		UNK		UNK
تیار		UNK		UNK
کر		0		0
لیا		yA		yA
گیا		yA1		yA1
ہے		hE		hE
تاہم		UNK		UNK
پاکستان		UNK		0
ہاکی		0		0
فیڈریشن		0		0
کے		UNK		UNK
سکریٹری		0		0
مسٹر		UNK		UNK
آصف		0		0
باجوا		0		0
نے		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
ان		UNK		UNK
تینوں		0		UNK
ہی		UNK		UNK
کھلاڑیوں		0		0
نے		UNK		UNK
پاکستان		0		0
ہاکی		0		UNK
فیڈریشن		0		0
کو		UNK		UNK
تیقن		0		0
دیا		yA		yA
ہے		hE		hE
کہ		UNK		UNK
وہ		0		0
باغی		UNK		UNK
لیگ		0		0
مےں		UNK		UNK
شامل		UNK		UNK
نہیں		UNK		UNK
ہونگے		gA		gA
NULL		UNK		UNK
اس		0		0
کے		UNK		UNK
بعد		UNK		UNK
انہیں		ko		ko
قومی		UNK		UNK
ٹیم		0		0
مےں		UNK		UNK
شامل		UNK		UNK
کر		0		0
لیا		yA		yA
گیا		yA1		yA1
ہے		hE		hE
۔		UNK		UNK
اس		0		0
کے		UNK		UNK
علاوہ		UNK		UNK
پنالٹی		0		0
کارنر		0		0
اسپیشلسٹ		0		0
سہیل		0		0
عباس		0		0
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		0		0
مےں		UNK		UNK
شامل		UNK		UNK
کیا		yA		yA
گیا		yA1		yA1
ہے		hE		hE
تاہم		UNK		UNK
انہیں		ko		ko
قیادت		0		0
نہیں		UNK		UNK
سونپی		yA		yA
گئی		yA1		yA1
ہے		hE		hE
۔		UNK		UNK
ذیشان		0		0
اشرف		0		0
نے		UNK		UNK
خود		UNK		UNK
ہی		UNK		UNK
پہلے		UNK		UNK
NULL		UNK		UNK
واضح		UNK		UNK
کر		0		0
دیا		yA		yA
تھا		WA		WA
کہ		UNK		UNK
وہ		0		0
اذلان		0		0
شاہ		0		0
ہاکی		0		0
کپ		0		0
کے		UNK		UNK
لئے		UNK		UNK
دستیاب		UNK		UNK
نہیں		UNK		UNK
رہیں_گے		gA		gA
۔		UNK		UNK
اذلان		0		0
شاہ		0		0
کپ		0		0
کے		UNK		UNK
لئے		UNK		UNK
منتخبہ		UNK		UNK
ٹیم		0		0
مےں		UNK		UNK
عمران		0		0
شاہ		0		0
,		UNK		UNK
فرید		0		0
احمد		0		0
,		UNK		UNK
کاشف		0		0
شاہ		0		0
,		UNK		UNK
محمد		0		0
توصیف		0		0
,		UNK		UNK
ریحان		0		0
بٹ		0		0
,		UNK		UNK
وقاص		0		0
اکبر		0		0
,		UNK		UNK
محمد		0		0
زبیر		0		0
,		UNK		UNK
عمر		0		0
بھوٹا		0		yA
,		UNK		UNK
محمد		0		0
راشد		0		0
,		UNK		UNK
حسین		0		0
خان		0		0
اور		UNK		UNK
محمد		0		0
عمران		0		0
جونئیر		UNK		0
بھی		UNK		UNK
شامل		UNK		UNK
ہیں		hE		hE
۔		UNK		UNK
سابق		UNK		UNK
پاکستانی		UNK		UNK
کرکٹ		0		0
کپتان		0		0
راشد		0		0
لطیف		0		0
نے		UNK		UNK
سابق		UNK		UNK
سری_لنکن		UNK		UNK
کپتان		0		0
ہاشن		0		0
تلک		0		0
رتنے		0		0
کے		UNK		UNK
اس		0		UNK
ادعا		0		0
کی		UNK		UNK
تائید		0		0
کی		yA		yA
ہے		hE		hE
کہ		UNK		UNK
سری_لنکائی		UNK		UNK
کرکٹ		0		0
ٹیم		0		0
گذشتہ		UNK		UNK
تقریباً		UNK		UNK
دو		UNK		UNK
دہوں		0		0
سے		UNK		UNK
میچ		0		0
فکسنگ		0		0
مےں		UNK		UNK
ملوث		UNK		UNK
ہے		hE		hE
۔		UNK		UNK
یہ		0		UNK
آج		0		0
بھی		UNK		UNK
کینسر		0		0
کی		UNK		UNK
طرح		UNK		0
پھیل		0		0
رہی		yA		yA
ہے		hE		hE
۔		UNK		UNK
ان		0		0
کا		UNK		UNK
کہنا		nA		nA
ہے		hE		hE
کہ		UNK		UNK
انہیں		ko		ko
NULL		UNK		UNK
امید		0		0
ہے		hE		hE
کہ		UNK		UNK
جب		UNK		UNK
ہاشن		0		0
تلک		0		0
رتنے		0		UNK
میچ		0		0
فکسنگ		0		0
کے		UNK		UNK
تعلق		UNK		UNK
سے		UNK		UNK
پردے		0		0
فاش		UNK		0
کریں_گے		gA		gA
تو		UNK		UNK
مزید		UNK		UNK
بڑے		UNK		UNK
کھلاڑیوں		0		0
کے		UNK		UNK
نام		0		0
سامنے		UNK		UNK
آئیں_گے		gA		gA
۔		UNK		UNK
لطیف		0		0
نے		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
وہ		0		0
تلک		0		0
رتنے		0		0
کو		UNK		UNK
شخصی		UNK		UNK
طور		0		0
پر		UNK		UNK
جانتے		wA		wA
ہیں		hE		hE
۔		UNK		UNK
انہوں		0		0
(		UNK		UNK
تلک		0		0
رتنے		0		0
)		UNK		UNK
نے		UNK		UNK
1993		UNK		0
-		UNK		UNK
94		UNK		0
مےں		UNK		UNK
بھی		UNK		UNK
اس		UNK		UNK
تعلق		0		0
سے		UNK		UNK
ان		0		0
سے		UNK		UNK
کچھ		0		UNK
کہا		yA		yA
تھا		WA		WA
۔		UNK		UNK
جہاں		UNK		UNK
تک		UNK		UNK
ذیلی		UNK		UNK
براعظم		0		0
کا		UNK		UNK
سوال		0		0
ہے		hE		hE
NULL		UNK		UNK
یہاں		UNK		UNK
کے		UNK		UNK
کھلاڑیوں		0		0
کو		UNK		UNK
تلک		0		0
رتنے		0		nA
سے		UNK		UNK
زیادہ		UNK		UNK
کوئی		0		0
نہیں		UNK		UNK
جانتا		wA		wA
اور		UNK		UNK
اگر		UNK		UNK
وہ		0		0
حقائق		0		0
کو		UNK		UNK
بےنقاب		UNK		UNK
کریں_گے		gA		gA
تو		UNK		UNK
ہندوستان		0		0
,		UNK		UNK
پاکستان		0		0
اور		UNK		UNK
سری		0		0
لنکا		0		0
کے		UNK		UNK
کئی		UNK		UNK
سابق		UNK		UNK
کرکٹرس		0		0
بےنقاب		UNK		UNK
ہو		0		0
جائیں_گے		gA		gA
اور		UNK		UNK
ان		0		0
کے		UNK		UNK
نام		0		0
سامنے		UNK		UNK
آ		0		0
جائیں_گے		gA		gA
۔		UNK		UNK
راشد		0		0
لطیف		0		0
نے		UNK		UNK
جو		0		0
سابق		UNK		UNK
ٹسٹ		0		0
وکٹ		0		0
کیپر		0		0
بھی		UNK		UNK
ہےں		hE		hE
,		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
جہاں		UNK		UNK
تک		UNK		UNK
وہ		0		0
جانتے		wA		wA
ہےں		hE		hE
ان		0		0
کے		UNK		UNK
خیال		0		0
مےں		UNK		UNK
تلک		0		0
رتنے		0		0
اس		UNK		UNK
تعلق		0		0
سے		UNK		UNK
اپنے		0		0
عزم		0		0
کا		UNK		UNK
احترام		0		0
کریں_گے		gA		gA
اور		UNK		UNK
اگر		UNK		UNK
وہ		0		0
حقائق		0		0
کا		UNK		UNK
انکشاف		0		0
کرتے		wA		wA
ہےں		hE		hE
تو		UNK		UNK
یہ		0		UNK
ذیلی		UNK		UNK
براعظم		0		0
کے		UNK		UNK
کچھ		UNK		UNK
کھلاڑیوں		0		0
کے		UNK		UNK
لئے		UNK		UNK
انتہائی		UNK		UNK
تباہ_کن		UNK		UNK
ہوگا		gA		ga
تاہم		UNK		UNK
اگر		UNK		UNK
کوئی		0		0
معاملت		0		0
کر		0		0
لی		yA		yA
جاتی		wA		wA
ہے		hE		hE
تو		UNK		UNK
پھر		UNK		UNK
سب		UNK		UNK
کچھ		UNK		UNK
پوشیدہ		UNK		UNK
رہ		0		0
سکتا		wA		wA
ہے		hE		hE
۔		UNK		UNK
گذشتہ		UNK		UNK
ہفتے		0		0
اےک		UNK		UNK
انٹرویو		0		0
مےں		UNK		UNK
تلک		0		0
رتنے		0		nA
نے		UNK		UNK
اعتراف		0		0
کیا		yA		yA
تھا		WA		WA
کہ		UNK		UNK
سری		0		0
لنکا		0		0
کی		UNK		UNK
ٹیم		0		0
1992		0		0
سے		UNK		UNK
میچ		0		0
فکسنگ		0		0
مےں		UNK		UNK
ملوث		UNK		UNK
ہے		hE		hE
۔		UNK		UNK
سری		0		0
لنکا		0		0
کے		UNK		UNK
لئے		UNK		UNK
83		UNK		UNK
ٹسٹ		0		0
اور		UNK		UNK
200		UNK		UNK
ونڈے		0		0
میچس		0		0
کھیلنے		nA		nA
والے		UNK		UNK
تلک		0		0
رتنے		0		0
نے		UNK		UNK
کہا		yA		yA
کہ		UNK		UNK
وہ		0		0
اپنے		0		0
الزامات		0		0
کو		UNK		UNK
درست		UNK		UNK
ثابت		UNK		UNK
کرنے		nA		nA
تیار		UNK		UNK
ہےں		hE		hE
اور		UNK		UNK
جو		UNK		0
لوگ		0		0
ملوث		UNK		UNK
ہےں		hE		hE
ان		0		0
کے		UNK		UNK
ناموں		0		0
کا		UNK		UNK
بھی		UNK		UNK
انکشاف		0		0
کریں_گے		gA		gA
۔		UNK		UNK
انٹرویو		0		0
کے		UNK		UNK
دوران		UNK		UNK
تلک		0		0
رتنے		0		0
کا		UNK		UNK
کہنا		nA		nA
تھا		WA		WA
کہ		UNK		UNK
میچ		0		0
فکسنگ		0		0
ایسی		UNK		UNK
چیز		0		0
ہے		hE		hE
جو		0		0
سری		0		0
لنکا		0		0
کرکٹ		0		0
مےں		UNK		UNK
کچھ		UNK		UNK
عرصہ		0		0
سے		UNK		UNK
ہے		hE		hE
۔		UNK		UNK
یہ		0		UNK
آج		0		0
بھی		UNK		UNK
کینسر		0		0
کی		UNK		UNK
طرح		UNK		0
پھیل		0		0
رہی		yA		yA
ہے		hE		hE
۔		UNK		UNK
ان		0		0
کی		UNK		UNK
معلومات		0		0
کے		UNK		UNK
مطابق		UNK		UNK
سری		0		0
لنکا		0		0
کرکٹ		0		0
مےں		UNK		UNK
1992		UNK		0
سے		UNK		UNK
میچ		0		0
فکسنگ		0		0
چل		0		0
رہی		yA		yA
ہے		hE		hE
۔		UNK		UNK
عالمی		UNK		UNK
رینکنگ		0		0
مےں		UNK		UNK
42		UNK		UNK
واں		UNK		UNK
مقام		0		0
رکھنے		nA		nA
والی		UNK		UNK
ونسی		0		0
نے		UNK		UNK
بارسیلونا		0		0
مےں		UNK		UNK
اپنی		0		0
کامیابیوں		0		0
کا		UNK		UNK
سلسلہ		0		0
بھی		UNK		UNK
وسیع		UNK		UNK
کر		0		0
لیا		yA		yA
ہے		hE		hE
اور		UNK		UNK
وہ		0		0
یہاں		UNK		UNK
14		UNK		UNK
میچس		0		0
جیت		0		0
چکی		yA		yA
ہےں		hE		hE
جبکہ		UNK		UNK
انہیں		ko		ko
صرف		UNK		UNK
اےک		UNK		UNK
مےں		UNK		UNK
شکست		0		0
ہوئی		yA		yA
ہے		hE		hE
۔		UNK		UNK
فائنل		0		0
مےں		UNK		UNK
انہوں		0		0
نے		UNK		UNK
چیک		0		0
جمہوریہ		0		0
کی		UNK		UNK
لوسی		0		UNK
راڈیکا		0		0
کو		UNK		UNK
4		UNK		UNK
-		UNK		UNK
6		UNK		UNK
,		UNK		UNK
6		UNK		UNK
-		UNK		UNK
2		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
