Word		Original_feature		Predicted_feature
اس		3		3
مقابلہ		3		3
مےں		UNK		UNK
کانٹے		3		3
کا		UNK		UNK
مقابلہ		3		3
کیا		any		any
۔		UNK		UNK
پہلے		UNK		UNK
سیٹ		3		3
مےں		UNK		UNK
کامیابی		3		3
کے		UNK		UNK
بعد		3		3
چونگ		3		3
وائی		3		3
کو		UNK		UNK
دوسرے		UNK		UNK
سیٹ		3		3
مےں		UNK		UNK
شکست		3		3
کا		UNK		UNK
سامنا		3		3
کرنا		any		any
پڑا		any		any
تاہم		UNK		UNK
انہوں		3h		3h
نے		UNK		UNK
تیسرے		UNK		UNK
اور		UNK		UNK
فیصلہ_کن		UNK		UNK
ٹسٹ		3		3
مےں		UNK		UNK
زبردست		UNK		UNK
مزاحمت		3		3
کرتے		any		any
ہوئے		any		any
شاندار		UNK		UNK
واپسی		3		3
کی		any		any
اور		UNK		UNK
مخالف		UNK		UNK
کھلاڑی		3		3
کو		UNK		UNK
کوئی		3		3
موقع		3		3
دئے		any		any
بغیر		UNK		UNK
کامیابی		3		3
حاصل		3		3
کر		any		any
لی		any		any
۔		UNK		UNK
پہلے		UNK		UNK
سیٹ		3		3
مےں		UNK		UNK
جب		UNK		UNK
چونگ		3		3
وائی		3		3
نے		UNK		UNK
سبقت		3		3
حاصل		3		3
کر		any		any
لی		any		any
تھی		3		any
اس		3		3
وقت		3		3
بھی		UNK		UNK
گیڈ		3		3
نے		UNK		UNK
اچھی		UNK		UNK
مزاحمت		3		3
کی		any		any
تھی		3		3
تاہم		UNK		UNK
وہ		3		3
زیادہ		UNK		UNK
مزاحمت		3		3
کرتے		any		any
ہوئے		any		3
سیٹ		3		3
مےں		UNK		UNK
کامیابی		3		3
حاصل		3		3
نہیں		UNK		UNK
کر		any		any
سکے		any		any
تھے		3		3
۔		UNK		UNK
دوسرا		UNK		UNK
مقابلہ		3		3
گیڈ		3		3
نے		UNK		UNK
جیتا		any		3
اور		UNK		UNK
تیسرے		UNK		UNK
سیٹ		3		3
مےں		UNK		UNK
دونوں		3		UNK
نے		UNK		UNK
سخت		UNK		UNK
جدوجہد		3		3
کی		any		any
لیکن		UNK		UNK
چونگ		3		3
وائی		3		3
نے		UNK		UNK
گیڈ		3		3
کی		UNK		UNK
سرویس		3		3
بریک		any		UNK
کی		any		any
اور		UNK		UNK
اس		3		3
کے		UNK		UNK
بعد		3		3
سے		UNK		UNK
وہ		3		3
مسلسل		UNK		UNK
تین		UNK		UNK
پوائنٹ		3		3
حاصل		3		3
کرتے		any		any
ہوئے		any		3
کافی		UNK		UNK
آگے		3		3
نکل		any		any
گئے		any		any
تھے		3		3
۔		UNK		UNK
خواتین		3		3
کو		UNK		UNK
NULL		UNK		UNK
چاہئے		any		any
کہ		UNK		UNK
وہ		3		3
ریاستی		UNK		UNK
حکومت		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
جاری_کردہ		UNK		UNK
اسکیمات		3		3
سے		UNK		UNK
بھرپور		UNK		UNK
استفادہ		3		3
کریں		any		any
۔		UNK		UNK
ان		3		3
خیالات		3		3
کا		UNK		UNK
اظہار		3		3
کارپوریٹر		3		3
امجد		3		3
اللہ		3		3
خاں		3		3
خالد		3		3
نے		UNK		UNK
آج		3		3
چنچل		3		any
گوڑہ		3		3
کمیونٹی		3		3
ہال		3		3
مےں		UNK		UNK
منعقدہ		UNK		UNK
دیپم		3		3
اسکیم		3		3
کے		UNK		UNK
تحت		3		UNK
اجراکردہ		UNK		UNK
گیاس		3		3
سیلنڈرس		3		3
تقسیم		3		3
تقریب		3		3
سے		UNK		UNK
کیا		any		3
۔		UNK		UNK
امجد		3		3
اللہ		3		3
خاں		3		3
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
ایم		3		3
بی		3		3
ٹی		3		3
روز		3		3
اول		3		UNK
سے		UNK		UNK
ہی		UNK		UNK
بلا		UNK		3
لحاظ		3		3
مذہب		3		3
و		UNK		UNK
ملت		3		3
عوامی		UNK		UNK
مسائل		3		3
کی		UNK		UNK
یکسوئی		3		3
کے		UNK		UNK
لیے		UNK		UNK
جدوجہد		3		3
مےں		UNK		UNK
ہمہ_تن		UNK		UNK
مصروف		UNK		UNK
ہے		3		3
۔		UNK		UNK
چنانچہ		UNK		UNK
ایم		3		3
بی		3		3
ٹی		3		3
نے		UNK		UNK
اعظم		3		3
پورہ		3		3
ڈیویژن		3		3
کے		UNK		UNK
تحت		3		UNK
تمام		UNK		UNK
خاندانوں		3		3
کو		UNK		UNK
دیپم		3		3
اسکیم		3		3
سے		UNK		UNK
استفادہ		3		3
حاصل		3		3
کرنے		any		any
کے		UNK		UNK
لیے		UNK		UNK
نہ		UNK		UNK
صرف		UNK		UNK
درخواست_گذار		3		UNK
خواتین		3		3
کے		UNK		UNK
فارمس		3		3
کی		UNK		UNK
خانہ_پری		3		3
کی		any		any
بلکہ		UNK		UNK
درخواست		UNK		3
داخل		UNK		3
کردہ		UNK		3
تمام		UNK		UNK
خواتین		3		3
کو		UNK		UNK
دیپم		3		3
اسکیم		3		3
کے		UNK		UNK
تحت		3		UNK
تقریبا		UNK		UNK
124		UNK		UNK
گیس		3		3
سیلنڈرس		3		3
و		UNK		UNK
کنکشن		3		3
آڈرس		3		3
کی		UNK		UNK
کاپیاں		3		UNK
تقسیم		3		3
عمل		3		3
مےں		UNK		UNK
لائی		any		any
گئی		any		any
۔		UNK		UNK
اس		3		3
موقع		3		3
پر		UNK		UNK
ایس		3		3
ڈی		3		3
سی		3		3
مسٹر		UNK		UNK
شیخ		3		3
چاند		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
مسٹر		UNK		UNK
وجیندر		3		3
،		UNK		UNK
سی		3		3
او		3		3
بھی		UNK		UNK
موجود		UNK		UNK
تھے		3		3
۔		UNK		UNK
جبکہ		UNK		UNK
تقریب		3		3
کی		UNK		UNK
راست		UNK		UNK
نگرانی		3		UNK
یوتھ		3		3
لیڈر		3		3
ایم		3		3
بی		3		3
ٹی		3		3
الطاف		3		3
نصیب		3		3
خاں		3		3
نے		UNK		UNK
کی		any		any
جبکہ		UNK		UNK
مذکورہ		UNK		UNK
دیپم		3		3
اسکیم		3		3
کے		UNK		UNK
متعلق		UNK		UNK
انہوں		3h		3h
نے		UNK		UNK
متعلقہ		UNK		UNK
کارپوریٹر		3		3
سے		UNK		UNK
نمائندگی		3		3
کرتے		any		any
ہوئے		any		any
غریب		UNK		UNK
خواتین		3		3
کو		UNK		UNK
گیس		3		3
سیلنڈرس		3		3
کی		UNK		UNK
تقسیم		3		3
عمل		3		3
مےں		UNK		UNK
لائی		any		any
اس		3		3
موقع		3		3
پر		UNK		UNK
اسلم		3		3
خاں		3		3
،		UNK		UNK
NULL		UNK		UNK
محمد		3		3
لائق		3		3
علی		3		3
بھی		UNK		UNK
موجود		UNK		UNK
تھے		3		3
۔		UNK		UNK
انسٹیٹیوٹ		3		3
فار		3		3
الیکٹرانک		3		3
گورننس		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
پروگرامر		3		3
،		UNK		UNK
ٹرینی		3		3
سافٹ_ویر		3		3
انجینئر		3		3
یا		UNK		UNK
مماثل		3		3
کے		UNK		UNK
لئے		UNK		UNK
اےک		UNK		UNK
واک_اِن		3		3
انٹرویو		3		3
کا		UNK		UNK
30		3		3
اپریل		3		3
کو		UNK		UNK
صبح		3		3
9		UNK		UNK
بجے		3		3
بمقام		UNK		UNK
کیشو		3		3
میموریل		3		3
انسٹی_ٹیوٹ		3		3
آف		3		3
ٹکنالوجی		3		3
متصل		UNK		UNK
دیپک		3		3
تھیٹر		3		3
لین		3		3
نارائن		3		3
گوڑہ		3		3
اہتمام		3		3
کیا		any		any
جائےگا		3		3
۔		UNK		UNK
انٹرویو		3		3
کا		UNK		UNK
یہ		3		3
پروگرام		3		3
آئی		3		3
ٹی		3		3
ایم		3		3
این		3		3
سی		3		3
مےں		UNK		UNK
200		UNK		UNK
سے		UNK		UNK
زائد		UNK		UNK
جائیدادوں		3		3
کو		UNK		UNK
پُر		3		UNK
کرنے		any		any
کے		UNK		UNK
لئے		UNK		UNK
منعقد		UNK		UNK
کیا		any		any
جا		any		any
رہا		any		any
ہے		3		3
۔		UNK		UNK
صرف		UNK		UNK
2011		3		3
ء		3		3
مےں		UNK		UNK
کامیاب		UNK		UNK
ہونے		any		any
والے		UNK		UNK
بی		3		3
ایس		3		3
سی		3		3
کمپیوٹر		3		3
سائنس		3		3
،		UNK		UNK
میاتھس		3		3
،		UNK		UNK
اسٹائسٹکس		3		3
،		UNK		UNK
انفارمیشن		3		3
ٹکنالوجی		3		3
،		UNK		UNK
الکٹرانکس		3		3
،		UNK		UNK
الیکٹریکل		3		3
،		UNK		UNK
فزکس		3		3
یا		UNK		UNK
کیمسٹری		3		3
کے		UNK		UNK
طلبہ		3		3
اس		3		3
مےں		UNK		UNK
شرکت		3		3
کے		UNK		UNK
اہل		UNK		3
ہیں		3		3
۔		UNK		UNK
پاکستانی		UNK		UNK
ہاکی		3		3
ٹیم		3		3
کے		UNK		UNK
نئے		UNK		UNK
کپتان		3		3
محمد		3		3
عمران		3		3
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
ان		3		3
کی		UNK		UNK
ٹیم		3		3
5		UNK		UNK
تا		UNK		UNK
15		UNK		UNK
مئی		3		3
ملیشیاء		3		3
مےں		UNK		UNK
ہونے		any		any
والے		UNK		UNK
اذلان		3		3
شاہ		3		3
ہاکی		3		3
کپ		3		3
جیتنے		any		3
کا		UNK		UNK
عزم		3		3
رکھتی		any		any
ہے		3		3
۔		UNK		UNK
سینئر		UNK		UNK
کھلاڑی		3		3
ذیشان		3		3
اشرف		3		3
کی		UNK		UNK
جگہ		3		3
سنبھالنے		any		any
والے		UNK		UNK
عمران		3		3
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
ایشین		3		3
گیمس		3		3
مےں		UNK		UNK
کامیابی		3		3
کے		UNK		UNK
بعد		3		3
سے		UNK		UNK
پاکستانی		UNK		UNK
ٹیم		3		3
کے		UNK		UNK
حوصلے		3		3
بلند		UNK		UNK
ہےں		3		3
اور		UNK		UNK
یہ		3		3
ٹیم		3		3
اپنی		any		any
کامیابیوں		3		3
کا		UNK		UNK
سلسلہ		3		3
جاری		UNK		UNK
رکھنا		any		any
چاہتی		any		any
ہے		3		3
۔		UNK		UNK
اشرف		3		3
کو		UNK		UNK
اذلان		3		3
شاہ		3		3
ٹورنمنٹ		3		3
کے		UNK		UNK
لئے		UNK		UNK
ٹیم		3		3
مےں		UNK		UNK
شامل		UNK		UNK
نہیں		UNK		UNK
کیا		any		any
گیا		any		any
ہے		3		3
۔		UNK		UNK
انہوں		3h		3h
نے		UNK		UNK
ملیشیا		3		3
روانگی		3		3
سے		UNK		UNK
قبل		3		3
کہا		any		any
کہ		UNK		UNK
بحیثیت		UNK		UNK
مجموعی		UNK		UNK
ٹیم		3		3
کی		UNK		UNK
کارکردگی		3		3
مےں		UNK		UNK
بہتری		3		3
پیدا		UNK		UNK
ہو		any		any
رہی		any		any
ہے		3		3
اور		UNK		UNK
انہیں		3		3h
NULL		UNK		UNK
یقین		3		3
ہے		3		3
کہ		UNK		UNK
اس		3		3
ٹورنمنٹ		3		3
مےں		UNK		UNK
ٹیم		3		3
کا		UNK		UNK
مظاہرہ		3		3
بہترین		UNK		UNK
رہیگا		any		3
۔		UNK		UNK
پاکستان		3		3
کا		UNK		UNK
پہلا		UNK		UNK
میچ		3		3
5		3		3
مئی		3		3
کو		UNK		UNK
نیوزی		3		3
لینڈ		3		3
کے		UNK		UNK
خلاف		UNK		UNK
ہوگا		any		3
۔		UNK		UNK
اس		3		3
کے		UNK		UNK
بعد		3		3
اسے		3		3
جنوبی		3		3
کوریا		3		3
,		UNK		UNK
برطانیہ		3		3
,		UNK		UNK
آسٹریلیا		3		3
اور		UNK		UNK
ہندوستان		3		3
سے		UNK		UNK
مقابلہ		3		3
کرنا		any		any
ہے		3		3
جبکہ		UNK		UNK
14		3		3
مئی		3		3
کو		UNK		UNK
میزبان		3		3
ملیشیا		3		3
کے		UNK		UNK
خلاف		UNK		UNK
اس		3		3
کا		UNK		UNK
میچ		3		3
ہوگا		any		3
۔		UNK		UNK
گذشتہ		UNK		UNK
ہفتہ		3		3
پاکستان		3		3
میں		UNK		UNK
جب		UNK		UNK
پاکستانی		UNK		3
ہاکی		3		3
ٹیم		3		3
کا		UNK		UNK
انتخاب		3		3
عمل		3		3
مےں		UNK		UNK
آیا		any		any
تھا		3		3
اس		3		3
وقت		3		3
تین		UNK		UNK
ایسے		UNK		UNK
کھلاڑیوں		3		3
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		3		3
مےں		UNK		UNK
جگہ		3		3
دی		any		any
گئی		any		any
جن		3		3
کے		UNK		UNK
تعلق		3		UNK
سے		UNK		UNK
شبہ		3		3
تھا		3		3
کہ		UNK		UNK
وہ		3		3
ہندوستان		3		3
مےں		UNK		UNK
باغی		UNK		UNK
ہاکی		3		3
لیگ		3		3
مےں		UNK		UNK
شمولیت		3		3
کے		UNK		UNK
لئے		UNK		UNK
تیار		UNK		UNK
تھے		3		3
۔		UNK		UNK
سینئر		UNK		UNK
کھلاڑی		3		3
شکیل		3		3
عباسی		3		3
کو		UNK		UNK
ٹیم		3		3
کا		UNK		UNK
نائب		3		3
کپتان		3		3
مقرر		UNK		UNK
کیا		any		any
گیا		any		any
ہے		3		3
جبکہ		UNK		UNK
شکیل		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
ریحان		3		3
بٹ		3		3
اور		UNK		UNK
وسیم		3		3
احمد		3		3
کو		UNK		UNK
ٹیم		3		3
سے		UNK		UNK
اخراج		3		3
کا		UNK		UNK
شبہ		3		3
تھا		3		3
کیونکہ		UNK		UNK
ان		3		3
کے		UNK		UNK
تعلق		3		UNK
سے		UNK		UNK
اطلاعات		3		3
مےں		UNK		UNK
کہا		any		any
گیا		any		any
تھا		3		3
کہ		UNK		UNK
ان		3		3
تینوں		3		UNK
کو		UNK		UNK
ہندوستانی		UNK		UNK
ٹیم		3		3
مےں		UNK		UNK
باغی		UNK		UNK
لیگ		3		3
کی		UNK		UNK
جانب		3		3
سے		UNK		UNK
کھیلنے		any		any
کے		UNK		UNK
لیے		UNK		UNK
تیار		UNK		UNK
کر		any		any
لیا		any		any
گیا		any		any
ہے		3		3
تاہم		UNK		UNK
پاکستان		UNK		3
ہاکی		3		3
فیڈریشن		3		3
کے		UNK		UNK
سکریٹری		3		3
مسٹر		UNK		UNK
آصف		3		3
باجوا		3		3
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
ان		3		3
تینوں		3		UNK
ہی		UNK		UNK
کھلاڑیوں		3		3
نے		UNK		UNK
پاکستان		3		3
ہاکی		3		UNK
فیڈریشن		3		3
کو		UNK		UNK
تیقن		3		3
دیا		any		any
ہے		3		3
کہ		UNK		UNK
وہ		3		3
باغی		UNK		UNK
لیگ		3		3
مےں		UNK		UNK
شامل		UNK		UNK
نہیں		UNK		UNK
ہونگے		any		3
NULL		UNK		UNK
اس		3		3
کے		UNK		UNK
بعد		3		3
انہیں		3		3h
قومی		UNK		UNK
ٹیم		3		3
مےں		UNK		UNK
شامل		UNK		UNK
کر		any		any
لیا		any		any
گیا		any		any
ہے		3		3
۔		UNK		UNK
اس		3		3
کے		UNK		UNK
علاوہ		UNK		UNK
پنالٹی		3		3
کارنر		3		3
اسپیشلسٹ		3		3
سہیل		3		3
عباس		3		3
کو		UNK		UNK
بھی		UNK		UNK
ٹیم		3		3
مےں		UNK		UNK
شامل		UNK		UNK
کیا		any		any
گیا		any		any
ہے		3		3
تاہم		UNK		UNK
انہیں		3		3h
قیادت		3		3
نہیں		UNK		UNK
سونپی		any		any
گئی		any		any
ہے		3		3
۔		UNK		UNK
ذیشان		3		3
اشرف		3		3
نے		UNK		UNK
خود		UNK		UNK
ہی		UNK		UNK
پہلے		3		3
NULL		UNK		UNK
واضح		UNK		UNK
کر		any		any
دیا		any		any
تھا		3		3
کہ		UNK		UNK
وہ		3		3
اذلان		3		3
شاہ		3		3
ہاکی		3		3
کپ		3		3
کے		UNK		UNK
لئے		UNK		UNK
دستیاب		UNK		UNK
نہیں		UNK		UNK
رہیں_گے		any		3
۔		UNK		UNK
اذلان		3		3
شاہ		3		3
کپ		3		3
کے		UNK		UNK
لئے		UNK		UNK
منتخبہ		UNK		UNK
ٹیم		3		3
مےں		UNK		UNK
عمران		3		3
شاہ		3		3
,		UNK		UNK
فرید		3		3
احمد		3		3
,		UNK		UNK
کاشف		3		3
شاہ		3		3
,		UNK		UNK
محمد		3		3
توصیف		3		3
,		UNK		UNK
ریحان		3		3
بٹ		3		3
,		UNK		UNK
وقاص		3		3
اکبر		3		3
,		UNK		UNK
محمد		3		3
زبیر		3		3
,		UNK		UNK
عمر		3		3
بھوٹا		3		3
,		UNK		UNK
محمد		3		3
راشد		3		3
,		UNK		UNK
حسین		3		3
خان		3		3
اور		UNK		UNK
محمد		3		3
عمران		3		3
جونئیر		UNK		3
بھی		UNK		UNK
شامل		UNK		UNK
ہیں		3		3
۔		UNK		UNK
سابق		UNK		UNK
پاکستانی		UNK		UNK
کرکٹ		3		3
کپتان		3		3
راشد		3		3
لطیف		3		3
نے		UNK		UNK
سابق		UNK		UNK
سری_لنکن		UNK		UNK
کپتان		3		3
ہاشن		3		3
تلک		3		3
رتنے		3		3
کے		UNK		UNK
اس		3		3
ادعا		3		3
کی		UNK		UNK
تائید		3		3
کی		any		any
ہے		3		3
کہ		UNK		UNK
سری_لنکائی		UNK		UNK
کرکٹ		3		3
ٹیم		3		3
گذشتہ		UNK		UNK
تقریباً		UNK		UNK
دو		UNK		UNK
دہوں		3		3
سے		UNK		UNK
میچ		3		3
فکسنگ		3		3
مےں		UNK		UNK
ملوث		UNK		UNK
ہے		3		3
۔		UNK		UNK
یہ		3		3
آج		3		3
بھی		UNK		UNK
کینسر		3		3
کی		UNK		UNK
طرح		UNK		3
پھیل		any		any
رہی		any		any
ہے		3		3
۔		UNK		UNK
ان		3h		3
کا		UNK		UNK
کہنا		any		any
ہے		3		3
کہ		UNK		UNK
انہیں		3h		3h
NULL		UNK		UNK
امید		3		3
ہے		3		3
کہ		UNK		UNK
جب		UNK		UNK
ہاشن		3		3
تلک		3		3
رتنے		3		UNK
میچ		3		3
فکسنگ		3		3
کے		UNK		UNK
تعلق		UNK		UNK
سے		UNK		UNK
پردے		3		3
فاش		UNK		3
کریں_گے		any		3
تو		UNK		UNK
مزید		UNK		UNK
بڑے		UNK		UNK
کھلاڑیوں		3		3
کے		UNK		UNK
نام		3		3
سامنے		3		3
آئیں_گے		any		3
۔		UNK		UNK
لطیف		3		3
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
وہ		3		3
تلک		3		3
رتنے		3		3
کو		UNK		UNK
شخصی		UNK		UNK
طور		3		3
پر		UNK		UNK
جانتے		any		any
ہیں		3		3
۔		UNK		UNK
انہوں		3h		3h
(		UNK		UNK
تلک		3		3
رتنے		3		3
)		UNK		UNK
نے		UNK		UNK
1993		UNK		3
-		UNK		UNK
94		UNK		3
مےں		UNK		UNK
بھی		UNK		UNK
اس		3		3
تعلق		3		3
سے		UNK		UNK
ان		3h		3
سے		UNK		UNK
کچھ		3		UNK
کہا		any		any
تھا		3		3
۔		UNK		UNK
جہاں		UNK		UNK
تک		UNK		UNK
ذیلی		UNK		UNK
براعظم		3		3
کا		UNK		UNK
سوال		3		3
ہے		3		3
NULL		UNK		UNK
یہاں		UNK		UNK
کے		UNK		UNK
کھلاڑیوں		3		3
کو		UNK		UNK
تلک		3		3
رتنے		3		any
سے		UNK		UNK
زیادہ		UNK		UNK
کوئی		3		3
نہیں		UNK		UNK
جانتا		any		any
اور		UNK		UNK
اگر		UNK		UNK
وہ		3		3
حقائق		3		3
کو		UNK		UNK
بےنقاب		UNK		UNK
کریں_گے		any		3
تو		UNK		UNK
ہندوستان		3		3
,		UNK		UNK
پاکستان		3		3
اور		UNK		UNK
سری		3		3
لنکا		3		3
کے		UNK		UNK
کئی		UNK		UNK
سابق		UNK		UNK
کرکٹرس		3		3
بےنقاب		UNK		UNK
ہو		any		any
جائیں_گے		any		3
اور		UNK		UNK
ان		3		3
کے		UNK		UNK
نام		3		3
سامنے		3		3
آ		any		any
جائیں_گے		any		3
۔		UNK		UNK
راشد		3		3
لطیف		3		3
نے		UNK		UNK
جو		3		3
سابق		UNK		UNK
ٹسٹ		3		3
وکٹ		3		3
کیپر		3		3
بھی		UNK		UNK
ہےں		3		3
,		UNK		UNK
کہا		any		any
کہ		UNK		UNK
جہاں		UNK		UNK
تک		UNK		UNK
وہ		3		3
جانتے		any		any
ہےں		3		3
ان		3h		3
کے		UNK		UNK
خیال		3		3
مےں		UNK		UNK
تلک		3		3
رتنے		3		any
اس		3		3
تعلق		3		3
سے		UNK		UNK
اپنے		any		any
عزم		3		3
کا		UNK		UNK
احترام		3		3
کریں_گے		any		3
اور		UNK		UNK
اگر		UNK		UNK
وہ		3		3
حقائق		3		3
کا		UNK		UNK
انکشاف		3		3
کرتے		any		any
ہےں		3		3
تو		UNK		UNK
یہ		3		3
ذیلی		UNK		UNK
براعظم		3		3
کے		UNK		UNK
کچھ		UNK		UNK
کھلاڑیوں		3		3
کے		UNK		UNK
لئے		UNK		UNK
انتہائی		UNK		UNK
تباہ_کن		UNK		UNK
ہوگا		any		3
تاہم		UNK		UNK
اگر		UNK		UNK
کوئی		3		3
معاملت		3		3
کر		any		any
لی		any		any
جاتی		any		any
ہے		3		3
تو		UNK		UNK
پھر		UNK		UNK
سب		UNK		UNK
کچھ		UNK		UNK
پوشیدہ		UNK		UNK
رہ		any		any
سکتا		any		any
ہے		3		3
۔		UNK		UNK
گذشتہ		UNK		UNK
ہفتے		3		3
اےک		UNK		UNK
انٹرویو		3		3
مےں		UNK		UNK
تلک		3		3
رتنے		3		any
نے		UNK		UNK
اعتراف		3		3
کیا		any		any
تھا		3		3
کہ		UNK		UNK
سری		3		3
لنکا		3		3
کی		UNK		UNK
ٹیم		3		3
1992		3		3
سے		UNK		UNK
میچ		3		3
فکسنگ		3		3
مےں		UNK		UNK
ملوث		UNK		UNK
ہے		3		3
۔		UNK		UNK
سری		3		3
لنکا		3		3
کے		UNK		UNK
لئے		UNK		UNK
83		UNK		UNK
ٹسٹ		3		3
اور		UNK		UNK
200		UNK		UNK
ونڈے		3		3
میچس		3		3
کھیلنے		any		any
والے		UNK		UNK
تلک		3		3
رتنے		3		3
نے		UNK		UNK
کہا		any		any
کہ		UNK		UNK
وہ		3		3
اپنے		any		any
الزامات		3		3
کو		UNK		UNK
درست		UNK		UNK
ثابت		UNK		UNK
کرنے		any		any
تیار		UNK		UNK
ہےں		3h		3
اور		UNK		UNK
جو		3		3
لوگ		3		3
ملوث		UNK		UNK
ہےں		3		3
ان		3		3
کے		UNK		UNK
ناموں		3		3
کا		UNK		UNK
بھی		UNK		UNK
انکشاف		3		3
کریں_گے		any		3
۔		UNK		UNK
انٹرویو		3		3
کے		UNK		UNK
دوران		3		3
تلک		3		3
رتنے		3		any
کا		UNK		UNK
کہنا		any		any
تھا		3		3
کہ		UNK		UNK
میچ		3		3
فکسنگ		3		3
ایسی		3		UNK
چیز		3		3
ہے		3		3
جو		3		3
سری		3		3
لنکا		3		3
کرکٹ		3		3
مےں		UNK		UNK
کچھ		UNK		UNK
عرصہ		3		3
سے		UNK		UNK
ہے		3		3
۔		UNK		UNK
یہ		3		3
آج		3		3
بھی		UNK		UNK
کینسر		3		3
کی		UNK		UNK
طرح		UNK		3
پھیل		any		any
رہی		any		any
ہے		3		3
۔		UNK		UNK
ان		3		3
کی		UNK		UNK
معلومات		3		3
کے		UNK		UNK
مطابق		UNK		UNK
سری		3		3
لنکا		3		3
کرکٹ		3		3
مےں		UNK		UNK
1992		UNK		3
سے		UNK		UNK
میچ		3		3
فکسنگ		3		3
چل		any		any
رہی		any		any
ہے		3		3
۔		UNK		UNK
عالمی		UNK		UNK
رینکنگ		3		3
مےں		UNK		UNK
42		UNK		UNK
واں		UNK		UNK
مقام		3		3
رکھنے		any		any
والی		UNK		any
ونسی		3		3
نے		UNK		UNK
بارسیلونا		3		3
مےں		UNK		UNK
اپنی		any		any
کامیابیوں		3		3
کا		UNK		UNK
سلسلہ		3		3
بھی		UNK		UNK
وسیع		UNK		UNK
کر		any		any
لیا		any		any
ہے		3		3
اور		UNK		UNK
وہ		3		3
یہاں		UNK		UNK
14		UNK		UNK
میچس		3		3
جیت		any		any
چکی		any		any
ہےں		3		3
جبکہ		UNK		UNK
انہیں		3		3h
صرف		UNK		UNK
اےک		UNK		UNK
مےں		UNK		1
شکست		3		3
ہوئی		any		any
ہے		3		3
۔		UNK		UNK
فائنل		3		3
مےں		UNK		UNK
انہوں		3h		3h
نے		UNK		UNK
چیک		3		3
جمہوریہ		3		3
کی		UNK		UNK
لوسی		3		UNK
راڈیکا		3		3
کو		UNK		UNK
4		UNK		UNK
-		UNK		UNK
6		UNK		UNK
,		UNK		UNK
6		UNK		UNK
-		UNK		UNK
2		UNK		UNK
,		UNK		UNK
NULL		UNK		UNK
6		UNK		UNK
-		UNK		UNK
2		UNK		UNK
سے		UNK		UNK
شکست		3		3
دے		any		any
کر		any		any
خطاب		3		3
جیت		any		any
لیا		any		3
۔		UNK		UNK
عالمی		UNK		UNK
رینکنگ		3		3
مےں		UNK		UNK
42		UNK		UNK
واں		UNK		UNK
مقام		3		3
رکھنے		any		any
والی		UNK		any
ونسی		3		3
نے		UNK		UNK
بارسیلونا		3		3
مےں		UNK		UNK
اپنی		any		any
کامیابیوں		3		3
کا		UNK		UNK
سلسلہ		3		3
بھی		UNK		UNK
وسیع		UNK		UNK
کر		any		any
لیا		any		any
ہے		3		3
اور		UNK		UNK
وہ		3		3
یہاں		UNK		UNK
14		UNK		UNK
میچس		3		3
جیت		any		any
چکی		any		any
ہےں		3		3
جبکہ		UNK		UNK
انہیں		3		3h
صرف		UNK		UNK
اےک		UNK		UNK
مےں		UNK		1
شکست		3		3
ہوئی		any		any
ہے		3		3
۔		UNK		UNK
گذشتہ		UNK		UNK
سال		3		3
وہ		3		3
خطاب		3		3
حاصل		3		3
نہیں		UNK		UNK
کر		any		any
سکیں		any		any
تاہم		UNK		UNK
اطالوی		UNK		UNK
کھلاڑی		3		3
فرانسیسکا		3		3
شیوون		3		3
نے		UNK		UNK
خطاب		3		3
جیتا		any		any
تھا		3		3
۔		UNK		UNK
ونسی		3		3
نے		UNK		UNK
اپنے		any		any
کیرئیر		3		3
کا		UNK		UNK
چوتھا		UNK		UNK
خطاب		3		3
جیتنے		any		any
کے		UNK		UNK
بعد		3		3
اظہار		3		3
خیال		3		3
کرتے		any		any
ہوئے		any		any
کہا		any		any
کہ		UNK		UNK
بارسیلونا		3		UNK
ان		3		3
کے		UNK		UNK
لئے		UNK		UNK
خوش_قسمت		UNK		UNK
رہا		any		any
ہے		3		3
اور		UNK		UNK
وہ		3		3
اسے		3		3
کافی		UNK		UNK
پسند		UNK		UNK
کرتی		any		any
ہےں		3h		3
کیونکہ		UNK		UNK
وہ		3		3
یہاں		UNK		UNK
بہترین		UNK		UNK
ٹینس		3		3
کھیلتی		any		any
ہیں		3h		3
۔		UNK		UNK
فائنل		3		3
مےں		UNK		UNK
حالانکہ		UNK		UNK
ونسی		3		3
کی		UNK		UNK
سرویس		3		3
کو		UNK		UNK
چھ		UNK		UNK
مرتبہ		3		3
بریک		any		UNK
کیا		any		any
گیا		any		any
لیکن		UNK		UNK
انہوں		3h		3h
نے		UNK		UNK
بھی		UNK		UNK
جوابی		UNK		UNK
انداز		3		3
مےں		UNK		UNK
بہترین		UNK		UNK
مظاہرہ		3		3
کیا		any		any
